VIOLENCIA INTRAFAMILIAR (VIF) EN BOGOTÁ D.C AÑO 2020 / LOCALIDAD DEL HECHO,Antonio Nariño,Antonio Nariño.1,Antonio Nariño.2,Antonio Nariño.3,Antonio Nariño.4,Antonio Nariño.5,Antonio Nariño.6,Barrios Unidos,Barrios Unidos.1,Barrios Unidos.2,Barrios Unidos.3,Barrios Unidos.4,Barrios Unidos.5,Barrios Unidos.6,Bosa,Bosa.1,Bosa.2,Bosa.3,Bosa.4,Bosa.5,Bosa.6,Chapinero,Chapinero.1,Chapinero.2,Chapinero.3,Chapinero.4,Chapinero.5,Chapinero.6,Ciudad Bolívar,Ciudad Bolívar.1,Ciudad Bolívar.2,Ciudad Bolívar.3,Ciudad Bolívar.4,Ciudad Bolívar.5,Ciudad Bolívar.6,Engativá,Engativá.1,Engativá.2,Engativá.3,Engativá.4,Engativá.5,Engativá.6,Fontibón,Fontibón.1,Fontibón.2,Fontibón.3,Fontibón.4,Fontibón.5,Fontibón.6,Kennedy,Kennedy.1,Kennedy.2,Kennedy.3,Kennedy.4,Kennedy.5,Kennedy.6,La Candelaria,La Candelaria.1,La Candelaria.2,La Candelaria.3,La Candelaria.4,La Candelaria.5,La Candelaria.6,Mártires,Mártires.1,Mártires.2,Mártires.3,Mártires.4,Mártires.5,Mártires.6,Puente Aranda,Puente Aranda.1,Puente Aranda.2,Puente Aranda.3,Puente Aranda.4,Puente Aranda.5,Puente Aranda.6,Rafael Uribe Uribe,Rafael Uribe Uribe.1,Rafael Uribe Uribe.2,Rafael Uribe Uribe.3,Rafael Uribe Uribe.4,Rafael Uribe Uribe.5,Rafael Uribe Uribe.6,San Cristóbal,San Cristóbal.1,San Cristóbal.2,San Cristóbal.3,San Cristóbal.4,San Cristóbal.5,San Cristóbal.6,Santafé,Santafé.1,Santafé.2,Santafé.3,Santafé.4,Santafé.5,Santafé.6,Suba,Suba.1,Suba.2,Suba.3,Suba.4,Suba.5,Suba.6,Sumapaz,Sumapaz.1,Sumapaz.2,Sumapaz.3,Sumapaz.4,Sumapaz.5,Sumapaz.6,Teusaquillo,Teusaquillo.1,Teusaquillo.2,Teusaquillo.3,Teusaquillo.4,Teusaquillo.5,Teusaquillo.6,Tunjuelito,Tunjuelito.1,Tunjuelito.2,Tunjuelito.3,Tunjuelito.4,Tunjuelito.5,Tunjuelito.6,Usaquén,Usaquén.1,Usaquén.2,Usaquén.3,Usaquén.4,Usaquén.5,Usaquén.6,Usme,Usme.1,Usme.2,Usme.3,Usme.4,Usme.5,Usme.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
VIOLENCIA ENTRE OTROS FAMILIARES (VIF),-,10,10,-,35,35,45,-,9,9,-,25,25,34,-,102,102,-,191,191,293,-,9,9,-,16,16,25,-,135,135,-,216,216,351,-,100,100,-,159,159,259,-,35,35,-,30,30,65,-,131,131,-,226,226,357,-,3,3,-,8,8,11,-,14,14,-,26,26,40,-,37,37,-,43,43,80,-,61,61,-,101,101,162,-,91,91,-,160,160,251,-,30,30,-,45,45,75,-,114,114,-,190,190,304,-,-,-,-,1,1,1,-,8,8,-,12,12,20,-,35,35,-,49,49,84,-,46,46,-,58,58,104,-,58,58,-,106,106,164,-,34,34,-,37,37,71,2796
(18 a 19),-,-,-,-,3,3,3,-,-,-,-,2,2,2,-,11,11,-,14,14,25,-,-,-,-,2,2,2,-,6,6,-,16,16,22,-,6,6,-,7,7,13,-,1,1,-,3,3,4,-,12,12,-,15,15,27,-,-,-,-,1,1,1,-,2,2,-,1,1,3,-,5,5,-,-,-,5,-,6,6,-,14,14,20,-,6,6,-,13,13,19,-,3,3,-,3,3,6,-,9,9,-,20,20,29,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,2,2,-,3,3,5,-,6,6,-,3,3,9,-,-,-,-,3,3,3,202
(20 a 24),-,-,-,-,4,4,4,-,-,-,-,3,3,3,-,15,15,-,29,29,44,-,1,1,-,3,3,4,-,24,24,-,34,34,58,-,13,13,-,29,29,42,-,4,4,-,5,5,9,-,16,16,-,40,40,56,-,-,-,-,2,2,2,-,3,3,-,4,4,7,-,3,3,-,8,8,11,-,5,5,-,20,20,25,-,19,19,-,31,31,50,-,5,5,-,6,6,11,-,17,17,-,44,44,61,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,3,3,-,9,9,12,-,15,15,-,11,11,26,-,10,10,-,19,19,29,-,7,7,-,3,3,10,468
(25 a 28),-,1,1,-,1,1,2,-,1,1,-,7,7,8,-,13,13,-,22,22,35,-,1,1,-,2,2,3,-,19,19,-,21,21,40,-,9,9,-,21,21,30,-,5,5,-,6,6,11,-,13,13,-,40,40,53,-,1,1,-,1,1,2,-,4,4,-,5,5,9,-,6,6,-,2,2,8,-,7,7,-,11,11,18,-,8,8,-,20,20,28,-,5,5,-,3,3,8,-,19,19,-,15,15,34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,7,7,12,-,3,3,-,9,9,12,-,11,11,-,15,15,26,-,6,6,-,5,5,11,350
(29 a 34),-,3,3,-,7,7,10,-,1,1,-,2,2,3,-,12,12,-,32,32,44,-,2,2,-,2,2,4,-,27,27,-,42,42,69,-,15,15,-,24,24,39,-,3,3,-,6,6,9,-,28,28,-,34,34,62,-,1,1,-,2,2,3,-,3,3,-,2,2,5,-,7,7,-,5,5,12,-,12,12,-,17,17,29,-,16,16,-,15,15,31,-,3,3,-,6,6,9,-,26,26,-,26,26,52,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,5,5,-,11,11,16,-,5,5,-,9,9,14,-,9,9,-,19,19,28,-,3,3,-,5,5,8,448
(35 a 39),-,1,1,-,4,4,5,-,2,2,-,3,3,5,-,13,13,-,27,27,40,-,2,2,-,1,1,3,-,12,12,-,22,22,34,-,9,9,-,17,17,26,-,7,7,-,3,3,10,-,17,17,-,21,21,38,-,-,-,-,1,1,1,-,-,-,-,4,4,4,-,3,3,-,6,6,9,-,8,8,-,8,8,16,-,9,9,-,14,14,23,-,4,4,-,6,6,10,-,13,13,-,18,18,31,-,-,-,-,-,-,-,-,-,-,-,4,4,4,-,8,8,-,4,4,12,-,2,2,-,8,8,10,-,8,8,-,15,15,23,-,6,6,-,4,4,10,314
(40 a 44),-,-,-,-,4,4,4,-,1,1,-,4,4,5,-,10,10,-,25,25,35,-,1,1,-,1,1,2,-,12,12,-,21,21,33,-,15,15,-,20,20,35,-,4,4,-,3,3,7,-,12,12,-,21,21,33,-,-,-,-,-,-,-,-,-,-,-,4,4,4,-,8,8,-,5,5,13,-,-,-,-,8,8,8,-,8,8,-,20,20,28,-,-,-,-,6,6,6,-,8,8,-,18,18,26,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,3,3,-,6,6,9,-,4,4,-,2,2,6,-,6,6,-,13,13,19,-,2,2,-,4,4,6,282
(45 a 49),-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,10,10,-,12,12,22,-,1,1,-,1,1,2,-,10,10,-,22,22,32,-,13,13,-,13,13,26,-,2,2,-,2,2,4,-,11,11,-,20,20,31,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,3,3,-,8,8,11,-,6,6,-,6,6,12,-,9,9,-,19,19,28,-,1,1,-,4,4,5,-,7,7,-,12,12,19,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,2,2,-,2,2,4,-,2,2,-,6,6,8,-,2,2,-,9,9,11,-,1,1,-,5,5,6,228
(50 a 54),-,2,2,-,5,5,7,-,1,1,-,1,1,2,-,7,7,-,10,10,17,-,1,1,-,3,3,4,-,15,15,-,27,27,42,-,7,7,-,18,18,25,-,5,5,-,2,2,7,-,11,11,-,20,20,31,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,1,1,-,7,7,8,-,5,5,-,6,6,11,-,6,6,-,10,10,16,-,4,4,-,6,6,10,-,10,10,-,16,16,26,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,4,4,-,3,3,7,-,6,6,-,5,5,11,-,2,2,-,4,4,6,-,2,2,-,3,3,5,239
(55 a 59),-,1,1,-,7,7,8,-,2,2,-,3,3,5,-,11,11,-,20,20,31,-,-,-,-,1,1,1,-,10,10,-,11,11,21,-,13,13,-,10,10,23,-,4,4,-,-,-,4,-,11,11,-,15,15,26,-,1,1,-,1,1,2,-,1,1,-,2,2,3,-,1,1,-,2,2,3,-,12,12,-,11,11,23,-,10,10,-,18,18,28,-,5,5,-,5,5,10,-,5,5,-,21,21,26,-,-,-,-,-,-,-,-,2,2,-,3,3,5,-,5,5,-,4,4,9,-,7,7,-,5,5,12,-,4,4,-,9,9,13,-,7,7,-,5,5,12,265
VIOLENCIA CONTRA EL ADULTO MAYOR (VIF),-,6,6,-,8,8,14,-,4,4,-,7,7,11,-,21,21,-,19,19,40,-,2,2,-,3,3,5,-,25,25,-,19,19,44,-,30,30,-,23,23,53,-,5,5,-,4,4,9,-,19,19,-,31,31,50,-,2,2,-,1,1,3,-,4,4,-,7,7,11,-,8,8,-,8,8,16,-,8,8,-,7,7,15,-,16,16,-,17,17,33,-,5,5,-,-,-,5,-,19,19,-,17,17,36,-,-,-,-,-,-,-,-,1,1,-,5,5,6,-,10,10,-,6,6,16,-,10,10,-,9,9,19,-,18,18,-,18,18,36,-,3,3,-,7,7,10,432
(60 a 64),-,2,2,-,4,4,6,-,2,2,-,4,4,6,-,3,3,-,10,10,13,-,2,2,-,2,2,4,-,12,12,-,8,8,20,-,16,16,-,14,14,30,-,1,1,-,2,2,3,-,7,7,-,8,8,15,-,-,-,-,-,-,-,-,2,2,-,4,4,6,-,2,2,-,3,3,5,-,1,1,-,1,1,2,-,9,9,-,8,8,17,-,4,4,-,-,-,4,-,5,5,-,4,4,9,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,5,5,-,1,1,6,-,9,9,-,2,2,11,-,8,8,-,9,9,17,-,1,1,-,3,3,4,179
(65 a 69),-,3,3,-,1,1,4,-,-,-,-,2,2,2,-,9,9,-,4,4,13,-,-,-,-,-,-,-,-,7,7,-,3,3,10,-,6,6,-,2,2,8,-,2,2,-,1,1,3,-,4,4,-,11,11,15,-,1,1,-,1,1,2,-,-,-,-,1,1,1,-,4,4,-,2,2,6,-,4,4,-,3,3,7,-,3,3,-,2,2,5,-,-,-,-,-,-,-,-,6,6,-,8,8,14,-,-,-,-,-,-,-,-,-,-,-,4,4,4,-,2,2,-,1,1,3,-,-,-,-,2,2,2,-,4,4,-,4,4,8,-,2,2,-,1,1,3,110
(70 a 74),-,-,-,-,2,2,2,-,2,2,-,1,1,3,-,5,5,-,3,3,8,-,-,-,-,1,1,1,-,5,5,-,2,2,7,-,7,7,-,3,3,10,-,-,-,-,1,1,1,-,3,3,-,4,4,7,-,1,1,-,-,-,1,-,2,2,-,1,1,3,-,1,1,-,1,1,2,-,-,-,-,1,1,1,-,3,3,-,3,3,6,-,1,1,-,-,-,1,-,7,7,-,2,2,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,1,1,-,1,1,2,-,2,2,-,2,2,4,-,-,-,-,2,2,2,72
(75 a 79),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,1,1,-,2,2,3,-,1,1,-,-,-,1,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,2,2,-,2,2,4,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,3,3,3,-,3,3,-,1,1,4,-,-,-,-,-,-,-,29
(80 y más),-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,-,-,-,-,-,-,-,1,1,-,4,4,5,-,-,-,-,2,2,2,-,1,1,-,-,-,1,-,3,3,-,6,6,9,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,1,1,-,3,3,4,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,2,2,3,-,-,-,-,1,1,1,-,1,1,-,2,2,3,-,-,-,-,1,1,1,42
TOTAL,15,16,31,3,43,46,77,6,13,19,6,32,38,57,111,123,234,116,210,326,560,4,11,15,7,19,26,41,86,160,246,109,235,344,590,57,130,187,54,182,236,423,23,40,63,18,34,52,115,90,150,240,90,257,347,587,-,5,5,-,9,9,14,15,18,33,21,33,54,87,8,45,53,18,51,69,122,46,69,115,40,108,148,263,71,107,178,82,177,259,437,7,35,42,17,45,62,104,63,133,196,56,207,263,459,-,-,-,-,1,1,1,10,9,19,2,17,19,38,25,45,70,15,55,70,140,20,56,76,25,67,92,168,50,76,126,55,124,179,305,46,37,83,31,44,75,158,4746
VARIABLE: CICLO VITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF)",15,-,15,3,-,3,18,6,-,6,6,-,6,12,111,-,111,116,-,116,227,4,-,4,7,-,7,11,86,-,86,109,-,109,195,57,-,57,54,-,54,111,23,-,23,18,-,18,41,90,-,90,90,-,90,180,-,-,-,-,-,-,-,15,-,15,21,-,21,36,8,-,8,18,-,18,26,46,-,46,40,-,40,86,71,-,71,82,-,82,153,7,-,7,17,-,17,24,63,-,63,56,-,56,119,-,-,-,-,-,-,-,10,-,10,2,-,2,12,25,-,25,15,-,15,40,20,-,20,25,-,25,45,50,-,50,55,-,55,105,46,-,46,31,-,31,77,1518
(00 a 05) Primera Infancia,5,-,5,-,-,-,5,3,-,3,2,-,2,5,19,-,19,18,-,18,37,1,-,1,3,-,3,4,20,-,20,11,-,11,31,14,-,14,6,-,6,20,6,-,6,4,-,4,10,23,-,23,20,-,20,43,-,-,-,-,-,-,-,2,-,2,4,-,4,6,-,-,-,6,-,6,6,13,-,13,3,-,3,16,13,-,13,13,-,13,26,-,-,-,3,-,3,3,17,-,17,10,-,10,27,-,-,-,-,-,-,-,5,-,5,1,-,1,6,7,-,7,3,-,3,10,5,-,5,4,-,4,9,10,-,10,9,-,9,19,13,-,13,6,-,6,19,302
(06 a 11) Infancia,6,-,6,-,-,-,6,1,-,1,2,-,2,3,35,-,35,33,-,33,68,2,-,2,1,-,1,3,28,-,28,30,-,30,58,22,-,22,21,-,21,43,7,-,7,5,-,5,12,27,-,27,24,-,24,51,-,-,-,-,-,-,-,7,-,7,3,-,3,10,3,-,3,4,-,4,7,8,-,8,13,-,13,21,17,-,17,19,-,19,36,1,-,1,4,-,4,5,19,-,19,15,-,15,34,-,-,-,-,-,-,-,2,-,2,1,-,1,3,10,-,10,7,-,7,17,7,-,7,6,-,6,13,16,-,16,18,-,18,34,18,-,18,11,-,11,29,453
(12 a 17) Adolescencia,4,-,4,3,-,3,7,2,-,2,2,-,2,4,57,-,57,65,-,65,122,1,-,1,3,-,3,4,38,-,38,68,-,68,106,21,-,21,27,-,27,48,10,-,10,9,-,9,19,40,-,40,46,-,46,86,-,-,-,-,-,-,-,6,-,6,14,-,14,20,5,-,5,8,-,8,13,25,-,25,24,-,24,49,41,-,41,50,-,50,91,6,-,6,10,-,10,16,27,-,27,31,-,31,58,-,-,-,-,-,-,-,3,-,3,-,-,-,3,8,-,8,5,-,5,13,8,-,8,15,-,15,23,24,-,24,28,-,28,52,15,-,15,14,-,14,29,763
VIOLENCIA ENTRE OTROS FAMILIARES (VIF),-,10,10,-,35,35,45,-,9,9,-,25,25,34,-,102,102,-,191,191,293,-,9,9,-,16,16,25,-,135,135,-,216,216,351,-,100,100,-,159,159,259,-,35,35,-,30,30,65,-,131,131,-,226,226,357,-,3,3,-,8,8,11,-,14,14,-,26,26,40,-,37,37,-,43,43,80,-,61,61,-,101,101,162,-,91,91,-,160,160,251,-,30,30,-,45,45,75,-,114,114,-,190,190,304,-,-,-,-,1,1,1,-,8,8,-,12,12,20,-,35,35,-,49,49,84,-,46,46,-,58,58,104,-,58,58,-,106,106,164,-,34,34,-,37,37,71,2796
(18 a 28) Juventud,-,1,1,-,8,8,9,-,1,1,-,12,12,13,-,39,39,-,65,65,104,-,2,2,-,7,7,9,-,49,49,-,71,71,120,-,28,28,-,57,57,85,-,10,10,-,14,14,24,-,41,41,-,95,95,136,-,1,1,-,4,4,5,-,9,9,-,10,10,19,-,14,14,-,10,10,24,-,18,18,-,45,45,63,-,33,33,-,64,64,97,-,13,13,-,12,12,25,-,45,45,-,79,79,124,-,-,-,-,-,-,-,-,2,2,-,3,3,5,-,8,8,-,19,19,27,-,20,20,-,23,23,43,-,27,27,-,37,37,64,-,13,13,-,11,11,24,1020
(29 a 59) Adultez,-,9,9,-,27,27,36,-,8,8,-,13,13,21,-,63,63,-,126,126,189,-,7,7,-,9,9,16,-,86,86,-,145,145,231,-,72,72,-,102,102,174,-,25,25,-,16,16,41,-,90,90,-,131,131,221,-,2,2,-,4,4,6,-,5,5,-,16,16,21,-,23,23,-,33,33,56,-,43,43,-,56,56,99,-,58,58,-,96,96,154,-,17,17,-,33,33,50,-,69,69,-,111,111,180,-,-,-,-,1,1,1,-,6,6,-,9,9,15,-,27,27,-,30,30,57,-,26,26,-,35,35,61,-,31,31,-,69,69,100,-,21,21,-,26,26,47,1776
VIOLENCIA CONTRA EL ADULTO MAYOR (VIF),-,6,6,-,8,8,14,-,4,4,-,7,7,11,-,21,21,-,19,19,40,-,2,2,-,3,3,5,-,25,25,-,19,19,44,-,30,30,-,23,23,53,-,5,5,-,4,4,9,-,19,19,-,31,31,50,-,2,2,-,1,1,3,-,4,4,-,7,7,11,-,8,8,-,8,8,16,-,8,8,-,7,7,15,-,16,16,-,17,17,33,-,5,5,-,-,-,5,-,19,19,-,17,17,36,-,-,-,-,-,-,-,-,1,1,-,5,5,6,-,10,10,-,6,6,16,-,10,10,-,9,9,19,-,18,18,-,18,18,36,-,3,3,-,7,7,10,432
(Más de 60) Adulto Mayor,-,6,6,-,8,8,14,-,4,4,-,7,7,11,-,21,21,-,19,19,40,-,2,2,-,3,3,5,-,25,25,-,19,19,44,-,30,30,-,23,23,53,-,5,5,-,4,4,9,-,19,19,-,31,31,50,-,2,2,-,1,1,3,-,4,4,-,7,7,11,-,8,8,-,8,8,16,-,8,8,-,7,7,15,-,16,16,-,17,17,33,-,5,5,-,-,-,5,-,19,19,-,17,17,36,-,-,-,-,-,-,-,-,1,1,-,5,5,6,-,10,10,-,6,6,16,-,10,10,-,9,9,19,-,18,18,-,18,18,36,-,3,3,-,7,7,10,432
TOTAL,15,16,31,3,43,46,77,6,13,19,6,32,38,57,111,123,234,116,210,326,560,4,11,15,7,19,26,41,86,160,246,109,235,344,590,57,130,187,54,182,236,423,23,40,63,18,34,52,115,90,150,240,90,257,347,587,-,5,5,-,9,9,14,15,18,33,21,33,54,87,8,45,53,18,51,69,122,46,69,115,40,108,148,263,71,107,178,82,177,259,437,7,35,42,17,45,62,104,63,133,196,56,207,263,459,-,-,-,-,1,1,1,10,9,19,2,17,19,38,25,45,70,15,55,70,140,20,56,76,25,67,92,168,50,76,126,55,124,179,305,46,37,83,31,44,75,158,4746
VARIABLE: ESCOLARIDAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF)",15,-,15,3,-,3,18,6,-,6,6,-,6,12,111,-,111,116,-,116,227,4,-,4,7,-,7,11,86,-,86,109,-,109,195,57,-,57,54,-,54,111,23,-,23,18,-,18,41,90,-,90,90,-,90,180,-,-,-,-,-,-,-,15,-,15,21,-,21,36,8,-,8,18,-,18,26,46,-,46,40,-,40,86,71,-,71,82,-,82,153,7,-,7,17,-,17,24,63,-,63,56,-,56,119,-,-,-,-,-,-,-,10,-,10,2,-,2,12,25,-,25,15,-,15,40,20,-,20,25,-,25,45,50,-,50,55,-,55,105,46,-,46,31,-,31,77,1518
Educación inicial y educación preescolar,6,-,6,-,-,-,6,1,-,1,1,-,1,2,37,-,37,34,-,34,71,2,-,2,2,-,2,4,25,-,25,29,-,29,54,22,-,22,20,-,20,42,9,-,9,3,-,3,12,26,-,26,24,-,24,50,-,-,-,-,-,-,-,5,-,5,4,-,4,9,2,-,2,6,-,6,8,9,-,9,8,-,8,17,21,-,21,18,-,18,39,1,-,1,6,-,6,7,19,-,19,18,-,18,37,-,-,-,-,-,-,-,2,-,2,1,-,1,3,13,-,13,5,-,5,18,6,-,6,6,-,6,12,13,-,13,21,-,21,34,19,-,19,10,-,10,29,454
Educación básica primaria,2,-,2,2,-,2,4,2,-,2,2,-,2,4,36,-,36,41,-,41,77,1,-,1,-,-,-,1,29,-,29,42,-,42,71,16,-,16,14,-,14,30,6,-,6,6,-,6,12,32,-,32,35,-,35,67,-,-,-,-,-,-,-,6,-,6,8,-,8,14,5,-,5,10,-,10,15,17,-,17,18,-,18,35,32,-,32,33,-,33,65,4,-,4,6,-,6,10,23,-,23,20,-,20,43,-,-,-,-,-,-,-,2,-,2,-,-,-,2,5,-,5,8,-,8,13,3,-,3,8,-,8,11,22,-,22,17,-,17,39,15,-,15,12,-,12,27,540
Educación básica secundaria o secundaria baja,2,-,2,1,-,1,3,-,-,-,1,-,1,1,21,-,21,16,-,16,37,-,-,-,3,-,3,3,9,-,9,20,-,20,29,5,-,5,10,-,10,15,4,-,4,3,-,3,7,9,-,9,9,-,9,18,-,-,-,-,-,-,-,2,-,2,4,-,4,6,1,-,1,-,-,-,1,8,-,8,8,-,8,16,5,-,5,13,-,13,18,1,-,1,1,-,1,2,6,-,6,8,-,8,14,-,-,-,-,-,-,-,1,-,1,-,-,-,1,3,-,3,1,-,1,4,6,-,6,3,-,3,9,5,-,5,8,-,8,13,1,-,1,4,-,4,5,202
Educación media o secundaria alta,-,-,-,-,-,-,-,1,-,1,-,-,-,1,7,-,7,13,-,13,20,-,-,-,-,-,-,-,4,-,4,7,-,7,11,3,-,3,5,-,5,8,-,-,-,3,-,3,3,6,-,6,7,-,7,13,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,1,-,1,1,1,-,1,3,-,3,4,1,-,1,8,-,8,9,1,-,1,1,-,1,2,4,-,4,3,-,3,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,5,-,5,6,1,-,1,3,-,3,4,1,-,1,-,-,-,1,91
Educación técnica profesional y tecnológica,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Sin escolaridad,4,-,4,-,-,-,4,-,-,-,2,-,2,2,9,-,9,12,-,12,21,1,-,1,2,-,2,3,17,-,17,9,-,9,26,11,-,11,5,-,5,16,4,-,4,3,-,3,7,16,-,16,13,-,13,29,-,-,-,-,-,-,-,2,-,2,4,-,4,6,-,-,-,1,-,1,1,11,-,11,3,-,3,14,10,-,10,10,-,10,20,-,-,-,2,-,2,2,10,-,10,5,-,5,15,-,-,-,-,-,-,-,5,-,5,1,-,1,6,4,-,4,1,-,1,5,4,-,4,3,-,3,7,8,-,8,5,-,5,13,10,-,10,4,-,4,14,211
Sin información,1,-,1,-,-,-,1,2,-,2,-,-,-,2,1,-,1,-,-,-,1,-,-,-,-,-,-,-,2,-,2,1,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,-,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,-,-,-,2,-,-,-,1,-,1,1,1,-,1,2,-,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,1,-,1,1,19
VIOLENCIA ENTRE OTROS FAMILIARES (VIF),-,10,10,-,35,35,45,-,9,9,-,25,25,34,-,102,102,-,191,191,293,-,9,9,-,16,16,25,-,135,135,-,216,216,351,-,100,100,-,159,159,259,-,35,35,-,30,30,65,-,131,131,-,226,226,357,-,3,3,-,8,8,11,-,14,14,-,26,26,40,-,37,37,-,43,43,80,-,61,61,-,101,101,162,-,91,91,-,160,160,251,-,30,30,-,45,45,75,-,114,114,-,190,190,304,-,-,-,-,1,1,1,-,8,8,-,12,12,20,-,35,35,-,49,49,84,-,46,46,-,58,58,104,-,58,58,-,106,106,164,-,34,34,-,37,37,71,2796
Educación inicial y educación preescolar,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,2,2,-,4,4,6,-,1,1,-,-,-,1,-,9,9,-,11,11,20,-,1,1,-,3,3,4,-,1,1,-,1,1,2,-,6,6,-,5,5,11,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,2,2,2,-,-,-,-,2,2,2,-,1,1,-,9,9,10,-,5,5,-,1,1,6,-,5,5,-,6,6,11,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,3,3,-,-,-,3,-,4,4,-,1,1,5,-,4,4,-,7,7,11,-,-,-,-,-,-,-,99
Educación básica primaria,-,1,1,-,3,3,4,-,1,1,-,5,5,6,-,17,17,-,32,32,49,-,2,2,-,4,4,6,-,34,34,-,52,52,86,-,12,12,-,14,14,26,-,2,2,-,3,3,5,-,25,25,-,39,39,64,-,-,-,-,1,1,1,-,4,4,-,3,3,7,-,-,-,-,-,-,-,-,8,8,-,16,16,24,-,16,16,-,29,29,45,-,7,7,-,11,11,18,-,10,10,-,22,22,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,-,9,9,15,-,4,4,-,5,5,9,-,13,13,-,12,12,25,-,5,5,-,2,2,7,429
Educación básica secundaria o secundaria baja,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,9,9,-,12,12,21,-,2,2,-,1,1,3,-,15,15,-,19,19,34,-,4,4,-,3,3,7,-,3,3,-,-,-,3,-,6,6,-,11,11,17,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,5,5,-,8,8,13,-,2,2,-,5,5,7,-,3,3,-,1,1,4,-,6,6,-,7,7,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,2,2,5,-,2,2,-,1,1,3,-,2,2,-,5,5,7,-,-,-,-,1,1,1,146
