Departamento , MUNICIPIO DEL HECHO DANE,CÓDIGOS DIVIPOLA,SEXO,VARIABLE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),00:00 a 02:59,03:00 a 05:59,06:00 a 08:59,09:00 a 11:59,12:00 a 14:59,15:00 a 17:59,18:00 a 20:59,21:00 a 23:59,Sin información,TOTAL
Antioquia , Girardota,5308.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Girardota,5308.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Girardota,5308.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 3 , 3 
Antioquia , Gómez Plata,5310.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Gómez Plata,5310.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Gómez Plata,5310.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Gómez Plata,5310.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Gómez Plata,5310.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Gómez Plata,5310.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Gómez Plata,5310.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Granada,5313.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Granada,5313.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , 1 , -   , 1 
Antioquia , Granada,5313.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , 1 , -   , 1 
Antioquia , Granada,5313.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Granada,5313.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Granada,5313.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Granada,5313.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , 1 , -   , 1 
Antioquia , Guarne,5318.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Guarne,5318.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 6 , 6 
Antioquia , Guarne,5318.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 6 , 6 
Antioquia , Guarne,5318.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Guarne,5318.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Guarne,5318.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Guarne,5318.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 7 , 7 
Antioquia , Heliconia,5347.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Heliconia,5347.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Heliconia,5347.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Heliconia,5347.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Heliconia,5347.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Heliconia,5347.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Heliconia,5347.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Hispania,5353.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Hispania,5353.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 1 , -   , -   , 1 , 2 
Antioquia , Hispania,5353.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , 1 , -   , -   , 1 , 2 
Antioquia , Hispania,5353.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Hispania,5353.0,Mujer,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 
Antioquia , Hispania,5353.0,MUJER,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 
Antioquia , Hispania,5353.0,TOTAL,, -   , -   , 1 , -   , -   , 1 , -   , -   , 1 , 3 
Antioquia , Itagüí,5360.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Itagüí,5360.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 12 , 12 
Antioquia , Itagüí,5360.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 12 , 12 
Antioquia , Itagüí,5360.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Itagüí,5360.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Itagüí,5360.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Antioquia , Itagüí,5360.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 14 , 14 
Antioquia , Ituango,5361.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Ituango,5361.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Ituango,5361.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Ituango,5361.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 
Antioquia , Ituango,5361.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Ituango,5361.0,MUJER,TOTAL, -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 
Antioquia , Ituango,5361.0,TOTAL,, -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 
Antioquia , Jericó,5368.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Jericó,5368.0,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 
Antioquia , Jericó,5368.0,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 
Antioquia , Jericó,5368.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Jericó,5368.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , 1 , -   , -   , 1 
Antioquia , Jericó,5368.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , 1 , -   , -   , 1 
Antioquia , Jericó,5368.0,TOTAL,, -   , -   , 1 , -   , -   , -   , 1 , -   , -   , 2 
Antioquia , La Ceja,5376.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , La Ceja,5376.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Antioquia , La Ceja,5376.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Antioquia , La Ceja,5376.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , La Ceja,5376.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , 2 , -   , -   , -   , -   , 1 , 3 
Antioquia , La Ceja,5376.0,MUJER,TOTAL, -   , -   , -   , 2 , -   , -   , -   , -   , 1 , 3 
Antioquia , La Ceja,5376.0,TOTAL,, -   , -   , -   , 2 , -   , -   , -   , -   , 3 , 5 
Antioquia , La Estrella,5380.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , La Estrella,5380.0,Hombre,Mayores de Edad (>18 años), -   , 1 , -   , -   , -   , -   , -   , -   , 5 , 6 
Antioquia , La Estrella,5380.0,HOMBRE,TOTAL, -   , 1 , -   , -   , -   , -   , -   , -   , 5 , 6 
Antioquia , La Estrella,5380.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , La Estrella,5380.0,Mujer,Mayores de Edad (>18 años), 1 , -   , -   , -   , -   , -   , -   , -   , 1 , 2 
Antioquia , La Estrella,5380.0,MUJER,TOTAL, 1 , -   , -   , -   , -   , -   , -   , -   , 1 , 2 
Antioquia , La Estrella,5380.0,TOTAL,, 1 , 1 , -   , -   , -   , -   , -   , -   , 6 , 8 
Antioquia , La Unión,5400.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , La Unión,5400.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , La Unión,5400.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , La Unión,5400.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 
Antioquia , La Unión,5400.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , La Unión,5400.0,MUJER,TOTAL, -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 
Antioquia , La Unión,5400.0,TOTAL,, -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 
Antioquia , Liborina,5411.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Liborina,5411.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Liborina,5411.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Liborina,5411.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Liborina,5411.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Liborina,5411.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Liborina,5411.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Marinilla,5440.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Marinilla,5440.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Marinilla,5440.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Marinilla,5440.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Antioquia , Marinilla,5440.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , 1 , 1 , 2 
Antioquia , Marinilla,5440.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , 1 , 3 , 4 
Antioquia , Marinilla,5440.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , 1 , 4 , 5 
Antioquia , Medellín,5001.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , 1 , -   , 1 , 5 , 7 
Antioquia , Medellín,5001.0,Hombre,Mayores de Edad (>18 años), 9 , 6 , 8 , 6 , 8 , 1 , 4 , 7 , 96 , 145 
Antioquia , Medellín,5001.0,HOMBRE,TOTAL, 9 , 6 , 8 , 6 , 8 , 2 , 4 , 8 , 101 , 152 
Antioquia , Medellín,5001.0,Mujer,Menores de Edad (<18 años), 1 , -   , -   , 1 , 1 , -   , -   , 2 , 5 , 10 
Antioquia , Medellín,5001.0,Mujer,Mayores de Edad (>18 años), 1 , 3 , 1 , -   , 1 , 1 , 1 , 2 , 20 , 30 
Antioquia , Medellín,5001.0,MUJER,TOTAL, 2 , 3 , 1 , 1 , 2 , 1 , 1 , 4 , 25 , 40 
Antioquia , Medellín,5001.0,TOTAL,, 11 , 9 , 9 , 7 , 10 , 3 , 5 , 12 , 126 , 192 
Antioquia , Mutatá,5480.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Mutatá,5480.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Antioquia , Mutatá,5480.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Antioquia , Mutatá,5480.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Mutatá,5480.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Mutatá,5480.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Mutatá,5480.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Antioquia , Nechí,5495.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Nechí,5495.0,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 
Antioquia , Nechí,5495.0,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 
Antioquia , Nechí,5495.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Nechí,5495.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Nechí,5495.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Nechí,5495.0,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 
Antioquia , Olaya,5501.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Olaya,5501.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Olaya,5501.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Olaya,5501.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Olaya,5501.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Olaya,5501.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Olaya,5501.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Peñol,5541.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Peñol,5541.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Peñol,5541.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Peñol,5541.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Peñol,5541.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Peñol,5541.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Peñol,5541.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Peque,5543.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Peque,5543.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Peque,5543.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Peque,5543.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Peque,5543.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Peque,5543.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Peque,5543.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Puerto Berrío,5579.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Puerto Berrío,5579.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Antioquia , Puerto Berrío,5579.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Antioquia , Puerto Berrío,5579.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Puerto Berrío,5579.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Puerto Berrío,5579.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Puerto Berrío,5579.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Antioquia , Remedios,5604.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Remedios,5604.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Remedios,5604.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Remedios,5604.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Remedios,5604.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Remedios,5604.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Remedios,5604.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Retiro,5607.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Retiro,5607.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Retiro,5607.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Retiro,5607.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Retiro,5607.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Retiro,5607.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Retiro,5607.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Rionegro,5615.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Rionegro,5615.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 8 , 8 
Antioquia , Rionegro,5615.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 8 , 8 
Antioquia , Rionegro,5615.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Rionegro,5615.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 3 , 3 
Antioquia , Rionegro,5615.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 3 , 3 
Antioquia , Rionegro,5615.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 11 , 11 
Antioquia , Sabanalarga,5628.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Sabanalarga,5628.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Sabanalarga,5628.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Sabanalarga,5628.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Sabanalarga,5628.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Sabanalarga,5628.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Sabanalarga,5628.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Sabaneta,5631.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Sabaneta,5631.0,Hombre,Mayores de Edad (>18 años), -   , 1 , -   , -   , -   , -   , -   , -   , 3 , 4 
Antioquia , Sabaneta,5631.0,HOMBRE,TOTAL, -   , 1 , -   , -   , -   , -   , -   , -   , 3 , 4 
Antioquia , Sabaneta,5631.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Sabaneta,5631.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Sabaneta,5631.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Sabaneta,5631.0,TOTAL,, -   , 1 , -   , -   , -   , -   , -   , -   , 4 , 5 
Antioquia , Salgar,5642.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Salgar,5642.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Antioquia , Salgar,5642.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Antioquia , Salgar,5642.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Salgar,5642.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Salgar,5642.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , Salgar,5642.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Antioquia , San Jerónimo,5656.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , San Jerónimo,5656.0,Hombre,Mayores de Edad (>18 años), -   , 1 , -   , -   , -   , -   , -   , -   , -   , 1 
Antioquia , San Jerónimo,5656.0,HOMBRE,TOTAL, -   , 1 , -   , -   , -   , -   , -   , -   , -   , 1 
Antioquia , San Jerónimo,5656.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Antioquia , San Jerónimo,5656.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 
Antioquia , San Jerónimo,5656.0,MUJER,TOTAL, -   , -   , -   , 1 , -   , -   , -   , -   , -   , 1 
Antioquia , San Jerónimo,5656.0,TOTAL,, -   , 1 , -   , 1 , -   , -   , -   , -   , -   , 2 
Antioquia , San Juan de Urabá,5659.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
