EXÁMENES MÉDICO LEGALES POR PRESUNTO DELITO SEXUAL EN BOGOTÁ D.C AÑO 2020 / LOCALIDAD DEL HECHO,Antonio Nariño,Antonio Nariño.1,Antonio Nariño.2,Antonio Nariño.3,Antonio Nariño.4,Antonio Nariño.5,Antonio Nariño.6,Barrios Unidos,Barrios Unidos.1,Barrios Unidos.2,Barrios Unidos.3,Barrios Unidos.4,Barrios Unidos.5,Barrios Unidos.6,Bosa,Bosa.1,Bosa.2,Bosa.3,Bosa.4,Bosa.5,Bosa.6,Chapinero,Chapinero.1,Chapinero.2,Chapinero.3,Chapinero.4,Chapinero.5,Chapinero.6,Ciudad Bolívar,Ciudad Bolívar.1,Ciudad Bolívar.2,Ciudad Bolívar.3,Ciudad Bolívar.4,Ciudad Bolívar.5,Ciudad Bolívar.6,Engativá,Engativá.1,Engativá.2,Engativá.3,Engativá.4,Engativá.5,Engativá.6,Fontibón,Fontibón.1,Fontibón.2,Fontibón.3,Fontibón.4,Fontibón.5,Fontibón.6,Kennedy,Kennedy.1,Kennedy.2,Kennedy.3,Kennedy.4,Kennedy.5,Kennedy.6,La Candelaria,La Candelaria.1,La Candelaria.2,La Candelaria.3,La Candelaria.4,La Candelaria.5,La Candelaria.6,Mártires,Mártires.1,Mártires.2,Mártires.3,Mártires.4,Mártires.5,Mártires.6,Puente Aranda,Puente Aranda.1,Puente Aranda.2,Puente Aranda.3,Puente Aranda.4,Puente Aranda.5,Puente Aranda.6,Rafael Uribe Uribe,Rafael Uribe Uribe.1,Rafael Uribe Uribe.2,Rafael Uribe Uribe.3,Rafael Uribe Uribe.4,Rafael Uribe Uribe.5,Rafael Uribe Uribe.6,San Cristóbal,San Cristóbal.1,San Cristóbal.2,San Cristóbal.3,San Cristóbal.4,San Cristóbal.5,San Cristóbal.6,Santafé,Santafé.1,Santafé.2,Santafé.3,Santafé.4,Santafé.5,Santafé.6,Suba,Suba.1,Suba.2,Suba.3,Suba.4,Suba.5,Suba.6,Teusaquillo,Teusaquillo.1,Teusaquillo.2,Teusaquillo.3,Teusaquillo.4,Teusaquillo.5,Teusaquillo.6,Tunjuelito,Tunjuelito.1,Tunjuelito.2,Tunjuelito.3,Tunjuelito.4,Tunjuelito.5,Tunjuelito.6,Usaquén,Usaquén.1,Usaquén.2,Usaquén.3,Usaquén.4,Usaquén.5,Usaquén.6,Usme,Usme.1,Usme.2,Usme.3,Usme.4,Usme.5,Usme.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
Presunta trata de personas con fines de explotación sexual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Violencia Sociopolítica,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Violencia Sociopolitica,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Sin información,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,3,-,3,3,-,-,-,-,-,-,-,-,-,-,9,-,9,9,1,-,1,1,-,1,2,1,-,1,1,-,1,2,2,1,3,4,-,4,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,2,-,2,2,1,-,1,2,-,2,3,-,-,-,3,-,3,3,-,-,-,3,2,5,5,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,3,-,3,3,1,-,1,2,-,2,3,9,1,10,22,2,24,34,80
Sin información,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,3,-,3,3,-,-,-,-,-,-,-,-,-,-,9,-,9,9,1,-,1,1,-,1,2,1,-,1,1,-,1,2,2,1,3,4,-,4,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,2,-,2,2,1,-,1,2,-,2,3,-,-,-,3,-,3,3,-,-,-,3,2,5,5,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,3,-,3,3,1,-,1,2,-,2,3,9,1,10,22,2,24,34,80
TOTAL,4,-,4,22,7,29,33,5,1,6,24,15,39,45,53,4,57,287,44,331,388,2,1,3,12,10,22,25,66,-,66,315,39,354,420,44,3,47,191,36,227,274,10,1,11,71,15,86,97,58,5,63,283,46,329,392,2,-,2,6,1,7,9,7,-,7,38,17,55,62,10,2,12,46,16,62,74,14,5,19,128,24,152,171,36,3,39,190,32,222,261,6,-,6,42,7,49,55,49,4,53,220,51,271,324,4,2,6,16,15,31,37,7,-,7,55,11,66,73,18,1,19,84,25,109,128,39,2,41,161,13,174,215,61,14,75,303,54,357,432,3515
VARIABLE: ACTIVIDAD DURANTE EL HECHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actividades de desplazamiento de un lugar a otro,1,-,1,3,1,4,5,1,1,2,9,5,14,16,11,1,12,53,14,67,79,1,-,1,1,3,4,5,7,-,7,71,10,81,88,12,1,13,42,9,51,64,1,-,1,13,5,18,19,16,1,17,60,14,74,91,-,-,-,2,-,2,2,1,-,1,11,3,14,15,1,1,2,6,5,11,13,3,-,3,30,6,36,39,3,-,3,35,5,40,43,1,-,1,9,-,9,10,14,1,15,45,11,56,71,1,1,2,1,3,4,6,2,-,2,10,1,11,13,1,1,2,20,7,27,29,9,-,9,42,2,44,53,12,4,16,101,23,124,140,801
Actividades de trabajo doméstico no pagado para el uso del propio hogar,1,-,1,3,-,3,4,1,-,1,5,2,7,8,9,-,9,73,8,81,90,-,-,-,2,-,2,2,15,-,15,75,12,87,102,13,1,14,37,10,47,61,3,-,3,22,5,27,30,12,2,14,64,11,75,89,2,-,2,-,-,-,2,2,-,2,12,6,18,20,1,-,1,13,1,14,15,7,-,7,33,5,38,45,10,-,10,49,7,56,66,2,-,2,8,2,10,12,13,1,14,41,5,46,60,-,-,-,2,1,3,3,2,-,2,13,1,14,16,5,-,5,19,3,22,27,7,-,7,33,4,37,44,7,1,8,33,5,38,46,742
Actividades ilícitas o delictivas,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,1
Actividades relacionadas con el cuidado no pagado de miembros del hogar,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,6,-,6,6,-,-,-,1,-,1,1,1,-,1,3,-,3,4,1,-,1,4,-,4,5,-,-,-,-,-,-,-,-,1,1,4,-,4,5,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2,-,2,3,-,3,5,1,-,1,-,-,-,1,-,-,-,3,-,3,3,-,-,-,2,-,2,2,3,-,3,-,-,-,3,-,-,-,1,1,2,2,-,-,-,-,-,-,-,-,-,-,3,-,3,3,-,-,-,1,-,1,1,2,-,2,2,1,3,5,49
Actividades relacionadas con el estudio y el aprendizaje,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,-,-,-,1,1,1,1,-,1,-,1,1,2,-,-,-,-,-,-,-,1,-,1,-,2,2,3,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,1,3,4,4,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,4,2,6,6,27
Actividades relacionadas con enfrentamientos armados,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,1,-,1,3,-,-,-,-,-,-,-,1,-,1,5,-,5,6,-,-,-,2,-,2,2,-,-,-,-,-,-,-,1,-,1,2,-,2,3,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2,-,2,4,-,4,6,27
"Actividades relacionadas con la asistencia a eventos culturales, de entretenimiento y/o deportivos",-,-,-,-,1,1,1,-,-,-,-,1,1,1,2,-,2,3,4,7,9,-,-,-,-,-,-,-,-,-,-,3,1,4,4,-,-,-,5,1,6,6,-,-,-,-,-,-,-,-,-,-,3,4,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,2,-,-,-,1,1,2,2,-,-,-,1,3,4,4,-,-,-,-,-,-,-,2,-,2,6,4,10,12,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,1,3,4,4,1,-,1,4,-,4,5,-,-,-,2,1,3,3,62
Actividades relacionadas con los deportes y el ejercicio físico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,1,2,-,2,3,5
"Actividades relacionadas con manifestaciones públicas (Marchas, protestas, etc)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,1,-,1,1,3
Actividades vitales o relacionadas con el cuidado personal,2,-,2,15,5,20,22,2,-,2,8,4,12,14,30,2,32,147,15,162,194,1,1,2,7,6,13,15,42,-,42,156,13,169,211,18,1,19,98,15,113,132,6,1,7,32,4,36,43,26,1,27,148,16,164,191,-,-,-,3,1,4,4,2,-,2,12,6,18,20,6,1,7,23,7,30,37,3,5,8,58,11,69,77,22,3,25,97,15,112,137,3,-,3,22,1,23,26,17,1,18,126,28,154,172,3,1,4,11,8,19,23,3,-,3,31,8,39,42,11,-,11,38,11,49,60,22,-,22,77,7,84,106,36,8,44,142,20,162,206,1732
Durante una retención ilegal (secuestro),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Durante una retención legal (preso detenido),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,1,-,1,1,4
"Misión humanitaria, médica y/o sanitaria",-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2
Otra,-,-,-,1,-,1,1,1,-,1,-,2,2,3,-,-,-,3,1,4,4,-,-,-,1,-,1,1,-,-,-,2,1,3,3,-,-,-,2,-,2,2,-,-,-,4,-,4,4,2,-,2,2,-,2,4,-,-,-,1,-,1,1,1,-,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,3,-,3,3,1,-,1,4,2,6,7,-,-,-,-,1,1,1,-,1,1,1,3,4,5,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,2,-,2,2,-,-,-,-,-,-,-,2,-,2,10,2,12,14,58
TOTAL,4,-,4,22,7,29,33,5,1,6,24,15,39,45,53,4,57,287,44,331,388,2,1,3,12,10,22,25,66,-,66,315,39,354,420,44,3,47,191,36,227,274,10,1,11,71,15,86,97,58,5,63,283,46,329,392,2,-,2,6,1,7,9,7,-,7,38,17,55,62,10,2,12,46,16,62,74,14,5,19,128,24,152,171,36,3,39,190,32,222,261,6,-,6,42,7,49,55,49,4,53,220,51,271,324,4,2,6,16,15,31,37,7,-,7,55,11,66,73,18,1,19,84,25,109,128,39,2,41,161,13,174,215,61,14,75,303,54,357,432,3515
VARIABLE: PAÍS DE NACIMIENTO DE LA VÍCTIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colombia,4,-,4,21,7,28,32,5,1,6,21,15,36,42,50,4,54,279,44,323,377,1,-,1,12,10,22,23,64,-,64,304,38,342,406,42,3,45,181,35,216,261,10,1,11,66,14,80,91,56,5,61,273,46,319,380,2,-,2,6,1,7,9,7,-,7,35,16,51,58,10,2,12,43,16,59,71,14,5,19,122,23,145,164,34,3,37,186,32,218,255,6,-,6,40,7,47,53,47,3,50,209,50,259,309,4,2,6,16,15,31,37,7,-,7,54,11,65,72,17,1,18,77,24,101,119,36,2,38,155,13,168,206,58,14,72,297,51,348,420,3385
Ecuador,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
España,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Guatemala,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Turquía,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Venezuela,-,-,-,1,-,1,1,-,-,-,3,-,3,3,3,-,3,8,-,8,11,1,-,1,-,-,-,1,2,-,2,11,1,12,14,2,-,2,10,1,11,13,-,-,-,5,1,6,6,2,-,2,10,-,10,12,-,-,-,-,-,-,-,-,-,-,3,1,4,4,-,-,-,3,-,3,3,-,-,-,5,1,6,6,2,-,2,3,-,3,5,-,-,-,2,-,2,2,2,-,2,11,1,12,14,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,1,6,-,6,7,3,-,3,6,-,6,9,3,-,3,6,3,9,12,124
TOTAL,4,-,4,22,7,29,33,5,1,6,24,15,39,45,53,4,57,287,44,331,388,2,1,3,12,10,22,25,66,-,66,315,39,354,420,44,3,47,191,36,227,274,10,1,11,71,15,86,97,58,5,63,283,46,329,392,2,-,2,6,1,7,9,7,-,7,38,17,55,62,10,2,12,46,16,62,74,14,5,19,128,24,152,171,36,3,39,190,32,222,261,6,-,6,42,7,49,55,49,4,53,220,51,271,324,4,2,6,16,15,31,37,7,-,7,55,11,66,73,18,1,19,84,25,109,128,39,2,41,161,13,174,215,61,14,75,303,54,357,432,3515
VARIABLE: ESCENARIO DEL HECHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Áreas Deportivas y/o Recreativas,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,1,-,1,-,-,-,1,6
"Calle (Autopista, Avenida, Dentro de La Ciudad)",-,-,-,1,1,2,2,-,-,-,-,1,1,1,2,-,2,13,4,17,19,-,-,-,-,2,2,2,1,-,1,11,2,13,14,4,-,4,5,4,9,13,-,-,-,4,2,6,6,5,-,5,15,4,19,24,-,-,-,1,-,1,1,1,-,1,1,3,4,5,-,-,-,-,3,3,3,-,-,-,12,3,15,15,-,-,-,9,1,10,10,-,-,-,3,-,3,3,2,-,2,6,1,7,9,-,-,-,-,1,1,1,-,-,-,2,-,2,2,1,-,1,7,2,9,10,1,-,1,11,1,12,13,1,-,1,28,12,40,41,194
Carretera (Fuera de La Ciudad),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,4
"Centro de Atención Médica (Hospital, Clínica, Consultorio, Etc)",-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,1,1,2,4,15
Centros de Reclusión,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,3,3,1,-,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,2,2,4,2,-,2,6,18
Centros Educativos,-,-,-,-,-,-,-,-,-,-,1,-,1,1,3,-,3,3,-,3,6,-,-,-,1,-,1,1,-,-,-,3,-,3,3,1,-,1,5,-,5,6,-,-,-,1,-,1,1,1,-,1,6,-,6,7,-,-,-,-,-,-,-,-,-,-,2,-,2,2,1,-,1,1,-,1,2,1,-,1,-,-,-,1,-,-,-,1,-,1,1,-,-,-,2,-,2,2,3,-,3,1,-,1,4,-,-,-,1,1,2,2,-,-,-,1,-,1,1,-,-,-,3,-,3,3,-,-,-,1,-,1,1,3,-,3,2,-,2,5,49
"Espacios Terrestres al Aire Libre (Bosque, Potrero, Montaña, Playa, Etc)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,3,3,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,3,-,3,3,-,-,-,-,-,-,-,10
"Establecimiento Comercial (Tienda, Centro Comercial, Almacén, Plaza de Mercado)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,2,3,-,-,-,-,-,-,-,-,-,-,4,1,5,5,-,-,-,1,1,2,2,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,1,-,1,2,-,2,3,-,-,-,1,-,1,1,-,-,-,3,-,3,3,-,-,-,-,1,1,1,1,-,1,1,1,2,3,-,-,-,-,1,1,1,-,-,-,1,-,1,1,1,-,1,-,2,2,3,-,-,-,1,-,1,1,-,-,-,3,2,5,5,35
"Establecimiento Industrial (Fábrica, Planta) y/o Obras en Construcción",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,1
"Establecimientos de Expendio de Comidas (Restaurantes, Asaderos, Salsamentarias, Etc)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,5
Guarniciones Militares y/o de Policía,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,3
"Lugares de Actividades Culturales (Cines, Teatros, Museos, Bibliotecas, Etc)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,4
