COMPORTAMIENTO DE LAS LESIONES NO FATALES POR VIOLENCIA INTERPERSONAL EN BOGOTÁ D.C AÑO 2021 / LOCALIDAD DEL HECHO,Antonio Nariño,Antonio Nariño.1,Antonio Nariño.2,Antonio Nariño.3,Antonio Nariño.4,Antonio Nariño.5,Antonio Nariño.6,Barrios Unidos,Barrios Unidos.1,Barrios Unidos.2,Barrios Unidos.3,Barrios Unidos.4,Barrios Unidos.5,Barrios Unidos.6,Bosa,Bosa.1,Bosa.2,Bosa.3,Bosa.4,Bosa.5,Bosa.6,Chapinero,Chapinero.1,Chapinero.2,Chapinero.3,Chapinero.4,Chapinero.5,Chapinero.6,Ciudad Bolívar,Ciudad Bolívar.1,Ciudad Bolívar.2,Ciudad Bolívar.3,Ciudad Bolívar.4,Ciudad Bolívar.5,Ciudad Bolívar.6,Engativá,Engativá.1,Engativá.2,Engativá.3,Engativá.4,Engativá.5,Engativá.6,Fontibón,Fontibón.1,Fontibón.2,Fontibón.3,Fontibón.4,Fontibón.5,Fontibón.6,Kennedy,Kennedy.1,Kennedy.2,Kennedy.3,Kennedy.4,Kennedy.5,Kennedy.6,La Candelaria,La Candelaria.1,La Candelaria.2,La Candelaria.3,La Candelaria.4,La Candelaria.5,La Candelaria.6,Mártires,Mártires.1,Mártires.2,Mártires.3,Mártires.4,Mártires.5,Mártires.6,Puente Aranda,Puente Aranda.1,Puente Aranda.2,Puente Aranda.3,Puente Aranda.4,Puente Aranda.5,Puente Aranda.6,Rafael Uribe Uribe,Rafael Uribe Uribe.1,Rafael Uribe Uribe.2,Rafael Uribe Uribe.3,Rafael Uribe Uribe.4,Rafael Uribe Uribe.5,Rafael Uribe Uribe.6,San Cristóbal,San Cristóbal.1,San Cristóbal.2,San Cristóbal.3,San Cristóbal.4,San Cristóbal.5,San Cristóbal.6,Santafé,Santafé.1,Santafé.2,Santafé.3,Santafé.4,Santafé.5,Santafé.6,Suba,Suba.1,Suba.2,Suba.3,Suba.4,Suba.5,Suba.6,Sumapaz,Sumapaz.1,Sumapaz.2,Sumapaz.3,Sumapaz.4,Sumapaz.5,Sumapaz.6,Teusaquillo,Teusaquillo.1,Teusaquillo.2,Teusaquillo.3,Teusaquillo.4,Teusaquillo.5,Teusaquillo.6,Tunjuelito,Tunjuelito.1,Tunjuelito.2,Tunjuelito.3,Tunjuelito.4,Tunjuelito.5,Tunjuelito.6,Usaquén,Usaquén.1,Usaquén.2,Usaquén.3,Usaquén.4,Usaquén.5,Usaquén.6,Usme,Usme.1,Usme.2,Usme.3,Usme.4,Usme.5,Usme.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
Acción bandas criminales,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,6,6,-,-,-,6,-,4,4,-,-,-,4,-,5,5,-,2,2,7,-,4,4,-,1,1,5,-,2,2,-,1,1,3,1,12,13,-,2,2,15,-,2,2,-,-,-,2,-,3,3,-,1,1,4,-,3,3,-,-,-,3,1,2,3,-,1,1,4,-,9,9,-,5,5,14,-,2,2,-,-,-,2,-,4,4,-,1,1,5,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,4,4,-,1,1,5,-,3,3,-,1,1,4,-,10,10,1,-,1,11,97
Acción grupos alzados al margen de la ley,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,5,5,-,1,1,6,-,1,1,-,1,1,2,17
Acción militar,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,8,8,1,2,3,11,-,2,2,-,1,1,3,-,4,4,-,-,-,4,-,3,3,-,-,-,3,-,2,2,-,-,-,2,-,14,14,-,2,2,16,-,4,4,-,-,-,4,-,5,5,-,2,2,7,1,3,4,-,-,-,4,-,-,-,-,1,1,1,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,8,8,-,2,2,10,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,4,4,-,-,-,4,-,12,12,-,1,1,13,-,3,3,-,-,-,3,92
Agresión contra grupos marginales o descalificados,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,7
Enfrentamiento armado,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5
Retención ilegal ,-,-,-,-,1,1,1,-,2,2,-,-,-,2,-,2,2,-,-,-,2,-,2,2,-,1,1,3,-,9,9,1,1,2,11,-,3,3,-,1,1,4,1,1,2,-,1,1,3,1,10,11,-,5,5,16,-,1,1,-,-,-,1,-,6,6,-,-,-,6,-,2,2,-,-,-,2,-,2,2,-,2,2,4,-,2,2,-,-,-,2,-,-,-,-,1,1,1,-,4,4,-,1,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,1,1,-,1,1,2,-,3,3,-,-,-,3,-,4,4,-,-,-,4,75
Violencia Sociopolitica,-,3,3,-,2,2,5,-,1,1,-,1,1,2,-,25,25,-,5,5,30,-,3,3,-,-,-,3,-,4,4,-,1,1,5,-,6,6,-,-,-,6,-,5,5,-,-,-,5,-,74,74,-,6,6,80,-,1,1,-,-,-,1,-,10,10,-,2,2,12,-,1,1,-,-,-,1,1,8,9,-,-,-,9,-,7,7,-,2,2,9,-,6,6,-,1,1,7,1,33,34,-,8,8,42,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,2,2,-,-,-,2,-,2,2,-,-,-,2,4,41,45,1,7,8,53,-,30,30,-,8,8,38,315
Sin información,1,8,9,-,5,5,14,-,24,24,-,7,7,31,4,67,71,6,32,38,109,-,15,15,-,14,14,29,3,48,51,4,20,24,75,3,56,59,3,22,25,84,-,39,39,1,15,16,55,10,92,102,5,40,45,147,-,18,18,-,7,7,25,1,35,36,1,7,8,44,-,23,23,3,10,13,36,4,29,33,1,25,26,59,4,53,57,1,26,27,84,-,20,20,1,7,8,28,9,74,83,4,32,36,119,-,-,-,-,-,-,-,-,18,18,-,8,8,26,-,17,17,-,5,5,22,4,34,38,1,16,17,55,7,50,57,2,17,19,76,20,97,117,6,22,28,145,1263
Sin información,1,8,9,-,5,5,14,-,24,24,-,7,7,31,4,67,71,6,32,38,109,-,15,15,-,14,14,29,3,48,51,4,20,24,75,3,56,59,3,22,25,84,-,39,39,1,15,16,55,10,92,102,5,40,45,147,-,18,18,-,7,7,25,1,35,36,1,7,8,44,-,23,23,3,10,13,36,4,29,33,1,25,26,59,4,53,57,1,26,27,84,-,20,20,1,7,8,28,9,74,83,4,32,36,119,-,-,-,-,-,-,-,-,18,18,-,8,8,26,-,17,17,-,5,5,22,4,34,38,1,16,17,55,7,50,57,2,17,19,76,20,97,117,6,22,28,145,1263
TOTAL,14,196,210,7,74,81,291,9,246,255,4,102,106,361,79,1076,1155,48,497,545,1700,14,298,312,6,124,130,442,62,905,967,49,454,503,1470,35,788,823,22,362,384,1207,26,525,551,7,189,196,747,91,1886,1977,42,753,795,2772,3,147,150,2,48,50,200,12,557,569,11,175,186,755,17,434,451,12,138,150,601,46,494,540,25,282,307,847,60,644,704,22,312,334,1038,8,275,283,11,127,138,421,63,994,1057,26,421,447,1504,-,-,-,-,2,2,2,3,228,231,6,78,84,315,20,284,304,12,132,144,448,27,526,553,17,171,188,741,66,662,728,37,318,355,1083,142,1558,1700,28,326,354,2054,18999
VARIABLE: ACTIVIDAD DURANTE EL HECHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actividades de desplazamiento de un lugar a otro,6,98,104,5,35,40,144,7,138,145,4,49,53,198,50,601,651,36,294,330,981,7,144,151,6,70,76,227,43,493,536,35,281,316,852,19,437,456,12,215,227,683,13,261,274,3,108,111,385,49,1077,1126,25,464,489,1615,3,66,69,1,29,30,99,6,258,264,8,103,111,375,9,224,233,4,81,85,318,31,267,298,18,176,194,492,27,360,387,17,183,200,587,2,140,142,10,79,89,231,36,503,539,17,253,270,809,-,-,-,-,1,1,1,1,108,109,-,46,46,155,9,147,156,12,76,88,244,17,278,295,10,95,105,400,38,338,376,18,187,205,581,73,749,822,16,212,228,1050,10427
Actividades de trabajo doméstico no pagado para el uso del propio hogar,-,10,10,-,7,7,17,-,7,7,-,8,8,15,2,42,44,4,51,55,99,-,6,6,-,9,9,15,2,43,45,6,47,53,98,2,42,44,2,40,42,86,3,28,31,2,19,21,52,6,77,83,8,56,64,147,-,3,3,1,6,7,10,-,6,6,1,7,8,14,2,14,16,4,14,18,34,4,26,30,-,32,32,62,1,30,31,1,37,38,69,-,11,11,1,8,9,20,5,35,40,3,38,41,81,-,-,-,-,-,-,-,-,6,6,4,7,11,17,2,16,18,-,13,13,31,1,21,22,3,24,27,49,2,29,31,5,42,47,78,3,20,23,1,9,10,33,1027
Actividades ilícitas o delictivas,4,50,54,-,4,4,58,2,44,46,-,9,9,55,15,205,220,-,11,11,231,4,68,72,-,9,9,81,12,146,158,2,13,15,173,7,118,125,2,10,12,137,7,85,92,-,13,13,105,18,262,280,-,38,38,318,-,47,47,-,4,4,51,2,140,142,-,16,16,158,-,91,91,-,8,8,99,3,97,100,2,15,17,117,17,108,125,-,17,17,142,6,54,60,-,10,10,70,9,187,196,-,23,23,219,-,-,-,-,-,-,-,1,64,65,-,3,3,68,6,50,56,-,5,5,61,5,88,93,-,6,6,99,14,102,116,2,15,17,133,53,531,584,5,39,44,628,3003
Actividades relacionadas con el aprendizaje,1,-,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,2,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,1,1,2,2,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,1,-,1,1,1,-,1,-,1,1,2,-,1,1,2,1,3,4,-,-,-,-,1,1,1,1,1,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,1,2,-,2,3,1,-,1,3,1,4,5,28
Actividades relacionadas con el cuidado no pagado de miembros del hogar,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,6,6,-,8,8,14,-,3,3,-,-,-,3,-,16,16,-,5,5,21,-,7,7,1,4,5,12,-,1,1,-,3,3,4,-,7,7,-,8,8,15,-,-,-,-,-,-,-,-,4,4,1,4,5,9,-,6,6,-,1,1,7,-,1,1,-,3,3,4,-,6,6,-,6,6,12,-,4,4,-,1,1,5,-,7,7,-,8,8,15,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,4,4,5,-,5,5,-,2,2,7,-,9,9,-,7,7,16,1,1,2,-,3,3,5,159
Actividades relacionadas con el trabajo remunerado,1,23,24,-,12,12,36,-,25,25,-,19,19,44,-,83,83,1,36,37,120,-,34,34,-,22,22,56,-,73,73,-,29,29,102,2,91,93,-,39,39,132,-,92,92,-,30,30,122,3,205,208,1,81,82,290,-,20,20,-,4,4,24,-,87,87,-,26,26,113,-,58,58,-,16,16,74,-,53,53,-,25,25,78,-,56,56,-,20,20,76,-,32,32,-,14,14,46,-,127,127,-,39,39,166,-,-,-,-,-,-,-,-,34,34,-,17,17,51,-,36,36,-,11,11,47,-,72,72,-,26,26,98,-,63,63,-,17,17,80,-,100,100,-,42,42,142,1897
"Actividades relacionadas con la asistencia a eventos culturales, de entretenimiento y/o deportivos",-,-,-,-,3,3,3,-,4,4,-,3,3,7,2,45,47,-,29,29,76,1,21,22,-,9,9,31,2,49,51,-,17,17,68,1,31,32,1,11,12,44,-,25,25,-,4,4,29,4,53,57,-,33,33,90,-,2,2,-,3,3,5,1,6,7,-,4,4,11,-,10,10,-,6,6,16,4,14,18,1,5,6,24,4,22,26,-,10,10,36,-,10,10,-,1,1,11,1,41,42,1,10,11,53,-,-,-,-,1,1,1,-,9,9,-,-,-,9,1,7,8,-,2,2,10,1,24,25,-,3,3,28,-,14,14,1,10,11,25,-,34,34,-,4,4,38,615
Actividades relacionadas con los deportes y el ejercicio físico,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,2,2,-,-,-,2,1,3,4,-,3,3,7,-,2,2,-,-,-,2,1,3,4,-,1,1,5,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,2,1,3,3,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,1,-,1,-,-,-,1,31
"Actividades relacionadas con manifestaciones públicas (marchas, protestas, etc.)",-,4,4,-,5,5,9,-,-,-,-,1,1,1,1,30,31,-,3,3,34,-,3,3,-,-,-,3,-,8,8,-,1,1,9,-,8,8,-,-,-,8,-,6,6,-,1,1,7,4,91,95,-,3,3,98,-,3,3,-,-,-,3,-,17,17,-,3,3,20,-,2,2,-,-,-,2,-,7,7,-,1,1,8,-,13,13,-,1,1,14,-,3,3,-,-,-,3,5,44,49,-,7,7,56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,1,46,47,1,4,5,52,-,31,31,-,6,6,37,366
Actividades vitales o relacionadas con el cuidado personal,2,11,13,2,7,9,22,-,20,20,-,7,7,27,7,56,63,7,63,70,133,2,19,21,-,5,5,26,3,63,66,5,61,66,132,3,45,48,4,39,43,91,1,18,19,2,11,13,32,5,92,97,7,66,73,170,-,4,4,-,2,2,6,2,20,22,1,10,11,33,6,25,31,1,11,12,43,3,23,26,4,24,28,54,10,43,53,2,37,39,92,-,19,19,-,13,13,32,5,43,48,5,42,47,95,-,-,-,-,-,-,-,-,5,5,2,4,6,11,2,24,26,-,21,21,47,2,30,32,3,15,18,50,11,45,56,6,36,42,98,3,20,23,2,5,7,30,1224
Durante una retención ilegal (secuestro),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,-,-,-,-,9
Durante una retención legal (preso detenido),-,-,-,-,-,-,-,-,5,5,-,2,2,7,2,6,8,-,-,-,8,-,-,-,-,-,-,-,-,9,9,-,-,-,9,-,6,6,-,-,-,6,1,6,7,-,-,-,7,-,18,18,-,2,2,20,-,1,1,-,-,-,1,1,16,17,-,1,1,18,-,4,4,-,-,-,4,-,4,4,-,-,-,4,1,3,4,-,-,-,4,-,1,1,-,-,-,1,-,4,4,-,1,1,5,-,-,-,-,-,-,-,1,1,2,-,-,-,2,-,2,2,-,-,-,2,1,6,7,-,-,-,7,-,13,13,-,-,-,13,4,40,44,-,3,3,47,165
"Misión humanitaria, médica y/o sanitaria",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Sin información,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,3,32,35,1,2,3,38,46
TOTAL,14,196,210,7,74,81,291,9,246,255,4,102,106,361,79,1076,1155,48,497,545,1700,14,298,312,6,124,130,442,62,905,967,49,454,503,1470,35,788,823,22,362,384,1207,26,525,551,7,189,196,747,91,1886,1977,42,753,795,2772,3,147,150,2,48,50,200,12,557,569,11,175,186,755,17,434,451,12,138,150,601,46,494,540,25,282,307,847,60,644,704,22,312,334,1038,8,275,283,11,127,138,421,63,994,1057,26,421,447,1504,-,-,-,-,2,2,2,3,228,231,6,78,84,315,20,284,304,12,132,144,448,27,526,553,17,171,188,741,66,662,728,37,318,355,1083,142,1558,1700,28,326,354,2054,18999
VARIABLE: MECANISMO CAUSAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abrasivo,1,8,9,-,2,2,11,-,6,6,2,3,5,11,4,39,43,2,23,25,68,1,19,20,-,4,4,24,1,37,38,1,13,14,52,-,27,27,-,24,24,51,-,22,22,-,9,9,31,5,82,87,2,53,55,142,-,5,5,-,5,5,10,-,17,17,1,8,9,26,-,16,16,-,10,10,26,3,17,20,1,17,18,38,2,25,27,1,15,16,43,-,9,9,-,9,9,18,1,35,36,2,14,16,52,-,-,-,-,-,-,-,-,14,14,-,6,6,20,1,8,9,-,3,3,12,-,26,26,1,3,4,30,3,36,39,1,17,18,57,10,83,93,-,18,18,111,833
Agente químico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16
Agentes y mecanismo explosivo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,6
Agentes y mecanismos biológicos,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Biodinámico,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,11
Cáustico ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
Contundente,5,45,50,2,32,34,84,1,76,77,1,36,37,114,19,288,307,14,159,173,480,6,81,87,1,44,45,132,17,214,231,14,161,175,406,15,268,283,7,127,134,417,11,151,162,-,68,68,230,27,561,588,13,242,255,843,1,49,50,2,18,20,70,6,168,174,2,64,66,240,7,126,133,2,48,50,183,14,134,148,5,89,94,242,19,162,181,10,108,118,299,-,74,74,4,39,43,117,19,278,297,10,146,156,453,-,-,-,-,-,-,-,-,65,65,3,33,36,101,8,69,77,4,54,58,135,8,142,150,3,61,64,214,16,157,173,14,107,121,294,43,406,449,5,119,124,573,5627
Cortante,-,4,4,-,2,2,6,-,5,5,-,1,1,6,5,24,29,-,7,7,36,-,7,7,2,-,2,9,2,31,33,2,8,10,43,-,19,19,2,2,4,23,1,15,16,-,6,6,22,2,38,40,1,12,13,53,-,5,5,-,-,-,5,-,19,19,1,1,2,21,1,12,13,-,3,3,16,2,11,13,-,6,6,19,2,21,23,-,4,4,27,1,8,9,-,2,2,11,1,23,24,-,4,4,28,-,-,-,-,-,-,-,-,4,4,1,-,1,5,2,10,12,1,-,1,13,1,10,11,-,2,2,13,4,19,23,1,6,7,30,2,26,28,2,6,8,36,422
Corto contundente,-,28,28,2,8,10,38,-,26,26,-,13,13,39,2,124,126,5,45,50,176,-,39,39,-,14,14,53,9,103,112,8,42,50,162,1,80,81,4,35,39,120,-,49,49,-,24,24,73,5,206,211,3,86,89,300,-,14,14,-,4,4,18,1,47,48,-,11,11,59,1,30,31,4,16,20,51,4,52,56,3,31,34,90,5,67,72,4,32,36,108,-,25,25,1,17,18,43,6,118,124,2,41,43,167,-,-,-,-,1,1,1,-,24,24,2,6,8,32,1,22,23,-,12,12,35,1,59,60,1,25,26,86,1,83,84,3,37,40,124,4,117,121,3,28,31,152,1927
Corto punzante,-,10,10,-,2,2,12,-,6,6,-,2,2,8,5,42,47,2,18,20,67,1,5,6,-,2,2,8,3,66,69,-,11,11,80,3,36,39,1,6,7,46,1,17,18,-,1,1,19,1,57,58,-,13,13,71,1,4,5,-,-,-,5,-,25,25,-,7,7,32,-,14,14,-,3,3,17,2,32,34,2,5,7,41,2,42,44,-,7,7,51,-,12,12,-,-,-,12,2,47,49,1,11,12,61,-,-,-,-,1,1,1,-,9,9,-,1,1,10,-,15,15,-,2,2,17,2,20,22,1,1,2,24,4,44,48,-,5,5,53,1,51,52,-,6,6,58,693
Eléctrico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5
Generadores de asfixia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
Mecanismo múltiple,5,72,77,2,22,24,101,2,84,86,1,30,31,117,24,417,441,18,192,210,651,3,101,104,1,43,44,148,21,321,342,16,172,188,530,9,268,277,6,120,126,403,9,195,204,3,57,60,264,38,631,669,19,273,292,961,1,37,38,-,13,13,51,5,184,189,5,50,55,244,6,159,165,5,40,45,210,13,172,185,12,105,117,302,20,235,255,5,125,130,385,2,94,96,4,52,56,152,19,368,387,10,162,172,559,-,-,-,-,-,-,-,1,74,75,-,22,22,97,5,127,132,6,47,53,185,9,185,194,10,62,72,266,24,241,265,14,128,142,407,42,565,607,11,102,113,720,6753
Proyectil de arma de fuego,-,3,3,-,-,-,3,-,4,4,-,-,-,4,-,17,17,-,2,2,19,-,1,1,-,-,-,1,-,13,13,-,3,3,16,-,9,9,-,2,2,11,-,2,2,-,-,-,2,-,19,19,-,2,2,21,-,1,1,-,-,-,1,-,8,8,-,-,-,8,-,2,2,-,-,-,2,1,7,8,-,-,-,8,1,14,15,-,1,1,16,-,4,4,-,-,-,4,-,9,9,-,-,-,9,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,4,4,-,2,2,6,-,8,8,-,2,2,10,-,11,11,2,1,3,14,-,11,11,-,1,1,12,169
