VIOLENCIA INTRAFAMILIAR (VIF) EN COLOMBIA AÑO 2020 / DEPARTAMENTO DEL HECHO DANE,Amazonas,Amazonas.1,Amazonas.2,Amazonas.3,Amazonas.4,Amazonas.5,Amazonas.6,Antioquia,Antioquia.1,Antioquia.2,Antioquia.3,Antioquia.4,Antioquia.5,Antioquia.6,Arauca,Arauca.1,Arauca.2,Arauca.3,Arauca.4,Arauca.5,Arauca.6,"Archipiélago de San Andrés, Providencia y Santa Catalina","Archipiélago de San Andrés, Providencia y Santa Catalina.1","Archipiélago de San Andrés, Providencia y Santa Catalina.2","Archipiélago de San Andrés, Providencia y Santa Catalina.3","Archipiélago de San Andrés, Providencia y Santa Catalina.4","Archipiélago de San Andrés, Providencia y Santa Catalina.5","Archipiélago de San Andrés, Providencia y Santa Catalina.6",Atlántico,Atlántico.1,Atlántico.2,Atlántico.3,Atlántico.4,Atlántico.5,Atlántico.6,"Bogotá, D.C.","Bogotá, D.C..1","Bogotá, D.C..2","Bogotá, D.C..3","Bogotá, D.C..4","Bogotá, D.C..5","Bogotá, D.C..6",Bolívar,Bolívar.1,Bolívar.2,Bolívar.3,Bolívar.4,Bolívar.5,Bolívar.6,Boyacá,Boyacá.1,Boyacá.2,Boyacá.3,Boyacá.4,Boyacá.5,Boyacá.6,Caldas,Caldas.1,Caldas.2,Caldas.3,Caldas.4,Caldas.5,Caldas.6,Caquetá,Caquetá.1,Caquetá.2,Caquetá.3,Caquetá.4,Caquetá.5,Caquetá.6,Casanare,Casanare.1,Casanare.2,Casanare.3,Casanare.4,Casanare.5,Casanare.6,Cauca,Cauca.1,Cauca.2,Cauca.3,Cauca.4,Cauca.5,Cauca.6,Cesar,Cesar.1,Cesar.2,Cesar.3,Cesar.4,Cesar.5,Cesar.6,Chocó,Chocó.1,Chocó.2,Chocó.3,Chocó.4,Chocó.5,Chocó.6,Córdoba,Córdoba.1,Córdoba.2,Córdoba.3,Córdoba.4,Córdoba.5,Córdoba.6,Cundinamarca,Cundinamarca.1,Cundinamarca.2,Cundinamarca.3,Cundinamarca.4,Cundinamarca.5,Cundinamarca.6,Guainía,Guainía.1,Guainía.2,Guainía.3,Guainía.4,Guainía.5,Guainía.6,Guaviare,Guaviare.1,Guaviare.2,Guaviare.3,Guaviare.4,Guaviare.5,Guaviare.6,Huila,Huila.1,Huila.2,Huila.3,Huila.4,Huila.5,Huila.6,La Guajira,La Guajira.1,La Guajira.2,La Guajira.3,La Guajira.4,La Guajira.5,La Guajira.6,Magdalena,Magdalena.1,Magdalena.2,Magdalena.3,Magdalena.4,Magdalena.5,Magdalena.6,Meta,Meta.1,Meta.2,Meta.3,Meta.4,Meta.5,Meta.6,Nariño,Nariño.1,Nariño.2,Nariño.3,Nariño.4,Nariño.5,Nariño.6,Norte de Santander,Norte de Santander.1,Norte de Santander.2,Norte de Santander.3,Norte de Santander.4,Norte de Santander.5,Norte de Santander.6,Putumayo,Putumayo.1,Putumayo.2,Putumayo.3,Putumayo.4,Putumayo.5,Putumayo.6,Quindío,Quindío.1,Quindío.2,Quindío.3,Quindío.4,Quindío.5,Quindío.6,Risaralda,Risaralda.1,Risaralda.2,Risaralda.3,Risaralda.4,Risaralda.5,Risaralda.6,Santander,Santander.1,Santander.2,Santander.3,Santander.4,Santander.5,Santander.6,Sucre,Sucre.1,Sucre.2,Sucre.3,Sucre.4,Sucre.5,Sucre.6,Tolima,Tolima.1,Tolima.2,Tolima.3,Tolima.4,Tolima.5,Tolima.6,Valle del Cauca,Valle del Cauca.1,Valle del Cauca.2,Valle del Cauca.3,Valle del Cauca.4,Valle del Cauca.5,Valle del Cauca.6,Vaupés,Vaupés.1,Vaupés.2,Vaupés.3,Vaupés.4,Vaupés.5,Vaupés.6,Vichada,Vichada.1,Vichada.2,Vichada.3,Vichada.4,Vichada.5,Vichada.6,CIFRA
Persona en condición de desplazamiento ,-,2,2,-,8,8,10,-,12,12,-,21,21,33,-,1,1,-,6,6,7,-,5,5,-,15,15,20,-,1,1,-,3,3,4,-,6,6,-,9,9,15,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,2,2,-,4,4,6,-,-,-,-,2,2,2,-,2,2,-,11,11,13,-,1,1,-,-,-,1,-,-,-,-,5,5,5,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,1,1,-,4,4,5,-,5,5,-,1,1,6,-,3,3,-,6,6,9,-,3,3,-,10,10,13,-,-,-,-,1,1,1,-,1,1,-,5,5,6,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,7,7,10,-,6,6,-,46,46,52,-,4,4,-,3,3,7,-,-,-,-,-,-,-,238
Persona habitante de la calle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
Persona Recluida en establecimiento de rehabilitación y pabellones psiquiátricos,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Personas bajo custodia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,1,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7
Personas en situación de prostitución,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Tribus urbanas,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4
Ninguno,-,8,8,-,11,11,19,-,427,427,-,834,834,1261,-,32,32,-,71,71,103,-,8,8,-,13,13,21,-,151,151,-,287,287,438,-,975,975,-,1612,1612,2587,-,56,56,-,105,105,161,-,145,145,-,218,218,363,-,20,20,-,42,42,62,-,8,8,-,27,27,35,-,45,45,-,95,95,140,-,37,37,-,107,107,144,-,44,44,-,90,90,134,-,-,-,-,-,-,-,-,11,11,-,40,40,51,-,282,282,-,481,481,763,-,1,1,-,2,2,3,-,1,1,-,3,3,4,-,68,68,-,129,129,197,-,23,23,-,40,40,63,-,71,71,-,114,114,185,-,82,82,-,165,165,247,-,47,47,-,89,89,136,-,69,69,-,147,147,216,-,13,13,-,29,29,42,-,44,44,-,84,84,128,-,37,37,-,82,82,119,-,179,179,-,316,316,495,-,9,9,-,26,26,35,-,119,119,-,198,198,317,-,137,137,-,286,286,423,-,-,-,-,1,1,1,-,-,-,-,-,-,-,8893
VIOLENCIA CONTRA EL ADULTO MAYOR (VIF),-,2,2,-,2,2,4,-,109,109,-,127,127,236,-,4,4,-,7,7,11,-,3,3,-,3,3,6,-,42,42,-,44,44,86,-,216,216,-,216,216,432,-,13,13,-,14,14,27,-,16,16,-,19,19,35,-,1,1,-,2,2,3,-,1,1,-,2,2,3,-,4,4,-,9,9,13,-,18,18,-,22,22,40,-,3,3,-,7,7,10,-,-,-,-,1,1,1,-,8,8,-,7,7,15,-,54,54,-,61,61,115,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,13,13,-,17,17,30,-,7,7,-,5,5,12,-,14,14,-,22,22,36,-,17,17,-,12,12,29,-,11,11,-,15,15,26,-,16,16,-,23,23,39,-,2,2,-,2,2,4,-,8,8,-,14,14,22,-,10,10,-,16,16,26,-,32,32,-,31,31,63,-,9,9,-,1,1,10,-,32,32,-,27,27,59,-,42,42,-,58,58,100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1495
Campesinos (as) y/o trabajadores (as) del campo,-,-,-,-,-,-,-,-,4,4,-,1,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,-,4,4,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,2,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,4,4,-,1,1,5,-,-,-,-,-,-,-,-,5,5,-,-,-,5,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45
Comunidad LGBT,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Grupos étnicos,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7
Mujer cabeza de hogar o de familia ,-,-,-,-,-,-,-,-,-,-,-,8,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25
Persona adicta a una droga natural o sintética,-,-,-,-,-,-,-,-,1,1,-,4,4,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8,-,18,18,26,-,3,3,-,1,1,4,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,3,3,-,1,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,6,6,-,1,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61
Persona en condición de desplazamiento ,-,1,1,-,1,1,2,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,3,3,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29
Personas mayores en hogares de cuidado,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4
Ninguno,-,1,1,-,1,1,2,-,102,102,-,111,111,213,-,3,3,-,7,7,10,-,1,1,-,1,1,2,-,42,42,-,43,43,85,-,207,207,-,197,197,404,-,10,10,-,13,13,23,-,15,15,-,14,14,29,-,1,1,-,1,1,2,-,1,1,-,2,2,3,-,2,2,-,8,8,10,-,13,13,-,15,15,28,-,3,3,-,7,7,10,-,-,-,-,-,-,-,-,7,7,-,7,7,14,-,44,44,-,54,54,98,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9,-,14,14,23,-,5,5,-,4,4,9,-,14,14,-,18,18,32,-,15,15,-,11,11,26,-,8,8,-,11,11,19,-,16,16,-,23,23,39,-,2,2,-,2,2,4,-,8,8,-,13,13,21,-,8,8,-,14,14,22,-,27,27,-,29,29,56,-,7,7,-,1,1,8,-,26,26,-,25,25,51,-,29,29,-,51,51,80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1323
TOTAL,16,12,28,21,21,42,70,319,597,916,373,1068,1441,2357,52,39,91,55,92,147,238,6,17,23,10,33,43,66,67,201,268,78,347,425,693,753,1278,2031,765,1950,2715,4746,31,81,112,41,133,174,286,82,179,261,87,251,338,599,14,33,47,43,53,96,143,4,10,14,14,35,49,63,84,58,142,81,118,199,341,37,71,108,37,163,200,308,26,48,74,39,103,142,216,2,5,7,7,18,25,32,5,22,27,17,50,67,94,225,378,603,229,588,817,1420,1,5,6,6,5,11,17,3,2,5,1,5,6,11,39,101,140,55,165,220,360,16,37,53,15,52,67,120,45,91,136,33,144,177,313,118,109,227,137,190,327,554,27,73,100,26,130,156,256,50,93,143,56,181,237,380,12,19,31,24,40,64,95,16,55,71,35,108,143,214,32,50,82,45,104,149,231,111,228,339,124,381,505,844,9,21,30,10,38,48,78,99,176,275,114,265,379,654,89,198,287,96,424,520,807,1,8,9,3,5,8,17,1,-,1,-,-,-,1,16624
VARIABLE: PERTENENCIA ÉTNICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF)",16,-,16,21,-,21,37,319,-,319,373,-,373,692,52,-,52,55,-,55,107,6,-,6,10,-,10,16,67,-,67,78,-,78,145,753,-,753,765,-,765,1518,31,-,31,41,-,41,72,82,-,82,87,-,87,169,14,-,14,43,-,43,57,4,-,4,14,-,14,18,84,-,84,81,-,81,165,37,-,37,37,-,37,74,26,-,26,39,-,39,65,2,-,2,7,-,7,9,5,-,5,17,-,17,22,225,-,225,229,-,229,454,1,-,1,6,-,6,7,3,-,3,1,-,1,4,39,-,39,55,-,55,94,16,-,16,15,-,15,31,45,-,45,33,-,33,78,118,-,118,137,-,137,255,27,-,27,26,-,26,53,50,-,50,56,-,56,106,12,-,12,24,-,24,36,16,-,16,35,-,35,51,32,-,32,45,-,45,77,111,-,111,124,-,124,235,9,-,9,10,-,10,19,99,-,99,114,-,114,213,89,-,89,96,-,96,185,1,-,1,3,-,3,4,1,-,1,-,-,-,1,5069
Indígena,1,-,1,4,-,4,5,-,-,-,3,-,3,3,3,-,3,5,-,5,8,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2,-,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,1,-,1,1,-,-,-,1,-,1,1,2,-,2,2,-,2,4,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,3,-,3,3,-,-,-,-,-,-,-,-,-,-,2,-,2,2,2,-,2,3,-,3,5,-,-,-,-,-,-,-,-,-,-,3,-,3,3,1,-,1,1,-,1,2,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,-,-,-,-,1,-,1,2,-,2,3,1,-,1,-,-,-,1,53
Negro/Afrodescendiente,-,-,-,-,-,-,-,4,-,4,5,-,5,9,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,5,4,-,4,9,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,-,-,-,2,4,-,4,1,-,1,5,-,-,-,-,-,-,-,2,-,2,7,-,7,9,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,1,-,1,1,4,-,4,5,-,5,9,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,1,-,1,1,-,1,2,1,-,1,-,-,-,1,1,-,1,3,-,3,4,-,-,-,-,-,-,-,5,-,5,18,-,18,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,79
Raizal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8
Sin pertenencia étnica,15,-,15,16,-,16,31,288,-,288,329,-,329,617,42,-,42,47,-,47,89,6,-,6,4,-,4,10,64,-,64,73,-,73,137,693,-,693,690,-,690,1383,29,-,29,41,-,41,70,78,-,78,82,-,82,160,13,-,13,42,-,42,55,4,-,4,13,-,13,17,63,-,63,56,-,56,119,31,-,31,32,-,32,63,23,-,23,38,-,38,61,-,-,-,-,-,-,-,3,-,3,11,-,11,14,175,-,175,174,-,174,349,-,-,-,2,-,2,2,1,-,1,1,-,1,2,39,-,39,51,-,51,90,14,-,14,12,-,12,26,30,-,30,27,-,27,57,109,-,109,120,-,120,229,21,-,21,20,-,20,41,46,-,46,54,-,54,100,11,-,11,24,-,24,35,15,-,15,28,-,28,43,27,-,27,42,-,42,69,92,-,92,100,-,100,192,8,-,8,6,-,6,14,95,-,95,100,-,100,195,81,-,81,70,-,70,151,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4421
Sin información,-,-,-,1,-,1,1,27,-,27,36,-,36,63,6,-,6,3,-,3,9,-,-,-,-,-,-,-,3,-,3,4,-,4,7,53,-,53,71,-,71,124,1,-,1,-,-,-,1,4,-,4,4,-,4,8,-,-,-,1,-,1,1,-,-,-,-,-,-,-,19,-,19,24,-,24,43,-,-,-,2,-,2,2,3,-,3,-,-,-,3,-,-,-,-,-,-,-,2,-,2,6,-,6,8,49,-,49,54,-,54,103,1,-,1,1,-,1,2,2,-,2,-,-,-,2,-,-,-,2,-,2,2,-,-,-,-,-,-,-,14,-,14,6,-,6,20,9,-,9,13,-,13,22,1,-,1,-,-,-,1,3,-,3,2,-,2,5,-,-,-,-,-,-,-,1,-,1,7,-,7,8,3,-,3,1,-,1,4,17,-,17,24,-,24,41,-,-,-,-,-,-,-,4,-,4,12,-,12,16,3,-,3,8,-,8,11,-,-,-,1,-,1,1,-,-,-,-,-,-,-,508
VIOLENCIA ENTRE OTROS FAMILIARES (VIF),-,10,10,-,19,19,29,-,488,488,-,941,941,1429,-,35,35,-,85,85,120,-,14,14,-,30,30,44,-,159,159,-,303,303,462,-,1062,1062,-,1734,1734,2796,-,68,68,-,119,119,187,-,163,163,-,232,232,395,-,32,32,-,51,51,83,-,9,9,-,33,33,42,-,54,54,-,109,109,163,-,53,53,-,141,141,194,-,45,45,-,96,96,141,-,5,5,-,17,17,22,-,14,14,-,43,43,57,-,324,324,-,527,527,851,-,5,5,-,5,5,10,-,1,1,-,4,4,5,-,88,88,-,148,148,236,-,30,30,-,47,47,77,-,77,77,-,122,122,199,-,92,92,-,178,178,270,-,62,62,-,115,115,177,-,77,77,-,158,158,235,-,17,17,-,38,38,55,-,47,47,-,94,94,141,-,40,40,-,88,88,128,-,196,196,-,350,350,546,-,12,12,-,37,37,49,-,144,144,-,238,238,382,-,156,156,-,366,366,522,-,8,8,-,5,5,13,-,-,-,-,-,-,-,10060
