COMPORTAMIENTO DE LAS LESIONES NO FATALES POR VIOLENCIA DE PAREJA EN COLOMBIA AÑO 2021 / DEPARTAMENTO DEL HECHO DANE,Amazonas,Amazonas.1,Amazonas.2,Amazonas.3,Amazonas.4,Amazonas.5,Amazonas.6,Antioquia,Antioquia.1,Antioquia.2,Antioquia.3,Antioquia.4,Antioquia.5,Antioquia.6,Arauca,Arauca.1,Arauca.2,Arauca.3,Arauca.4,Arauca.5,Arauca.6,"Archipiélago de San Andrés, Providencia y Santa Catalina","Archipiélago de San Andrés, Providencia y Santa Catalina.1","Archipiélago de San Andrés, Providencia y Santa Catalina.2","Archipiélago de San Andrés, Providencia y Santa Catalina.3","Archipiélago de San Andrés, Providencia y Santa Catalina.4","Archipiélago de San Andrés, Providencia y Santa Catalina.5","Archipiélago de San Andrés, Providencia y Santa Catalina.6",Atlántico,Atlántico.1,Atlántico.2,Atlántico.3,Atlántico.4,Atlántico.5,Atlántico.6,"Bogotá, D.C.","Bogotá, D.C..1","Bogotá, D.C..2","Bogotá, D.C..3","Bogotá, D.C..4","Bogotá, D.C..5","Bogotá, D.C..6",Bolívar,Bolívar.1,Bolívar.2,Bolívar.3,Bolívar.4,Bolívar.5,Bolívar.6,Boyacá,Boyacá.1,Boyacá.2,Boyacá.3,Boyacá.4,Boyacá.5,Boyacá.6,Caldas,Caldas.1,Caldas.2,Caldas.3,Caldas.4,Caldas.5,Caldas.6,Caquetá,Caquetá.1,Caquetá.2,Caquetá.3,Caquetá.4,Caquetá.5,Caquetá.6,Casanare,Casanare.1,Casanare.2,Casanare.3,Casanare.4,Casanare.5,Casanare.6,Cauca,Cauca.1,Cauca.2,Cauca.3,Cauca.4,Cauca.5,Cauca.6,Cesar,Cesar.1,Cesar.2,Cesar.3,Cesar.4,Cesar.5,Cesar.6,Chocó,Chocó.1,Chocó.2,Chocó.3,Chocó.4,Chocó.5,Chocó.6,Córdoba,Córdoba.1,Córdoba.2,Córdoba.3,Córdoba.4,Córdoba.5,Córdoba.6,Cundinamarca,Cundinamarca.1,Cundinamarca.2,Cundinamarca.3,Cundinamarca.4,Cundinamarca.5,Cundinamarca.6,Guainía,Guainía.1,Guainía.2,Guainía.3,Guainía.4,Guainía.5,Guainía.6,Guaviare,Guaviare.1,Guaviare.2,Guaviare.3,Guaviare.4,Guaviare.5,Guaviare.6,Huila,Huila.1,Huila.2,Huila.3,Huila.4,Huila.5,Huila.6,La Guajira,La Guajira.1,La Guajira.2,La Guajira.3,La Guajira.4,La Guajira.5,La Guajira.6,Magdalena,Magdalena.1,Magdalena.2,Magdalena.3,Magdalena.4,Magdalena.5,Magdalena.6,Meta,Meta.1,Meta.2,Meta.3,Meta.4,Meta.5,Meta.6,Nariño,Nariño.1,Nariño.2,Nariño.3,Nariño.4,Nariño.5,Nariño.6,Norte de Santander,Norte de Santander.1,Norte de Santander.2,Norte de Santander.3,Norte de Santander.4,Norte de Santander.5,Norte de Santander.6,Putumayo,Putumayo.1,Putumayo.2,Putumayo.3,Putumayo.4,Putumayo.5,Putumayo.6,Quindío,Quindío.1,Quindío.2,Quindío.3,Quindío.4,Quindío.5,Quindío.6,Risaralda,Risaralda.1,Risaralda.2,Risaralda.3,Risaralda.4,Risaralda.5,Risaralda.6,Santander,Santander.1,Santander.2,Santander.3,Santander.4,Santander.5,Santander.6,Sucre,Sucre.1,Sucre.2,Sucre.3,Sucre.4,Sucre.5,Sucre.6,Tolima,Tolima.1,Tolima.2,Tolima.3,Tolima.4,Tolima.5,Tolima.6,Valle del Cauca,Valle del Cauca.1,Valle del Cauca.2,Valle del Cauca.3,Valle del Cauca.4,Valle del Cauca.5,Valle del Cauca.6,Vaupés,Vaupés.1,Vaupés.2,Vaupés.3,Vaupés.4,Vaupés.5,Vaupés.6,Vichada,Vichada.1,Vichada.2,Vichada.3,Vichada.4,Vichada.5,Vichada.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
Sin información,-,-,-,-,-,-,-,-,1,1,1,6,7,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,11,11,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,4,30
TOTAL,-,9,9,2,104,106,115,1,531,532,89,3089,3178,3710,-,41,41,9,261,270,311,-,22,22,-,80,80,102,-,124,124,37,1363,1400,1524,3,1489,1492,97,6970,7067,8559,-,44,44,11,705,716,760,-,145,145,17,878,895,1040,-,28,28,11,292,303,331,-,22,22,13,250,263,285,-,104,104,12,552,564,668,-,57,57,9,474,483,540,-,53,53,16,577,593,646,-,12,12,1,97,98,110,-,21,21,8,373,381,402,3,480,483,49,2862,2911,3394,-,6,6,-,43,43,49,-,4,4,1,36,37,41,-,111,111,18,833,851,962,-,24,24,8,306,314,338,1,80,81,24,804,828,909,1,161,162,42,1134,1176,1338,1,74,75,15,693,708,783,-,81,81,8,639,647,728,-,17,17,12,208,220,237,1,52,53,17,324,341,394,1,83,84,10,539,549,633,2,238,240,43,1353,1396,1636,-,19,19,9,377,386,405,2,162,164,33,1301,1334,1498,-,205,205,29,2184,2213,2418,-,11,11,-,46,46,57,-,1,1,1,13,14,15,-,2,2,-,25,25,27,34965
VARIABLE: SEXO DEL PRESUNTO AGRESOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hombre,-,1,1,2,103,105,106,-,33,33,85,3025,3110,3143,-,4,4,9,255,264,268,-,2,2,-,79,79,81,-,8,8,35,1349,1384,1392,-,70,70,96,6904,7000,7070,-,5,5,11,698,709,714,-,8,8,17,870,887,895,-,2,2,11,283,294,296,-,1,1,13,246,259,260,-,14,14,12,549,561,575,-,3,3,9,466,475,478,-,3,3,15,574,589,592,-,1,1,1,96,97,98,-,1,1,8,366,374,375,1,35,36,48,2825,2873,2909,-,1,1,-,43,43,44,-,-,-,-,36,36,36,-,9,9,17,818,835,844,-,-,-,8,298,306,306,1,4,5,24,794,818,823,1,42,43,41,1116,1157,1200,-,4,4,15,680,695,699,-,5,5,8,632,640,645,-,2,2,12,205,217,219,-,3,3,16,320,336,339,-,5,5,10,533,543,548,-,20,20,42,1340,1382,1402,-,-,-,9,373,382,382,1,13,14,31,1283,1314,1328,-,11,11,28,2145,2173,2184,-,3,3,-,46,46,49,-,-,-,1,13,14,14,-,-,-,-,19,19,19,30333
Mujer,-,8,8,-,1,1,9,1,498,499,3,60,63,562,-,37,37,-,6,6,43,-,20,20,-,1,1,21,-,116,116,2,14,16,132,3,1419,1422,1,64,65,1487,-,39,39,-,7,7,46,-,137,137,-,7,7,144,-,26,26,-,9,9,35,-,21,21,-,4,4,25,-,90,90,-,3,3,93,-,54,54,-,8,8,62,-,50,50,1,3,4,54,-,11,11,-,1,1,12,-,20,20,-,7,7,27,2,444,446,1,26,27,473,-,5,5,-,-,-,5,-,4,4,1,-,1,5,-,101,101,1,15,16,117,-,24,24,-,8,8,32,-,76,76,-,10,10,86,-,119,119,1,17,18,137,1,70,71,-,13,13,84,-,76,76,-,7,7,83,-,15,15,-,3,3,18,1,49,50,1,4,5,55,1,78,79,-,6,6,85,2,218,220,1,13,14,234,-,19,19,-,4,4,23,1,149,150,2,18,20,170,-,194,194,1,39,40,234,-,8,8,-,-,-,8,-,1,1,-,-,-,1,-,2,2,-,1,1,3,4605
Sin información,-,-,-,-,-,-,-,-,-,-,1,4,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,11,11,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,5,27
TOTAL,-,9,9,2,104,106,115,1,531,532,89,3089,3178,3710,-,41,41,9,261,270,311,-,22,22,-,80,80,102,-,124,124,37,1363,1400,1524,3,1489,1492,97,6970,7067,8559,-,44,44,11,705,716,760,-,145,145,17,878,895,1040,-,28,28,11,292,303,331,-,22,22,13,250,263,285,-,104,104,12,552,564,668,-,57,57,9,474,483,540,-,53,53,16,577,593,646,-,12,12,1,97,98,110,-,21,21,8,373,381,402,3,480,483,49,2862,2911,3394,-,6,6,-,43,43,49,-,4,4,1,36,37,41,-,111,111,18,833,851,962,-,24,24,8,306,314,338,1,80,81,24,804,828,909,1,161,162,42,1134,1176,1338,1,74,75,15,693,708,783,-,81,81,8,639,647,728,-,17,17,12,208,220,237,1,52,53,17,324,341,394,1,83,84,10,539,549,633,2,238,240,43,1353,1396,1636,-,19,19,9,377,386,405,2,162,164,33,1301,1334,1498,-,205,205,29,2184,2213,2418,-,11,11,-,46,46,57,-,1,1,1,13,14,15,-,2,2,-,25,25,27,34965
VARIABLE: ACTIVIDAD DURANTE EL HECHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actividades de desplazamiento de un lugar a otro,-,3,3,1,19,20,23,-,174,174,22,744,766,940,-,15,15,3,69,72,87,-,3,3,-,12,12,15,-,27,27,6,228,234,261,2,464,466,42,2000,2042,2508,-,6,6,4,163,167,173,-,38,38,5,207,212,250,-,12,12,6,96,102,114,-,12,12,4,107,111,123,-,31,31,1,113,114,145,-,20,20,2,115,117,137,-,6,6,2,82,84,90,-,3,3,1,37,38,41,-,7,7,1,114,115,122,2,211,213,17,1201,1218,1431,-,3,3,-,13,13,16,-,1,1,-,12,12,13,-,34,34,7,294,301,335,-,8,8,5,96,101,109,1,34,35,11,279,290,325,-,46,46,16,274,290,336,-,26,26,4,190,194,220,-,25,25,2,191,193,218,-,7,7,3,48,51,58,1,24,25,10,111,121,146,-,32,32,2,122,124,156,1,81,82,14,457,471,553,-,2,2,2,56,58,60,2,47,49,16,411,427,476,-,65,65,7,597,604,669,-,4,4,-,11,11,15,-,1,1,-,1,1,2,-,1,1,-,6,6,7,10174
Actividades de trabajo doméstico no pagado para el uso del propio hogar,-,-,-,-,-,-,-,1,124,125,34,1202,1236,1361,-,5,5,-,40,40,45,-,6,6,-,20,20,26,-,19,19,4,339,343,362,-,345,345,24,1710,1734,2079,-,9,9,4,220,224,233,-,31,31,4,185,189,220,-,2,2,2,70,72,74,-,3,3,5,78,83,86,-,14,14,3,88,91,105,-,8,8,2,128,130,138,-,19,19,7,220,227,246,-,1,1,-,23,23,24,-,9,9,3,185,188,197,-,101,101,12,727,739,840,-,2,2,-,23,23,25,-,-,-,-,7,7,7,-,27,27,2,206,208,235,-,8,8,-,99,99,107,-,9,9,4,130,134,143,-,18,18,8,172,180,198,-,13,13,5,211,216,229,-,6,6,3,93,96,102,-,3,3,3,53,56,59,-,10,10,3,108,111,121,-,26,26,5,204,209,235,-,24,24,11,247,258,282,-,8,8,5,188,193,201,-,30,30,4,214,218,248,-,36,36,8,418,426,462,-,5,5,-,22,22,27,-,-,-,-,2,2,2,-,-,-,-,4,4,4,8723
Actividades ilícitas o delictivas,-,-,-,-,-,-,-,-,7,7,-,2,2,9,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,55,55,-,45,45,100,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,8,8,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,1,1,6,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,5,5,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,2,2,-,3,3,5,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144
Actividades relacionadas con el aprendizaje,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,4,4,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,4,4,4,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27
Actividades relacionadas con el cuidado no pagado de miembros del hogar,-,-,-,-,-,-,-,-,29,29,7,147,154,183,-,1,1,1,5,6,7,-,-,-,-,-,-,-,-,7,7,3,83,86,93,-,70,70,1,298,299,369,-,2,2,1,18,19,21,-,5,5,-,17,17,22,-,-,-,-,5,5,5,-,-,-,-,16,16,16,-,3,3,-,31,31,34,-,8,8,2,40,42,50,-,3,3,3,42,45,48,-,3,3,-,16,16,19,-,4,4,2,48,50,54,-,20,20,3,97,100,120,-,-,-,-,2,2,2,-,-,-,-,3,3,3,-,6,6,1,51,52,58,-,2,2,1,26,27,29,-,2,2,-,35,35,37,-,3,3,1,26,27,30,-,3,3,-,31,31,34,-,2,2,-,30,30,32,-,1,1,1,15,16,17,-,1,1,-,-,-,1,-,-,-,-,11,11,11,-,8,8,2,56,58,66,-,-,-,1,14,15,15,-,32,32,4,194,198,230,-,12,12,2,82,84,96,-,1,1,-,4,4,5,-,-,-,1,9,10,10,-,-,-,-,-,-,-,1717
Actividades relacionadas con el trabajo remunerado,-,-,-,-,1,1,1,-,12,12,-,48,48,60,-,-,-,-,6,6,6,-,-,-,-,1,1,1,-,4,4,1,20,21,25,-,32,32,-,175,175,207,-,1,1,-,7,7,8,-,7,7,1,32,33,40,-,1,1,-,4,4,5,-,2,2,-,8,8,10,-,6,6,-,14,14,20,-,1,1,-,12,12,13,-,2,2,-,16,16,18,-,2,2,-,4,4,6,-,1,1,-,1,1,2,-,13,13,-,34,34,47,-,-,-,-,2,2,2,-,-,-,-,2,2,2,-,5,5,-,35,35,40,-,1,1,-,6,6,7,-,1,1,-,17,17,18,-,4,4,1,32,33,37,-,6,6,-,25,25,31,-,5,5,1,15,16,21,-,1,1,-,16,16,17,-,3,3,-,8,8,11,-,4,4,-,17,17,21,-,7,7,-,28,28,35,-,2,2,-,10,10,12,-,5,5,-,48,48,53,-,6,6,-,53,53,59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,835
"Actividades relacionadas con la asistencia a eventos culturales, de entretenimiento y/o deportivos",-,3,3,-,8,8,11,-,36,36,6,140,146,182,-,2,2,-,9,9,11,-,6,6,-,10,10,16,-,21,21,8,161,169,190,-,60,60,-,209,209,269,-,7,7,-,55,55,62,-,6,6,-,28,28,34,-,-,-,-,9,9,9,-,3,3,-,9,9,12,-,5,5,-,37,37,42,-,3,3,-,30,30,33,-,7,7,1,76,77,84,-,1,1,-,7,7,8,-,-,-,1,11,12,12,-,19,19,-,126,126,145,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,5,5,2,33,35,40,-,1,1,-,6,6,7,-,6,6,-,28,28,34,-,13,13,-,25,25,38,-,5,5,1,39,40,45,-,3,3,1,20,21,24,-,3,3,1,33,34,37,-,1,1,1,4,5,6,-,2,2,-,20,20,22,-,18,18,-,52,52,70,-,3,3,-,33,33,36,-,13,13,3,62,65,78,-,6,6,2,91,93,99,-,-,-,-,6,6,6,-,-,-,-,-,-,-,-,-,-,-,2,2,2,1665
Actividades relacionadas con los deportes y el ejercicio físico,-,-,-,-,-,-,-,-,1,1,-,5,5,6,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,2,2,-,3,3,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,1,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24
"Actividades relacionadas con manifestaciones públicas (marchas, protestas, etc.)",-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,1,2,-,1,1,3,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14
Actividades vitales o relacionadas con el cuidado personal,-,3,3,1,76,77,80,-,148,148,20,791,811,959,-,17,17,5,130,135,152,-,7,7,-,37,37,44,-,46,46,15,529,544,590,1,460,461,29,2522,2551,3012,-,19,19,2,242,244,263,-,58,58,7,408,415,473,-,12,12,3,108,111,123,-,2,2,4,32,36,38,-,45,45,8,267,275,320,-,16,16,3,148,151,167,-,16,16,3,139,142,158,-,2,2,-,10,10,12,-,-,-,1,13,14,14,1,112,113,16,664,680,793,-,1,1,-,3,3,4,-,3,3,1,11,12,15,-,29,29,6,211,217,246,-,4,4,2,71,73,77,-,27,27,7,312,319,346,-,71,71,16,603,619,690,1,21,22,5,195,200,222,-,40,40,1,289,290,330,-,2,2,4,40,44,46,-,13,13,3,92,95,108,1,19,20,3,165,168,188,1,97,98,16,507,523,621,-,4,4,1,74,75,79,-,34,34,6,367,373,407,-,79,79,10,941,951,1030,-,1,1,-,3,3,4,-,-,-,-,1,1,1,-,1,1,-,9,9,10,11622
Sin información,-,-,-,-,-,-,-,-,-,-,-,5,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,4,20
TOTAL,-,9,9,2,104,106,115,1,531,532,89,3089,3178,3710,-,41,41,9,261,270,311,-,22,22,-,80,80,102,-,124,124,37,1363,1400,1524,3,1489,1492,97,6970,7067,8559,-,44,44,11,705,716,760,-,145,145,17,878,895,1040,-,28,28,11,292,303,331,-,22,22,13,250,263,285,-,104,104,12,552,564,668,-,57,57,9,474,483,540,-,53,53,16,577,593,646,-,12,12,1,97,98,110,-,21,21,8,373,381,402,3,480,483,49,2862,2911,3394,-,6,6,-,43,43,49,-,4,4,1,36,37,41,-,111,111,18,833,851,962,-,24,24,8,306,314,338,1,80,81,24,804,828,909,1,161,162,42,1134,1176,1338,1,74,75,15,693,708,783,-,81,81,8,639,647,728,-,17,17,12,208,220,237,1,52,53,17,324,341,394,1,83,84,10,539,549,633,2,238,240,43,1353,1396,1636,-,19,19,9,377,386,405,2,162,164,33,1301,1334,1498,-,205,205,29,2184,2213,2418,-,11,11,-,46,46,57,-,1,1,1,13,14,15,-,2,2,-,25,25,27,34965
VARIABLE: FACTOR DESENCADENANTE DE LA AGRESIÓN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abandono,-,1,1,-,19,19,20,-,20,20,5,184,189,209,-,3,3,-,25,25,28,-,2,2,-,19,19,21,-,11,11,8,214,222,233,-,75,75,5,587,592,667,-,3,3,1,75,76,79,-,-,-,-,16,16,16,-,1,1,2,27,29,30,-,1,1,-,15,15,16,-,4,4,-,39,39,43,-,4,4,-,51,51,55,-,1,1,1,24,25,26,-,2,2,1,24,25,27,-,1,1,-,42,42,43,-,9,9,3,111,114,123,-,1,1,-,7,7,8,-,-,-,-,-,-,-,-,7,7,2,81,83,90,-,-,-,1,1,2,2,-,8,8,-,83,83,91,-,2,2,2,21,23,25,-,4,4,1,40,41,45,-,1,1,-,41,41,42,-,-,-,-,3,3,3,-,1,1,-,6,6,7,-,1,1,-,14,14,15,-,11,11,2,32,34,45,-,1,1,-,12,12,13,-,6,6,3,108,111,117,-,15,15,2,343,345,360,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,2502
"Celos, desconfianza, infidelidad",-,-,-,-,32,32,32,-,129,129,29,748,777,906,-,16,16,6,126,132,148,-,9,9,-,35,35,44,-,46,46,16,528,544,590,-,286,286,27,1659,1686,1972,-,15,15,-,256,256,271,-,51,51,10,348,358,409,-,8,8,5,142,147,155,-,8,8,9,154,163,171,-,40,40,5,224,229,269,-,25,25,6,255,261,286,-,21,21,10,342,352,373,-,2,2,-,22,22,24,-,13,13,5,181,186,199,2,163,165,23,1202,1225,1390,-,3,3,-,23,23,26,-,3,3,1,22,23,26,-,51,51,11,405,416,467,-,8,8,2,144,146,154,1,24,25,16,321,337,362,-,38,38,11,435,446,484,-,26,26,7,307,314,340,-,30,30,5,265,270,300,-,10,10,8,137,145,155,1,28,29,14,202,216,245,-,31,31,5,276,281,312,-,60,60,11,431,442,502,-,9,9,7,233,240,249,1,72,73,16,692,708,781,-,97,97,16,997,1013,1110,-,4,4,-,17,17,21,-,-,-,-,-,-,-,-,-,-,-,8,8,8,12781
Consumo de alcohol y/o sustancias psicoactivas,-,2,2,2,37,39,41,1,54,55,7,456,463,518,-,5,5,2,47,49,54,-,5,5,-,9,9,14,-,10,10,6,178,184,194,-,113,113,7,956,963,1076,-,6,6,3,63,66,72,-,20,20,1,244,245,265,-,4,4,2,37,39,43,-,5,5,1,34,35,40,-,10,10,6,124,130,140,-,7,7,-,71,71,78,-,11,11,1,57,58,69,-,2,2,-,23,23,25,-,1,1,3,78,81,82,-,56,56,4,437,441,497,-,1,1,-,7,7,8,-,-,-,-,4,4,4,-,8,8,2,83,85,93,-,3,3,1,59,60,63,-,5,5,1,107,108,113,1,33,34,7,226,233,267,-,7,7,5,90,95,102,-,8,8,-,123,123,131,-,3,3,2,33,35,38,-,4,4,1,46,47,51,-,4,4,1,59,60,64,-,28,28,9,237,246,274,-,-,-,1,47,48,48,1,18,19,6,179,185,204,-,16,16,6,282,288,304,-,5,5,-,25,25,30,-,-,-,-,4,4,4,-,-,-,-,2,2,2,5008
Económicas,-,-,-,-,-,-,-,-,16,16,-,19,19,35,-,1,1,-,3,3,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,1,19,20,27,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,2,2,-,4,4,6,-,-,-,-,2,2,2,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,14,14,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,10,10,12,-,1,1,-,5,5,6,-,-,-,-,8,8,8,-,-,-,-,4,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,4,4,6,-,2,2,-,6,6,8,-,-,-,-,1,1,1,-,2,2,-,6,6,8,-,1,1,1,5,6,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,160
