VIOLENCIA DE PAREJA EN COLOMBIA AÑO 2020 / DEPARTAMENTO DEL HECHO DANE,Amazonas,Amazonas.1,Amazonas.2,Amazonas.3,Amazonas.4,Amazonas.5,Amazonas.6,Antioquia,Antioquia.1,Antioquia.2,Antioquia.3,Antioquia.4,Antioquia.5,Antioquia.6,Arauca,Arauca.1,Arauca.2,Arauca.3,Arauca.4,Arauca.5,Arauca.6,"Archipiélago de San Andrés, Providencia y Santa Catalina","Archipiélago de San Andrés, Providencia y Santa Catalina.1","Archipiélago de San Andrés, Providencia y Santa Catalina.2","Archipiélago de San Andrés, Providencia y Santa Catalina.3","Archipiélago de San Andrés, Providencia y Santa Catalina.4","Archipiélago de San Andrés, Providencia y Santa Catalina.5","Archipiélago de San Andrés, Providencia y Santa Catalina.6",Atlántico,Atlántico.1,Atlántico.2,Atlántico.3,Atlántico.4,Atlántico.5,Atlántico.6,"Bogotá, D.C.","Bogotá, D.C..1","Bogotá, D.C..2","Bogotá, D.C..3","Bogotá, D.C..4","Bogotá, D.C..5","Bogotá, D.C..6",Bolívar,Bolívar.1,Bolívar.2,Bolívar.3,Bolívar.4,Bolívar.5,Bolívar.6,Boyacá,Boyacá.1,Boyacá.2,Boyacá.3,Boyacá.4,Boyacá.5,Boyacá.6,Caldas,Caldas.1,Caldas.2,Caldas.3,Caldas.4,Caldas.5,Caldas.6,Caquetá,Caquetá.1,Caquetá.2,Caquetá.3,Caquetá.4,Caquetá.5,Caquetá.6,Casanare,Casanare.1,Casanare.2,Casanare.3,Casanare.4,Casanare.5,Casanare.6,Cauca,Cauca.1,Cauca.2,Cauca.3,Cauca.4,Cauca.5,Cauca.6,Cesar,Cesar.1,Cesar.2,Cesar.3,Cesar.4,Cesar.5,Cesar.6,Chocó,Chocó.1,Chocó.2,Chocó.3,Chocó.4,Chocó.5,Chocó.6,Córdoba,Córdoba.1,Córdoba.2,Córdoba.3,Córdoba.4,Córdoba.5,Córdoba.6,Cundinamarca,Cundinamarca.1,Cundinamarca.2,Cundinamarca.3,Cundinamarca.4,Cundinamarca.5,Cundinamarca.6,Guainía,Guainía.1,Guainía.2,Guainía.3,Guainía.4,Guainía.5,Guainía.6,Guaviare,Guaviare.1,Guaviare.2,Guaviare.3,Guaviare.4,Guaviare.5,Guaviare.6,Huila,Huila.1,Huila.2,Huila.3,Huila.4,Huila.5,Huila.6,La Guajira,La Guajira.1,La Guajira.2,La Guajira.3,La Guajira.4,La Guajira.5,La Guajira.6,Magdalena,Magdalena.1,Magdalena.2,Magdalena.3,Magdalena.4,Magdalena.5,Magdalena.6,Meta,Meta.1,Meta.2,Meta.3,Meta.4,Meta.5,Meta.6,Nariño,Nariño.1,Nariño.2,Nariño.3,Nariño.4,Nariño.5,Nariño.6,Norte de Santander,Norte de Santander.1,Norte de Santander.2,Norte de Santander.3,Norte de Santander.4,Norte de Santander.5,Norte de Santander.6,Putumayo,Putumayo.1,Putumayo.2,Putumayo.3,Putumayo.4,Putumayo.5,Putumayo.6,Quindío,Quindío.1,Quindío.2,Quindío.3,Quindío.4,Quindío.5,Quindío.6,Risaralda,Risaralda.1,Risaralda.2,Risaralda.3,Risaralda.4,Risaralda.5,Risaralda.6,Santander,Santander.1,Santander.2,Santander.3,Santander.4,Santander.5,Santander.6,Sucre,Sucre.1,Sucre.2,Sucre.3,Sucre.4,Sucre.5,Sucre.6,Tolima,Tolima.1,Tolima.2,Tolima.3,Tolima.4,Tolima.5,Tolima.6,Valle del Cauca,Valle del Cauca.1,Valle del Cauca.2,Valle del Cauca.3,Valle del Cauca.4,Valle del Cauca.5,Valle del Cauca.6,Vaupés,Vaupés.1,Vaupés.2,Vaupés.3,Vaupés.4,Vaupés.5,Vaupés.6,CIFRA
"Actividades relacionadas con la asistencia a eventos culturales, de entretenimiento y/o deportivos",-,1,1,-,3,3,4,-,10,10,3,60,63,73,-,-,-,-,4,4,4,-,-,-,-,3,3,3,-,7,7,2,140,142,149,-,46,46,1,151,152,198,-,3,3,-,29,29,32,-,6,6,1,22,23,29,-,-,-,-,7,7,7,-,-,-,1,6,7,7,-,6,6,1,14,15,21,-,1,1,-,24,24,25,-,1,1,-,37,37,38,-,-,-,-,6,6,6,-,-,-,-,9,9,9,-,13,13,3,49,52,65,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,5,5,-,13,13,18,-,1,1,-,4,4,5,-,4,4,2,28,30,34,-,2,2,-,20,20,22,-,8,8,1,40,41,49,-,1,1,-,19,19,20,-,4,4,1,12,13,17,-,-,-,-,-,-,-,-,2,2,-,10,10,12,-,6,6,1,36,37,43,-,1,1,1,15,16,17,-,4,4,1,41,42,46,-,9,9,1,58,59,68,-,3,3,1,3,4,7,1031
Actividades relacionadas con los deportes y el ejercicio físico,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,-,-,-,15
"Actividades relacionadas con manifestaciones públicas (Marchas, protestas, etc)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
Actividades vitales o relacionadas con el cuidado personal,-,9,9,-,65,65,74,-,120,120,21,585,606,726,-,36,36,6,133,139,175,-,7,7,-,21,21,28,-,37,37,6,434,440,477,2,514,516,34,2598,2632,3148,-,15,15,10,146,156,171,-,45,45,6,355,361,406,-,13,13,1,102,103,116,-,1,1,3,11,14,15,-,51,51,9,301,310,361,-,18,18,5,149,154,172,-,12,12,3,100,103,115,-,3,3,-,13,13,16,-,2,2,1,22,23,25,-,88,88,11,497,508,596,-,-,-,-,2,2,2,-,1,1,-,5,5,6,-,8,8,1,84,85,93,-,3,3,-,57,57,60,-,25,25,5,202,207,232,1,77,78,15,523,538,616,-,19,19,3,159,162,181,-,28,28,4,251,255,283,-,5,5,2,39,41,46,-,15,15,5,76,81,96,-,16,16,4,127,131,147,-,83,83,3,353,356,439,-,7,7,1,70,71,78,1,34,35,4,239,243,278,1,65,66,14,608,622,688,-,-,-,-,1,1,1,9867
Otra,-,2,2,-,5,5,7,-,48,48,5,219,224,272,-,5,5,4,13,17,22,-,-,-,-,2,2,2,-,2,2,1,17,18,20,-,44,44,-,150,150,194,-,6,6,-,13,13,19,-,16,16,5,87,92,108,-,-,-,1,1,2,2,-,3,3,-,23,23,26,-,8,8,1,25,26,34,-,8,8,2,56,58,66,-,2,2,-,29,29,31,-,-,-,2,12,14,14,-,4,4,-,32,32,36,-,56,56,3,208,211,267,-,-,-,-,1,1,1,-,-,-,1,4,5,5,-,7,7,-,27,27,34,1,1,2,-,2,2,4,-,-,-,-,5,5,5,-,11,11,2,43,45,56,-,5,5,-,21,21,26,-,1,1,-,5,5,6,-,2,2,2,21,23,25,-,2,2,-,10,10,12,-,1,1,-,9,9,10,1,18,19,5,122,127,146,-,2,2,1,16,17,19,-,12,12,-,74,74,86,-,12,12,3,97,100,112,-,-,-,-,1,1,1,1668
Sin información,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,3,3,4,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,16
TOTAL,-,12,12,-,81,81,93,1,452,453,83,2717,2800,3253,-,60,60,14,286,300,360,-,12,12,-,65,65,77,-,87,87,19,1051,1070,1157,2,1533,1535,82,6757,6839,8374,-,44,44,27,512,539,583,1,121,122,23,815,838,960,-,20,20,6,223,229,249,-,18,18,10,211,221,239,2,89,91,22,496,518,609,-,61,61,16,521,537,598,-,23,23,6,340,346,369,-,12,12,6,118,124,136,-,14,14,10,249,259,273,-,371,371,58,2229,2287,2658,-,3,3,1,27,28,31,-,2,2,1,31,32,34,-,91,91,12,732,744,835,1,14,15,5,237,242,257,1,56,57,23,594,617,674,2,152,154,38,1060,1098,1252,-,64,64,7,585,592,656,-,56,56,11,581,592,648,1,20,21,11,189,200,221,-,56,56,14,319,333,389,-,57,57,10,452,462,519,1,210,211,24,1179,1203,1414,-,16,16,7,229,236,252,1,127,128,28,1091,1119,1247,1,217,218,29,1873,1902,2120,-,4,4,1,16,17,21,30558
VARIABLE: FACTOR DESENCADENANTE DE LA AGRESIÓN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abandono,-,-,-,-,-,-,-,-,1,1,-,7,7,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,11,11,12,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,2,2,2,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,9,9,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,4,4,4,-,2,2,-,4,4,6,-,-,-,-,-,-,-,-,-,-,-,6,6,6,-,-,-,-,3,3,3,-,-,-,-,-,-,-,63
"Celos, desconfianza, infidelidad",-,3,3,-,15,15,18,-,111,111,23,683,706,817,-,31,31,6,161,167,198,-,5,5,-,38,38,43,-,23,23,8,391,399,422,-,236,236,8,1502,1510,1746,-,15,15,11,175,186,201,-,24,24,6,274,280,304,-,7,7,1,90,91,98,-,9,9,6,108,114,123,1,16,17,7,181,188,205,-,25,25,9,279,288,313,-,12,12,3,138,141,153,-,1,1,2,24,26,27,-,5,5,3,107,110,115,-,118,118,20,844,864,982,-,-,-,-,16,16,16,-,1,1,1,17,18,19,-,41,41,8,393,401,442,1,5,6,4,109,113,119,1,20,21,10,247,257,278,1,42,43,18,422,440,483,-,18,18,5,224,229,247,-,15,15,5,229,234,249,-,11,11,6,103,109,120,-,28,28,3,209,212,240,-,12,12,8,235,243,255,-,49,49,4,310,314,363,-,5,5,4,155,159,164,-,53,53,18,522,540,593,-,74,74,17,752,769,843,-,2,2,-,3,3,5,10201
Consumo de alcohol y/o sustancias psicoactivas,-,3,3,-,30,30,33,-,64,64,11,377,388,452,-,9,9,3,39,42,51,-,-,-,-,7,7,7,-,4,4,2,142,144,148,-,110,110,8,756,764,874,-,3,3,3,54,57,60,-,25,25,5,221,226,251,-,2,2,1,38,39,41,-,2,2,1,34,35,37,-,26,26,3,134,137,163,-,4,4,1,63,64,68,-,2,2,1,47,48,50,-,3,3,1,23,24,27,-,3,3,3,53,56,59,-,34,34,9,343,352,386,-,-,-,-,2,2,2,-,-,-,-,6,6,6,-,7,7,2,60,62,69,-,2,2,1,46,47,49,-,8,8,3,76,79,87,-,24,24,3,169,172,196,-,3,3,1,89,90,93,-,8,8,1,89,90,98,-,5,5,2,33,35,40,-,4,4,6,35,41,45,-,8,8,-,40,40,48,1,16,17,3,128,131,148,-,2,2,1,17,18,20,-,14,14,5,140,145,159,-,22,22,4,219,223,245,-,1,1,1,8,9,10,4022
Económicas,-,-,-,-,-,-,-,-,7,7,-,21,21,28,-,-,-,1,3,4,4,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,22,22,-,66,66,88,-,-,-,-,4,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,1,1,-,3,3,4,-,-,-,-,4,4,4,-,-,-,-,5,5,5,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,7,7,-,13,13,20,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,2,2,-,8,8,10,-,1,1,-,4,4,5,-,-,-,-,4,4,4,-,-,-,-,5,5,5,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,10,10,10,-,4,4,-,6,6,10,-,-,-,-,1,1,1,-,1,1,-,7,7,8,-,4,4,-,1,1,5,-,-,-,-,-,-,-,230
Enfermedad fisica o mental,-,-,-,-,-,-,-,-,3,3,-,4,4,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,-,-,-,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,2,2,4,-,-,-,-,-,-,-,32
"Intolerancia, machismo",-,4,4,-,22,22,26,1,229,230,35,1400,1435,1665,-,15,15,2,52,54,69,-,6,6,-,11,11,17,-,48,48,6,369,375,423,2,980,982,57,3565,3622,4604,-,21,21,10,201,211,232,1,70,71,10,294,304,375,-,7,7,3,60,63,70,-,5,5,2,38,40,45,-,37,37,7,114,121,158,-,27,27,5,127,132,159,-,9,9,2,135,137,146,-,6,6,-,30,30,36,-,6,6,3,75,78,84,-,165,165,24,859,883,1048,-,-,-,1,5,6,6,-,1,1,-,8,8,9,-,38,38,2,232,234,272,-,6,6,-,81,81,87,-,23,23,8,227,235,258,1,76,77,13,417,430,507,-,35,35,1,220,221,256,-,31,31,4,217,221,252,1,4,5,2,42,44,49,-,24,24,5,64,69,93,-,36,36,2,141,143,179,-,123,123,16,625,641,764,-,8,8,2,47,49,57,1,44,45,4,303,307,352,1,105,106,5,607,612,718,-,1,1,-,1,1,2,13018
Otras razones,-,-,-,-,-,-,-,-,8,8,3,43,46,54,-,1,1,-,7,7,8,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,5,5,-,35,35,40,-,-,-,-,2,2,2,-,1,1,2,13,15,16,-,-,-,-,-,-,-,-,1,1,-,4,4,5,-,2,2,1,25,26,28,-,1,1,-,9,9,10,-,-,-,-,3,3,3,-,-,-,2,6,8,8,-,-,-,-,3,3,3,-,7,7,2,45,47,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,7,-,-,-,-,1,1,1,-,1,1,1,5,6,7,-,3,3,1,16,17,20,-,-,-,-,12,12,12,-,-,-,-,5,5,5,-,-,-,-,1,1,1,-,-,-,-,5,5,5,-,-,-,-,2,2,2,-,2,2,-,40,40,42,-,-,-,-,1,1,1,-,1,1,-,12,12,13,-,1,1,1,15,16,17,-,-,-,-,-,-,-,366
Sin información,-,2,2,-,14,14,16,-,29,29,11,182,193,222,-,4,4,2,24,26,30,-,1,1,-,9,9,10,-,9,9,3,146,149,158,-,174,174,9,822,831,1005,-,5,5,3,75,78,83,-,1,1,-,10,10,11,-,4,4,1,33,34,38,-,1,1,1,23,24,25,-,6,6,4,39,43,49,-,4,4,1,37,38,42,-,-,-,-,12,12,12,-,2,2,1,33,34,36,-,-,-,1,8,9,9,-,38,38,3,115,118,156,-,1,1,-,3,3,4,-,-,-,-,-,-,-,-,5,5,-,36,36,41,-,1,1,-,-,-,1,-,2,2,1,31,32,34,-,5,5,3,30,33,38,-,8,8,-,35,35,43,-,2,2,1,35,36,38,-,-,-,1,9,10,10,-,-,-,-,3,3,3,-,1,1,-,20,20,21,-,12,12,1,65,66,78,-,1,1,-,8,8,9,-,13,13,1,101,102,115,-,9,9,2,274,276,285,-,-,-,-,4,4,4,2626
TOTAL,-,12,12,-,81,81,93,1,452,453,83,2717,2800,3253,-,60,60,14,286,300,360,-,12,12,-,65,65,77,-,87,87,19,1051,1070,1157,2,1533,1535,82,6757,6839,8374,-,44,44,27,512,539,583,1,121,122,23,815,838,960,-,20,20,6,223,229,249,-,18,18,10,211,221,239,2,89,91,22,496,518,609,-,61,61,16,521,537,598,-,23,23,6,340,346,369,-,12,12,6,118,124,136,-,14,14,10,249,259,273,-,371,371,58,2229,2287,2658,-,3,3,1,27,28,31,-,2,2,1,31,32,34,-,91,91,12,732,744,835,1,14,15,5,237,242,257,1,56,57,23,594,617,674,2,152,154,38,1060,1098,1252,-,64,64,7,585,592,656,-,56,56,11,581,592,648,1,20,21,11,189,200,221,-,56,56,14,319,333,389,-,57,57,10,452,462,519,1,210,211,24,1179,1203,1414,-,16,16,7,229,236,252,1,127,128,28,1091,1119,1247,1,217,218,29,1873,1902,2120,-,4,4,1,16,17,21,30558
VARIABLE: MECANISMO CAUSAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abrasivo,-,-,-,-,1,1,1,-,28,28,3,46,49,77,-,11,11,-,11,11,22,-,2,2,-,-,-,2,-,9,9,1,21,22,31,1,205,206,1,108,109,315,-,2,2,-,2,2,4,-,3,3,-,4,4,7,-,3,3,-,3,3,6,-,2,2,-,2,2,4,-,5,5,1,16,17,22,-,1,1,-,2,2,3,-,-,-,-,5,5,5,-,-,-,-,2,2,2,-,-,-,1,6,7,7,-,29,29,2,39,41,70,-,1,1,-,-,-,1,-,-,-,-,2,2,2,-,18,18,1,24,25,43,-,1,1,-,1,1,2,-,3,3,5,9,14,17,-,18,18,2,28,30,48,-,1,1,-,8,8,9,-,-,-,-,3,3,3,-,2,2,1,3,4,6,-,10,10,-,6,6,16,-,11,11,-,10,10,21,-,15,15,-,16,16,31,-,-,-,-,3,3,3,-,23,23,2,31,33,56,-,15,15,-,25,25,40,-,-,-,-,-,-,-,876
Agente químico,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6
Agentes y mecanismo explosivo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Agentes y mecanismos biológicos,-,-,-,-,-,-,-,-,2,2,-,12,12,14,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,5,6,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,5,5,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,5,-,-,-,-,-,-,-,-,-,-,-,4,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42
Biodinámico,-,-,-,-,-,-,-,-,-,-,-,18,18,18,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,14,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,7,7,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,3,3,3,-,-,-,-,1,1,1,-,1,1,-,8,8,9,-,-,-,-,-,-,-,-,-,-,-,9,9,9,-,-,-,-,4,4,4,-,-,-,-,-,-,-,78
Cáustico ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,3,3,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6
Contundente,-,3,3,-,38,38,41,-,107,107,49,1579,1628,1735,-,9,9,9,136,145,154,-,3,3,-,36,36,39,-,24,24,9,594,603,627,-,244,244,34,3357,3391,3635,-,7,7,13,247,260,267,-,34,34,17,532,549,583,-,3,3,5,125,130,133,-,3,3,7,111,118,121,-,27,27,10,275,285,312,-,9,9,7,264,271,280,-,4,4,-,188,188,192,-,1,1,2,49,51,52,-,4,4,7,191,198,202,-,107,107,31,1360,1391,1498,-,-,-,-,12,12,12,-,-,-,1,13,14,14,-,17,17,5,356,361,378,-,5,5,3,180,183,188,-,12,12,9,293,302,314,-,28,28,19,450,469,497,-,13,13,6,270,276,289,-,27,27,6,351,357,384,-,5,5,2,114,116,121,-,10,10,2,192,194,204,-,10,10,4,227,231,241,-,62,62,16,770,786,848,-,2,2,2,118,120,122,-,25,25,11,505,516,541,-,37,37,13,844,857,894,-,2,2,1,11,12,14,14932
Cortante,-,-,-,-,-,-,-,-,29,29,1,19,20,49,-,3,3,-,3,3,6,-,1,1,-,1,1,2,-,6,6,1,14,15,21,-,24,24,2,31,33,57,-,4,4,1,10,11,15,-,4,4,-,3,3,7,-,-,-,-,1,1,1,-,1,1,-,4,4,5,1,2,3,2,4,6,9,-,4,4,-,10,10,14,-,4,4,-,5,5,9,-,2,2,-,2,2,4,-,7,7,1,4,5,12,-,15,15,1,30,31,46,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,7,7,-,8,8,15,-,-,-,-,-,-,-,-,1,1,-,8,8,9,-,7,7,-,13,13,20,-,5,5,-,3,3,8,-,7,7,-,9,9,16,-,1,1,1,1,2,3,-,1,1,-,4,4,5,-,2,2,-,2,2,4,-,15,15,-,17,17,32,-,-,-,-,1,1,1,-,5,5,-,6,6,11,-,9,9,1,35,36,45,-,-,-,-,1,1,1,428
