VIOLENCIA INTERPERSONAL EN BOGOTÁ D.C AÑO 2020 / LOCALIDAD DEL HECHO,Antonio Nariño,Antonio Nariño.1,Antonio Nariño.2,Antonio Nariño.3,Antonio Nariño.4,Antonio Nariño.5,Antonio Nariño.6,Barrios Unidos,Barrios Unidos.1,Barrios Unidos.2,Barrios Unidos.3,Barrios Unidos.4,Barrios Unidos.5,Barrios Unidos.6,Bosa,Bosa.1,Bosa.2,Bosa.3,Bosa.4,Bosa.5,Bosa.6,Chapinero,Chapinero.1,Chapinero.2,Chapinero.3,Chapinero.4,Chapinero.5,Chapinero.6,Ciudad Bolívar,Ciudad Bolívar.1,Ciudad Bolívar.2,Ciudad Bolívar.3,Ciudad Bolívar.4,Ciudad Bolívar.5,Ciudad Bolívar.6,Engativá,Engativá.1,Engativá.2,Engativá.3,Engativá.4,Engativá.5,Engativá.6,Fontibón,Fontibón.1,Fontibón.2,Fontibón.3,Fontibón.4,Fontibón.5,Fontibón.6,Kennedy,Kennedy.1,Kennedy.2,Kennedy.3,Kennedy.4,Kennedy.5,Kennedy.6,La Candelaria,La Candelaria.1,La Candelaria.2,La Candelaria.3,La Candelaria.4,La Candelaria.5,La Candelaria.6,Mártires,Mártires.1,Mártires.2,Mártires.3,Mártires.4,Mártires.5,Mártires.6,Puente Aranda,Puente Aranda.1,Puente Aranda.2,Puente Aranda.3,Puente Aranda.4,Puente Aranda.5,Puente Aranda.6,Rafael Uribe Uribe,Rafael Uribe Uribe.1,Rafael Uribe Uribe.2,Rafael Uribe Uribe.3,Rafael Uribe Uribe.4,Rafael Uribe Uribe.5,Rafael Uribe Uribe.6,San Cristóbal,San Cristóbal.1,San Cristóbal.2,San Cristóbal.3,San Cristóbal.4,San Cristóbal.5,San Cristóbal.6,Santafé,Santafé.1,Santafé.2,Santafé.3,Santafé.4,Santafé.5,Santafé.6,Suba,Suba.1,Suba.2,Suba.3,Suba.4,Suba.5,Suba.6,Sumapaz,Sumapaz.1,Sumapaz.2,Sumapaz.3,Sumapaz.4,Sumapaz.5,Sumapaz.6,Teusaquillo,Teusaquillo.1,Teusaquillo.2,Teusaquillo.3,Teusaquillo.4,Teusaquillo.5,Teusaquillo.6,Tunjuelito,Tunjuelito.1,Tunjuelito.2,Tunjuelito.3,Tunjuelito.4,Tunjuelito.5,Tunjuelito.6,Usaquén,Usaquén.1,Usaquén.2,Usaquén.3,Usaquén.4,Usaquén.5,Usaquén.6,Usme,Usme.1,Usme.2,Usme.3,Usme.4,Usme.5,Usme.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
Acción militar,-,2,2,-,-,-,2,-,3,3,-,-,-,3,1,3,4,-,-,-,4,-,1,1,-,1,1,2,-,3,3,-,1,1,4,-,2,2,-,-,-,2,-,6,6,-,1,1,7,-,13,13,-,6,6,19,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,8,8,-,1,1,9,-,3,3,1,-,1,4,-,-,-,-,-,-,-,1,10,11,-,2,2,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,4,4,-,-,-,4,-,-,-,-,1,1,1,-,4,4,-,-,-,4,81
Agresión contra grupos marginales o descalificados,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,1,1,-,-,-,1,14
Enfrentamiento armado,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,2,2,6,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,10,10,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,24
Retención ilegal ,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,6,6,-,4,4,10,-,1,1,-,-,-,1,3,11,14,-,2,2,16,-,4,4,-,-,-,4,-,2,2,-,1,1,3,-,20,20,-,5,5,25,-,1,1,-,-,-,1,-,1,1,-,2,2,3,-,3,3,-,1,1,4,3,6,9,-,2,2,11,-,3,3,-,1,1,4,-,6,6,-,-,-,6,1,4,5,-,1,1,6,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,3,3,-,1,1,4,-,3,3,-,2,2,5,-,4,4,-,2,2,6,1,11,12,-,1,1,13,126
Violencia Sociopolitica,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,6,6,-,3,3,9,-,4,4,-,-,-,4,-,6,6,1,3,4,10,-,12,12,-,3,3,15,-,8,8,-,2,2,10,-,10,10,-,1,1,11,-,1,1,-,-,-,1,-,3,3,-,-,-,3,-,2,2,-,1,1,3,-,7,7,-,-,-,7,-,7,7,-,-,-,7,-,4,4,-,1,1,5,1,24,25,-,-,-,25,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,-,-,2,-,8,8,-,1,1,9,-,2,2,-,-,-,2,-,10,10,-,1,1,11,138
Sin información,-,5,5,-,10,10,15,-,15,15,-,10,10,25,6,56,62,2,36,38,100,-,15,15,1,9,10,25,1,71,72,2,33,35,107,6,82,88,3,36,39,127,2,38,40,3,16,19,59,3,98,101,6,39,45,146,-,14,14,-,2,2,16,2,31,33,1,9,10,43,2,35,37,2,14,16,53,2,53,55,1,29,30,85,5,57,62,2,25,27,89,2,25,27,-,13,13,40,6,74,80,4,44,48,128,-,-,-,-,-,-,-,1,18,19,-,8,8,27,-,18,18,1,10,11,29,1,33,34,1,9,10,44,2,29,31,5,27,32,63,29,90,119,21,28,49,168,1389
Sin información,-,5,5,-,10,10,15,-,15,15,-,10,10,25,6,56,62,2,36,38,100,-,15,15,1,9,10,25,1,71,72,2,33,35,107,6,82,88,3,36,39,127,2,38,40,3,16,19,59,3,98,101,6,39,45,146,-,14,14,-,2,2,16,2,31,33,1,9,10,43,2,35,37,2,14,16,53,2,53,55,1,29,30,85,5,57,62,2,25,27,89,2,25,27,-,13,13,40,6,74,80,4,44,48,128,-,-,-,-,-,-,-,1,18,19,-,8,8,27,-,18,18,1,10,11,29,1,33,34,1,9,10,44,2,29,31,5,27,32,63,29,90,119,21,28,49,168,1389
TOTAL,15,159,174,5,73,78,252,4,216,220,6,106,112,332,63,788,851,44,437,481,1332,6,284,290,2,107,109,399,90,853,943,63,418,481,1424,36,866,902,18,315,333,1235,29,463,492,11,154,165,657,75,1494,1569,44,650,694,2263,-,122,122,1,36,37,159,22,420,442,9,143,152,594,41,396,437,8,141,149,586,36,530,566,21,250,271,837,78,619,697,38,290,328,1025,18,309,327,7,97,104,431,62,929,991,31,402,433,1424,-,2,2,-,-,-,2,16,206,222,2,63,65,287,48,308,356,9,126,135,491,16,398,414,6,164,170,584,50,478,528,42,297,339,867,140,1219,1359,44,256,300,1659,16840
VARIABLE: ACTIVIDAD DURANTE EL HECHO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actividades de desplazamiento de un lugar a otro,9,85,94,3,47,50,144,2,122,124,3,54,57,181,40,429,469,29,292,321,790,3,142,145,-,64,64,209,43,441,484,33,265,298,782,22,499,521,13,211,224,745,19,251,270,7,88,95,365,40,797,837,25,409,434,1271,-,60,60,-,26,26,86,8,191,199,7,86,93,292,8,185,193,4,76,80,273,24,271,295,11,147,158,453,52,330,382,22,153,175,557,12,165,177,5,65,70,247,31,499,530,19,221,240,770,-,2,2,-,-,-,2,8,100,108,-,38,38,146,26,154,180,4,69,73,253,7,186,193,3,100,103,296,30,265,295,26,193,219,514,85,584,669,34,149,183,852,9228
Actividades de trabajo doméstico no pagado para el uso del propio hogar,-,5,5,-,5,5,10,-,8,8,-,11,11,19,2,31,33,4,45,49,82,1,7,8,1,7,8,16,9,35,44,4,33,37,81,2,33,35,-,33,33,68,3,15,18,-,12,12,30,2,57,59,1,59,60,119,-,6,6,-,1,1,7,3,9,12,-,11,11,23,3,17,20,-,24,24,44,1,21,22,2,23,25,47,5,22,27,6,33,39,66,2,10,12,1,5,6,18,1,49,50,-,45,45,95,-,-,-,-,-,-,-,-,5,5,-,1,1,6,-,15,15,3,7,10,25,1,19,20,-,16,16,36,2,23,25,6,24,30,55,8,25,33,2,12,14,47,894
Actividades ilícitas o delictivas,5,30,35,-,4,4,39,-,46,46,1,6,7,53,5,139,144,2,11,13,157,-,58,58,-,10,10,68,23,166,189,1,17,18,207,7,152,159,-,17,17,176,3,97,100,-,7,7,107,19,310,329,-,28,28,357,-,34,34,-,3,3,37,6,133,139,1,14,15,154,11,82,93,-,9,9,102,3,102,105,1,12,13,118,13,117,130,1,15,16,146,2,64,66,-,7,7,73,18,144,162,-,23,23,185,-,-,-,-,-,-,-,8,49,57,-,5,5,62,11,75,86,-,19,19,105,2,82,84,-,4,4,88,9,69,78,1,18,19,97,34,401,435,2,45,47,482,2813
Actividades relacionadas con el cuidado no pagado de miembros del hogar,-,-,-,-,-,-,-,1,1,2,1,1,2,4,3,1,4,-,3,3,7,-,1,1,-,-,-,1,-,1,1,5,1,6,7,-,-,-,1,-,1,1,-,-,-,1,-,1,1,1,-,1,4,1,5,6,-,-,-,-,-,-,-,1,1,2,-,-,-,2,1,-,1,1,-,1,2,1,1,2,1,-,1,3,-,-,-,1,1,2,2,1,-,1,-,-,-,1,-,2,2,1,-,1,3,-,-,-,-,-,-,-,-,1,1,-,1,1,2,2,2,4,1,-,1,5,1,-,1,-,-,-,1,-,1,1,2,-,2,3,-,-,-,-,-,-,-,51
Actividades relacionadas con el estudio y el aprendizaje,-,19,19,-,10,10,29,-,22,22,-,13,13,35,1,73,74,-,37,37,111,-,34,34,-,11,11,45,-,81,81,2,16,18,99,-,89,89,-,18,18,107,-,54,54,-,26,26,80,-,162,162,1,54,55,217,-,6,6,-,-,-,6,-,43,43,1,18,19,62,1,58,59,-,14,14,73,-,50,50,-,10,10,60,-,57,57,-,19,19,76,-,35,35,-,5,5,40,1,114,115,-,36,36,151,-,-,-,-,-,-,-,-,19,19,-,11,11,30,-,28,28,-,12,12,40,-,57,57,-,17,17,74,-,49,49,-,14,14,63,-,89,89,1,19,20,109,1507
Actividades relacionadas con el trabajo remunerado,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Actividades relacionadas con enfrentamientos armados,-,1,1,-,1,1,2,-,-,-,-,2,2,2,1,9,10,-,3,3,13,-,1,1,-,3,3,4,-,7,7,1,3,4,11,-,5,5,-,3,3,8,-,-,-,-,1,1,1,1,9,10,1,6,7,17,-,1,1,-,1,1,2,-,2,2,-,3,3,5,-,2,2,-,2,2,4,1,2,3,2,3,5,8,-,1,1,-,5,5,6,-,-,-,-,1,1,1,-,4,4,-,8,8,12,-,-,-,-,-,-,-,-,4,4,-,1,1,5,-,3,3,-,3,3,6,-,1,1,-,5,5,6,1,3,4,1,2,3,7,-,4,4,-,1,1,5,125
"Actividades relacionadas con la asistencia a eventos culturales, de entretenimiento y/o deportivos",-,7,7,1,2,3,10,-,5,5,-,4,4,9,-,25,25,-,4,4,29,-,11,11,1,-,1,12,3,34,37,-,13,13,50,-,15,15,1,5,6,21,-,11,11,-,1,1,12,1,33,34,2,17,19,53,-,4,4,-,-,-,4,-,7,7,-,1,1,8,-,10,10,1,-,1,11,2,15,17,1,5,6,23,-,17,17,-,6,6,23,-,3,3,-,1,1,4,2,20,22,-,13,13,35,-,-,-,-,-,-,-,-,3,3,-,2,2,5,2,8,10,-,1,1,11,1,9,10,-,2,2,12,2,21,23,-,10,10,33,-,11,11,-,1,1,12,377
Actividades relacionadas con los deportes y el ejercicio físico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,2,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,-,-,-,2,2,-,2,-,-,-,2,15
"Actividades relacionadas con manifestaciones públicas (Marchas, protestas, etc)",-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,5,5,-,-,-,5,-,1,1,-,-,-,1,-,3,3,1,1,2,5,-,4,4,-,-,-,4,-,8,8,-,2,2,10,-,9,9,-,3,3,12,-,-,-,-,1,1,1,-,2,2,-,-,-,2,-,-,-,-,1,1,1,-,2,2,-,1,1,3,2,5,7,-,-,-,7,-,1,1,-,-,-,1,-,9,9,-,1,1,10,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,3,3,-,1,1,4,-,2,2,-,-,-,2,1,3,4,-,-,-,4,-,8,8,-,1,1,9,85
Actividades vitales o relacionadas con el cuidado personal,-,6,6,1,3,4,10,1,4,5,1,5,6,11,8,55,63,8,39,47,110,2,12,14,-,7,7,21,8,49,57,15,52,67,124,5,42,47,3,23,26,73,4,13,17,2,9,11,28,10,69,79,8,59,67,146,-,6,6,1,4,5,11,4,9,13,-,6,6,19,16,25,41,2,9,11,52,4,39,43,3,29,32,75,4,36,40,8,35,43,83,1,11,12,1,9,10,22,8,51,59,10,39,49,108,-,-,-,-,-,-,-,-,10,10,2,3,5,15,5,11,16,1,12,13,29,4,18,22,2,16,18,40,3,29,32,6,24,30,62,5,24,29,2,15,17,46,1085
Durante una retención ilegal (secuestro),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,6
Durante una retención legal (preso detenido),1,2,3,-,-,-,3,-,4,4,-,5,5,9,2,10,12,-,-,-,12,-,6,6,-,1,1,7,3,19,22,-,2,2,24,-,17,17,-,-,-,17,-,5,5,-,2,2,7,-,23,23,-,2,2,25,-,2,2,-,-,-,2,-,9,9,-,1,1,10,1,7,8,-,1,1,9,-,14,14,-,3,3,17,1,13,14,-,3,3,17,-,7,7,-,1,1,8,1,9,10,-,1,1,11,-,-,-,-,-,-,-,-,6,6,-,-,-,6,2,5,7,-,-,-,7,-,8,8,-,-,-,8,-,6,6,-,-,-,6,4,59,63,2,7,9,72,277
"Misión humanitaria, médica y/o sanitaria",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4
Otra,-,3,3,-,1,1,4,-,4,4,-,5,5,9,1,11,12,1,3,4,16,-,11,11,-,4,4,15,1,14,15,-,14,14,29,-,9,9,-,4,4,13,-,7,7,1,6,7,14,1,24,25,2,12,14,39,-,3,3,-,-,-,3,-,13,13,-,3,3,16,-,9,9,-,4,4,13,-,10,10,-,17,17,27,1,20,21,-,20,20,41,-,13,13,-,3,3,16,-,25,25,1,15,16,41,-,-,-,-,-,-,-,-,6,6,-,1,1,7,-,4,4,-,2,2,6,-,15,15,1,4,5,20,-,9,9,-,12,12,21,2,12,14,1,6,7,21,371
TOTAL,15,159,174,5,73,78,252,4,216,220,6,106,112,332,63,788,851,44,437,481,1332,6,284,290,2,107,109,399,90,853,943,63,418,481,1424,36,866,902,18,315,333,1235,29,463,492,11,154,165,657,75,1494,1569,44,650,694,2263,-,122,122,1,36,37,159,22,420,442,9,143,152,594,41,396,437,8,141,149,586,36,530,566,21,250,271,837,78,619,697,38,290,328,1025,18,309,327,7,97,104,431,62,929,991,31,402,433,1424,-,2,2,-,-,-,2,16,206,222,2,63,65,287,48,308,356,9,126,135,491,16,398,414,6,164,170,584,50,478,528,42,297,339,867,140,1219,1359,44,256,300,1659,16840
VARIABLE: MECANISMO CAUSAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abrasivo,1,8,9,1,7,8,17,-,9,9,-,1,1,10,3,30,33,3,16,19,52,-,20,20,-,6,6,26,1,33,34,6,28,34,68,2,51,53,3,22,25,78,2,19,21,1,10,11,32,9,65,74,5,37,42,116,-,3,3,-,-,-,3,1,11,12,-,12,12,24,-,8,8,1,11,12,20,1,24,25,4,11,15,40,7,36,43,2,15,17,60,-,8,8,-,5,5,13,5,39,44,2,26,28,72,-,-,-,-,-,-,-,1,14,15,-,3,3,18,2,14,16,2,7,9,25,1,13,14,-,8,8,22,1,19,20,1,19,20,40,8,59,67,2,14,16,83,819
Agente químico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,1,1,1,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,1,1,-,-,-,1,14
Agentes y mecanismo explosivo,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4
Agentes y mecanismos biológicos,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Biodinámico,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,5,5,5,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,-,-,-,20
Cáustico ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4
Contundente,6,46,52,1,21,22,74,1,70,71,2,41,43,114,21,232,253,14,165,179,432,2,76,78,1,37,38,116,28,204,232,20,138,158,390,14,238,252,3,110,113,365,11,138,149,1,46,47,196,26,450,476,13,222,235,711,-,44,44,-,13,13,57,6,129,135,4,46,50,185,9,131,140,4,56,60,200,13,117,130,4,75,79,209,24,153,177,16,106,122,299,7,89,96,2,37,39,135,19,262,281,9,133,142,423,-,-,-,-,-,-,-,2,64,66,1,24,25,91,18,77,95,2,35,37,132,2,126,128,1,58,59,187,14,106,120,12,83,95,215,41,354,395,8,93,101,496,5027
Cortante,1,1,2,-,-,-,2,-,5,5,-,1,1,6,3,28,31,-,7,7,38,-,9,9,-,1,1,10,3,37,40,2,4,6,46,-,17,17,-,5,5,22,-,8,8,1,3,4,12,1,35,36,-,15,15,51,-,1,1,1,1,2,3,1,11,12,-,5,5,17,1,10,11,-,4,4,15,-,13,13,1,4,5,18,4,24,28,1,3,4,32,2,9,11,-,2,2,13,1,26,27,-,6,6,33,-,-,-,-,-,-,-,1,2,3,-,1,1,4,-,10,10,1,1,2,12,3,5,8,-,3,3,11,3,11,14,2,4,6,20,1,28,29,1,3,4,33,398
Corto contundente,-,18,18,1,6,7,25,-,25,25,1,11,12,37,6,84,90,8,44,52,142,-,37,37,-,11,11,48,3,108,111,10,34,44,155,1,79,80,2,26,28,108,3,43,46,1,18,19,65,5,141,146,4,53,57,203,-,9,9,-,4,4,13,2,43,45,1,15,16,61,3,39,42,2,13,15,57,1,56,57,1,24,25,82,6,60,66,3,23,26,92,2,34,36,-,5,5,41,5,97,102,4,37,41,143,-,1,1,-,-,-,1,1,28,29,-,4,4,33,1,32,33,-,17,17,50,-,36,36,1,17,18,54,2,64,66,9,36,45,111,3,109,112,5,20,25,137,1658
Corto punzante,-,5,5,-,2,2,7,-,10,10,-,1,1,11,5,35,40,-,9,9,49,-,10,10,-,-,-,10,5,45,50,2,9,11,61,1,37,38,-,7,7,45,-,23,23,1,2,3,26,2,66,68,-,12,12,80,-,8,8,-,2,2,10,1,28,29,-,2,2,31,2,11,13,-,2,2,15,1,28,29,-,6,6,35,6,40,46,-,11,11,57,-,14,14,-,3,3,17,3,37,40,-,7,7,47,-,-,-,-,-,-,-,1,9,10,-,2,2,12,3,14,17,-,1,1,18,1,18,19,-,4,4,23,3,43,46,-,8,8,54,-,43,43,1,3,4,47,655
Eléctrico,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,2,2,-,-,-,2,1,4,5,-,-,-,5,1,3,4,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,23
Generadores de asfixia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Mecanismo múltiple,5,56,61,2,26,28,89,1,66,67,1,39,40,107,14,275,289,17,155,172,461,3,93,96,-,37,37,133,30,288,318,19,172,191,509,13,302,315,8,108,116,431,8,168,176,2,56,58,234,24,528,552,18,236,254,806,-,36,36,-,11,11,47,5,140,145,2,44,46,191,18,136,154,1,40,41,195,16,206,222,8,96,104,326,16,232,248,13,110,123,371,5,111,116,4,34,38,154,17,359,376,12,148,160,536,-,1,1,-,-,-,1,3,59,62,1,22,23,85,14,122,136,3,53,56,192,7,145,152,2,59,61,213,16,185,201,15,119,134,335,44,454,498,12,86,98,596,6012
Proyectil de arma de fuego,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,9,9,-,1,1,10,-,2,2,-,1,1,3,3,17,20,-,3,3,23,-,5,5,1,1,2,7,-,2,2,-,1,1,3,2,16,18,-,3,3,21,-,-,-,-,-,-,-,-,3,3,-,-,-,3,1,4,5,-,-,-,5,-,4,4,-,-,-,4,-,11,11,1,3,4,15,-,2,2,-,-,-,2,2,10,12,1,-,1,13,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,2,2,1,-,1,3,1,12,13,-,-,-,13,1,5,6,-,-,-,6,-,7,7,-,-,-,7,141
Punzante,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,1,1,2,-,-,-,2,-,2,2,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10
