COMPORTAMIENTO DE LAS LESIONES NO FATALES POR VIOLENCIA INTRAFAMILIAR (VIF) EN BOGOTÁ D.C AÑO 2021 / LOCALIDAD DEL HECHO,Antonio Nariño,Antonio Nariño.1,Antonio Nariño.2,Antonio Nariño.3,Antonio Nariño.4,Antonio Nariño.5,Antonio Nariño.6,Barrios Unidos,Barrios Unidos.1,Barrios Unidos.2,Barrios Unidos.3,Barrios Unidos.4,Barrios Unidos.5,Barrios Unidos.6,Bosa,Bosa.1,Bosa.2,Bosa.3,Bosa.4,Bosa.5,Bosa.6,Chapinero,Chapinero.1,Chapinero.2,Chapinero.3,Chapinero.4,Chapinero.5,Chapinero.6,Ciudad Bolívar,Ciudad Bolívar.1,Ciudad Bolívar.2,Ciudad Bolívar.3,Ciudad Bolívar.4,Ciudad Bolívar.5,Ciudad Bolívar.6,Engativá,Engativá.1,Engativá.2,Engativá.3,Engativá.4,Engativá.5,Engativá.6,Fontibón,Fontibón.1,Fontibón.2,Fontibón.3,Fontibón.4,Fontibón.5,Fontibón.6,Kennedy,Kennedy.1,Kennedy.2,Kennedy.3,Kennedy.4,Kennedy.5,Kennedy.6,La Candelaria,La Candelaria.1,La Candelaria.2,La Candelaria.3,La Candelaria.4,La Candelaria.5,La Candelaria.6,Mártires,Mártires.1,Mártires.2,Mártires.3,Mártires.4,Mártires.5,Mártires.6,Puente Aranda,Puente Aranda.1,Puente Aranda.2,Puente Aranda.3,Puente Aranda.4,Puente Aranda.5,Puente Aranda.6,Rafael Uribe Uribe,Rafael Uribe Uribe.1,Rafael Uribe Uribe.2,Rafael Uribe Uribe.3,Rafael Uribe Uribe.4,Rafael Uribe Uribe.5,Rafael Uribe Uribe.6,San Cristóbal,San Cristóbal.1,San Cristóbal.2,San Cristóbal.3,San Cristóbal.4,San Cristóbal.5,San Cristóbal.6,Santafé,Santafé.1,Santafé.2,Santafé.3,Santafé.4,Santafé.5,Santafé.6,Suba,Suba.1,Suba.2,Suba.3,Suba.4,Suba.5,Suba.6,Sumapaz,Sumapaz.1,Sumapaz.2,Sumapaz.3,Sumapaz.4,Sumapaz.5,Sumapaz.6,Teusaquillo,Teusaquillo.1,Teusaquillo.2,Teusaquillo.3,Teusaquillo.4,Teusaquillo.5,Teusaquillo.6,Tunjuelito,Tunjuelito.1,Tunjuelito.2,Tunjuelito.3,Tunjuelito.4,Tunjuelito.5,Tunjuelito.6,Usaquén,Usaquén.1,Usaquén.2,Usaquén.3,Usaquén.4,Usaquén.5,Usaquén.6,Usme,Usme.1,Usme.2,Usme.3,Usme.4,Usme.5,Usme.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
VIOLENCIA ENTRE OTROS FAMILIARES (VIF),-,13,13,-,24,24,37,-,16,16,-,22,22,38,-,95,95,-,192,192,287,-,15,15,-,18,18,33,-,130,130,-,252,252,382,-,110,110,-,149,149,259,-,28,28,-,59,59,87,-,138,138,-,231,231,369,-,8,8,-,9,9,17,-,13,13,-,36,36,49,-,32,32,-,48,48,80,-,54,54,-,101,101,155,-,115,115,-,163,163,278,-,34,34,-,42,42,76,-,93,93,-,166,166,259,-,-,-,-,1,1,1,-,13,13,-,18,18,31,-,38,38,-,35,35,73,-,55,55,-,69,69,124,-,79,79,-,124,124,203,-,40,40,-,44,44,84,2922
(18 a 19),-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,6,6,-,13,13,19,-,-,-,-,2,2,2,-,7,7,-,16,16,23,-,6,6,-,7,7,13,-,1,1,-,6,6,7,-,8,8,-,12,12,20,-,-,-,-,1,1,1,-,2,2,-,4,4,6,-,1,1,-,2,2,3,-,1,1,-,9,9,10,-,9,9,-,12,12,21,-,1,1,-,1,1,2,-,3,3,-,12,12,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,2,2,-,2,2,4,-,4,4,-,6,6,10,-,1,1,-,4,4,5,166
(20 a 24),-,2,2,-,4,4,6,-,2,2,-,2,2,4,-,17,17,-,38,38,55,-,1,1,-,2,2,3,-,19,19,-,41,41,60,-,14,14,-,28,28,42,-,7,7,-,15,15,22,-,27,27,-,32,32,59,-,2,2,-,-,-,2,-,2,2,-,6,6,8,-,5,5,-,6,6,11,-,4,4,-,14,14,18,-,18,18,-,26,26,44,-,5,5,-,5,5,10,-,9,9,-,28,28,37,-,-,-,-,-,-,-,-,2,2,-,6,6,8,-,2,2,-,2,2,4,-,13,13,-,11,11,24,-,9,9,-,16,16,25,-,7,7,-,6,6,13,455
(25 a 28),-,-,-,-,1,1,1,-,1,1,-,8,8,9,-,12,12,-,27,27,39,-,3,3,-,1,1,4,-,20,20,-,40,40,60,-,11,11,-,18,18,29,-,4,4,-,9,9,13,-,12,12,-,31,31,43,-,1,1,-,-,-,1,-,-,-,-,4,4,4,-,2,2,-,8,8,10,-,6,6,-,14,14,20,-,7,7,-,23,23,30,-,2,2,-,4,4,6,-,9,9,-,19,19,28,-,-,-,-,-,-,-,-,2,2,-,3,3,5,-,5,5,-,4,4,9,-,6,6,-,15,15,21,-,15,15,-,15,15,30,-,5,5,-,15,15,20,382
(29 a 34),-,1,1,-,3,3,4,-,4,4,-,2,2,6,-,15,15,-,27,27,42,-,2,2,-,4,4,6,-,34,34,-,40,40,74,-,15,15,-,10,10,25,-,3,3,-,6,6,9,-,27,27,-,41,41,68,-,2,2,-,1,1,3,-,3,3,-,5,5,8,-,3,3,-,4,4,7,-,7,7,-,15,15,22,-,15,15,-,26,26,41,-,7,7,-,10,10,17,-,10,10,-,25,25,35,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,5,5,-,4,4,9,-,6,6,-,13,13,19,-,14,14,-,14,14,28,-,9,9,-,6,6,15,442
(35 a 39),-,3,3,-,6,6,9,-,2,2,-,2,2,4,-,9,9,-,23,23,32,-,2,2,-,2,2,4,-,12,12,-,25,25,37,-,16,16,-,21,21,37,-,3,3,-,6,6,9,-,19,19,-,27,27,46,-,-,-,-,1,1,1,-,2,2,-,3,3,5,-,7,7,-,2,2,9,-,13,13,-,12,12,25,-,17,17,-,16,16,33,-,2,2,-,4,4,6,-,15,15,-,15,15,30,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,4,4,-,5,5,9,-,7,7,-,7,7,14,-,10,10,-,18,18,28,-,6,6,-,2,2,8,349
(40 a 44),-,1,1,-,1,1,2,-,2,2,-,2,2,4,-,9,9,-,12,12,21,-,2,2,-,2,2,4,-,15,15,-,22,22,37,-,11,11,-,11,11,22,-,3,3,-,3,3,6,-,13,13,-,26,26,39,-,2,2,-,1,1,3,-,-,-,-,3,3,3,-,3,3,-,7,7,10,-,7,7,-,10,10,17,-,13,13,-,16,16,29,-,6,6,-,4,4,10,-,15,15,-,22,22,37,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,4,4,-,3,3,7,-,3,3,-,4,4,7,-,9,9,-,19,19,28,-,3,3,-,2,2,5,294
(45 a 49),-,3,3,-,2,2,5,-,2,2,-,1,1,3,-,8,8,-,14,14,22,-,1,1,-,4,4,5,-,9,9,-,23,23,32,-,8,8,-,16,16,24,-,2,2,-,4,4,6,-,13,13,-,24,24,37,-,-,-,-,2,2,2,-,1,1,-,3,3,4,-,3,3,-,7,7,10,-,5,5,-,8,8,13,-,11,11,-,15,15,26,-,2,2,-,5,5,7,-,9,9,-,17,17,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8,-,2,2,10,-,4,4,-,2,2,6,-,8,8,-,9,9,17,-,2,2,-,3,3,5,260
(50 a 54),-,1,1,-,3,3,4,-,-,-,-,2,2,2,-,8,8,-,16,16,24,-,1,1,-,-,-,1,-,11,11,-,21,21,32,-,15,15,-,18,18,33,-,1,1,-,3,3,4,-,12,12,-,22,22,34,-,1,1,-,-,-,1,-,2,2,-,5,5,7,-,5,5,-,7,7,12,-,4,4,-,7,7,11,-,12,12,-,15,15,27,-,5,5,-,6,6,11,-,12,12,-,17,17,29,-,-,-,-,-,-,-,-,1,1,-,4,4,5,-,6,6,-,6,6,12,-,8,8,-,8,8,16,-,6,6,-,13,13,19,-,3,3,-,5,5,8,292
(55 a 59),-,2,2,-,2,2,4,-,3,3,-,3,3,6,-,11,11,-,22,22,33,-,3,3,-,1,1,4,-,3,3,-,24,24,27,-,14,14,-,20,20,34,-,4,4,-,7,7,11,-,7,7,-,16,16,23,-,-,-,-,3,3,3,-,1,1,-,3,3,4,-,3,3,-,5,5,8,-,7,7,-,12,12,19,-,13,13,-,14,14,27,-,4,4,-,3,3,7,-,11,11,-,11,11,22,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,4,4,-,6,6,10,-,6,6,-,7,7,13,-,4,4,-,14,14,18,-,4,4,-,1,1,5,282
VIOLENCIA CONTRA EL ADULTO MAYOR (VIF),-,5,5,-,4,4,9,-,3,3,-,4,4,7,-,16,16,-,22,22,38,-,5,5,-,2,2,7,-,27,27,-,21,21,48,-,35,35,-,31,31,66,-,7,7,-,5,5,12,-,25,25,-,37,37,62,-,4,4,-,-,-,4,-,6,6,-,8,8,14,-,7,7,-,11,11,18,-,9,9,-,10,10,19,-,24,24,-,29,29,53,-,6,6,-,2,2,8,-,19,19,-,36,36,55,-,-,-,-,-,-,-,-,7,7,-,1,1,8,-,12,12,-,9,9,21,-,9,9,-,13,13,22,-,9,9,-,10,10,19,-,7,7,-,6,6,13,503
(60 a 64),-,4,4,-,3,3,7,-,-,-,-,3,3,3,-,5,5,-,11,11,16,-,4,4,-,-,-,4,-,8,8,-,10,10,18,-,10,10,-,13,13,23,-,6,6,-,2,2,8,-,6,6,-,12,12,18,-,-,-,-,-,-,-,-,4,4,-,4,4,8,-,5,5,-,6,6,11,-,2,2,-,5,5,7,-,8,8,-,13,13,21,-,2,2,-,1,1,3,-,8,8,-,15,15,23,-,-,-,-,-,-,-,-,3,3,-,1,1,4,-,4,4,-,4,4,8,-,3,3,-,2,2,5,-,2,2,-,4,4,6,-,4,4,-,1,1,5,198
(65 a 69),-,1,1,-,1,1,2,-,1,1,-,-,-,1,-,5,5,-,4,4,9,-,-,-,-,-,-,-,-,8,8,-,3,3,11,-,6,6,-,12,12,18,-,-,-,-,2,2,2,-,6,6,-,13,13,19,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,1,1,-,4,4,5,-,6,6,-,2,2,8,-,4,4,-,9,9,13,-,2,2,-,-,-,2,-,7,7,-,8,8,15,-,-,-,-,-,-,-,-,4,4,-,-,-,4,-,4,4,-,1,1,5,-,4,4,-,5,5,9,-,3,3,-,2,2,5,-,2,2,-,2,2,4,135
(70 a 74),-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,2,2,-,1,1,3,-,1,1,-,1,1,2,-,7,7,-,6,6,13,-,10,10,-,3,3,13,-,-,-,-,1,1,1,-,9,9,-,6,6,15,-,2,2,-,-,-,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,5,5,-,5,5,10,-,2,2,-,1,1,3,-,4,4,-,2,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,1,1,5,-,1,1,-,3,3,4,-,3,3,-,4,4,7,-,1,1,-,1,1,2,91
(75 a 79),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,5,5,7,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,6,6,-,-,-,6,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,1,1,-,-,-,1,-,-,-,-,2,2,2,-,1,1,-,-,-,1,-,-,-,-,2,2,2,-,5,5,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,5,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39
(80 y más),-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,2,2,-,1,1,3,-,-,-,-,1,1,1,-,3,3,-,-,-,3,-,3,3,-,3,3,6,-,1,1,-,-,-,1,-,3,3,-,4,4,7,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,-,-,-,6,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,1,1,-,-,-,1,-,-,-,-,2,2,2,40
TOTAL,6,18,24,6,28,34,58,7,19,26,4,26,30,56,93,111,204,120,214,334,538,12,20,32,6,20,26,58,120,157,277,111,273,384,661,56,145,201,69,180,249,450,21,35,56,21,64,85,141,99,163,262,125,268,393,655,1,12,13,-,9,9,22,15,19,34,18,44,62,96,17,39,56,10,59,69,125,45,63,108,40,111,151,259,89,139,228,72,192,264,492,11,40,51,20,44,64,115,70,112,182,82,202,284,466,1,-,1,-,1,1,2,5,20,25,8,19,27,52,19,50,69,18,44,62,131,36,64,100,26,82,108,208,54,88,142,76,134,210,352,47,47,94,53,50,103,197,5134
VARIABLE: CICLO VITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF)",6,-,6,6,-,6,12,7,-,7,4,-,4,11,93,-,93,120,-,120,213,12,-,12,6,-,6,18,120,-,120,111,-,111,231,56,-,56,69,-,69,125,21,-,21,21,-,21,42,99,-,99,125,-,125,224,1,-,1,-,-,-,1,15,-,15,18,-,18,33,17,-,17,10,-,10,27,45,-,45,40,-,40,85,89,-,89,72,-,72,161,11,-,11,20,-,20,31,70,-,70,82,-,82,152,1,-,1,-,-,-,1,5,-,5,8,-,8,13,19,-,19,18,-,18,37,36,-,36,26,-,26,62,54,-,54,76,-,76,130,47,-,47,53,-,53,100,1709
(00 a 05) Primera Infancia,-,-,-,2,-,2,2,1,-,1,-,-,-,1,24,-,24,20,-,20,44,7,-,7,2,-,2,9,30,-,30,16,-,16,46,10,-,10,8,-,8,18,3,-,3,2,-,2,5,20,-,20,18,-,18,38,-,-,-,-,-,-,-,6,-,6,1,-,1,7,2,-,2,-,-,-,2,12,-,12,5,-,5,17,13,-,13,4,-,4,17,3,-,3,2,-,2,5,16,-,16,18,-,18,34,-,-,-,-,-,-,-,3,-,3,2,-,2,5,4,-,4,3,-,3,7,9,-,9,4,-,4,13,9,-,9,13,-,13,22,12,-,12,13,-,13,25,317
(06 a 11) Infancia,2,-,2,-,-,-,2,4,-,4,-,-,-,4,30,-,30,41,-,41,71,3,-,3,2,-,2,5,40,-,40,27,-,27,67,25,-,25,15,-,15,40,6,-,6,6,-,6,12,32,-,32,36,-,36,68,-,-,-,-,-,-,-,3,-,3,5,-,5,8,6,-,6,4,-,4,10,12,-,12,10,-,10,22,29,-,29,10,-,10,39,5,-,5,2,-,2,7,24,-,24,26,-,26,50,1,-,1,-,-,-,1,1,-,1,2,-,2,3,4,-,4,6,-,6,10,15,-,15,7,-,7,22,23,-,23,17,-,17,40,20,-,20,20,-,20,40,521
(12 a 17) Adolescencia,4,-,4,4,-,4,8,2,-,2,4,-,4,6,39,-,39,59,-,59,98,2,-,2,2,-,2,4,50,-,50,68,-,68,118,21,-,21,46,-,46,67,12,-,12,13,-,13,25,47,-,47,71,-,71,118,1,-,1,-,-,-,1,6,-,6,12,-,12,18,9,-,9,6,-,6,15,21,-,21,25,-,25,46,47,-,47,58,-,58,105,3,-,3,16,-,16,19,30,-,30,38,-,38,68,-,-,-,-,-,-,-,1,-,1,4,-,4,5,11,-,11,9,-,9,20,12,-,12,15,-,15,27,22,-,22,46,-,46,68,15,-,15,20,-,20,35,871
VIOLENCIA ENTRE OTROS FAMILIARES (VIF),-,13,13,-,24,24,37,-,16,16,-,22,22,38,-,95,95,-,192,192,287,-,15,15,-,18,18,33,-,130,130,-,252,252,382,-,110,110,-,149,149,259,-,28,28,-,59,59,87,-,138,138,-,231,231,369,-,8,8,-,9,9,17,-,13,13,-,36,36,49,-,32,32,-,48,48,80,-,54,54,-,101,101,155,-,115,115,-,163,163,278,-,34,34,-,42,42,76,-,93,93,-,166,166,259,-,-,-,-,1,1,1,-,13,13,-,18,18,31,-,38,38,-,35,35,73,-,55,55,-,69,69,124,-,79,79,-,124,124,203,-,40,40,-,44,44,84,2922
(18 a 28) Juventud,-,2,2,-,7,7,9,-,3,3,-,10,10,13,-,35,35,-,78,78,113,-,4,4,-,5,5,9,-,46,46,-,97,97,143,-,31,31,-,53,53,84,-,12,12,-,30,30,42,-,47,47,-,75,75,122,-,3,3,-,1,1,4,-,4,4,-,14,14,18,-,8,8,-,16,16,24,-,11,11,-,37,37,48,-,34,34,-,61,61,95,-,8,8,-,10,10,18,-,21,21,-,59,59,80,-,-,-,-,-,-,-,-,4,4,-,9,9,13,-,7,7,-,9,9,16,-,21,21,-,28,28,49,-,28,28,-,37,37,65,-,13,13,-,25,25,38,1003
(29 a 59) Adultez,-,11,11,-,17,17,28,-,13,13,-,12,12,25,-,60,60,-,114,114,174,-,11,11,-,13,13,24,-,84,84,-,155,155,239,-,79,79,-,96,96,175,-,16,16,-,29,29,45,-,91,91,-,156,156,247,-,5,5,-,8,8,13,-,9,9,-,22,22,31,-,24,24,-,32,32,56,-,43,43,-,64,64,107,-,81,81,-,102,102,183,-,26,26,-,32,32,58,-,72,72,-,107,107,179,-,-,-,-,1,1,1,-,9,9,-,9,9,18,-,31,31,-,26,26,57,-,34,34,-,41,41,75,-,51,51,-,87,87,138,-,27,27,-,19,19,46,1919
VIOLENCIA CONTRA EL ADULTO MAYOR (VIF),-,5,5,-,4,4,9,-,3,3,-,4,4,7,-,16,16,-,22,22,38,-,5,5,-,2,2,7,-,27,27,-,21,21,48,-,35,35,-,31,31,66,-,7,7,-,5,5,12,-,25,25,-,37,37,62,-,4,4,-,-,-,4,-,6,6,-,8,8,14,-,7,7,-,11,11,18,-,9,9,-,10,10,19,-,24,24,-,29,29,53,-,6,6,-,2,2,8,-,19,19,-,36,36,55,-,-,-,-,-,-,-,-,7,7,-,1,1,8,-,12,12,-,9,9,21,-,9,9,-,13,13,22,-,9,9,-,10,10,19,-,7,7,-,6,6,13,503
(Más de 60) Adulto Mayor,-,5,5,-,4,4,9,-,3,3,-,4,4,7,-,16,16,-,22,22,38,-,5,5,-,2,2,7,-,27,27,-,21,21,48,-,35,35,-,31,31,66,-,7,7,-,5,5,12,-,25,25,-,37,37,62,-,4,4,-,-,-,4,-,6,6,-,8,8,14,-,7,7,-,11,11,18,-,9,9,-,10,10,19,-,24,24,-,29,29,53,-,6,6,-,2,2,8,-,19,19,-,36,36,55,-,-,-,-,-,-,-,-,7,7,-,1,1,8,-,12,12,-,9,9,21,-,9,9,-,13,13,22,-,9,9,-,10,10,19,-,7,7,-,6,6,13,503
TOTAL,6,18,24,6,28,34,58,7,19,26,4,26,30,56,93,111,204,120,214,334,538,12,20,32,6,20,26,58,120,157,277,111,273,384,661,56,145,201,69,180,249,450,21,35,56,21,64,85,141,99,163,262,125,268,393,655,1,12,13,-,9,9,22,15,19,34,18,44,62,96,17,39,56,10,59,69,125,45,63,108,40,111,151,259,89,139,228,72,192,264,492,11,40,51,20,44,64,115,70,112,182,82,202,284,466,1,-,1,-,1,1,2,5,20,25,8,19,27,52,19,50,69,18,44,62,131,36,64,100,26,82,108,208,54,88,142,76,134,210,352,47,47,94,53,50,103,197,5134
VARIABLE: ESCOLARIDAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"VIOLENCIA CONTRA NIÑOS, NIÑAS Y ADOLESCENTES (VIF)",6,-,6,6,-,6,12,7,-,7,4,-,4,11,93,-,93,120,-,120,213,12,-,12,6,-,6,18,120,-,120,111,-,111,231,56,-,56,69,-,69,125,21,-,21,21,-,21,42,99,-,99,125,-,125,224,1,-,1,-,-,-,1,15,-,15,18,-,18,33,17,-,17,10,-,10,27,45,-,45,40,-,40,85,89,-,89,72,-,72,161,11,-,11,20,-,20,31,70,-,70,82,-,82,152,1,-,1,-,-,-,1,5,-,5,8,-,8,13,19,-,19,18,-,18,37,36,-,36,26,-,26,62,54,-,54,76,-,76,130,47,-,47,53,-,53,100,1709
Educación inicial y educación preescolar,1,-,1,-,-,-,1,5,-,5,-,-,-,5,33,-,33,34,-,34,67,2,-,2,3,-,3,5,45,-,45,23,-,23,68,17,-,17,16,-,16,33,6,-,6,4,-,4,10,29,-,29,33,-,33,62,1,-,1,-,-,-,1,5,-,5,5,-,5,10,7,-,7,3,-,3,10,10,-,10,9,-,9,19,32,-,32,12,-,12,44,5,-,5,2,-,2,7,21,-,21,30,-,30,51,-,-,-,-,-,-,-,1,-,1,1,-,1,2,3,-,3,6,-,6,9,15,-,15,7,-,7,22,22,-,22,18,-,18,40,18,-,18,16,-,16,34,500
Educación básica primaria,5,-,5,-,-,-,5,1,-,1,-,-,-,1,30,-,30,49,-,49,79,2,-,2,1,-,1,3,35,-,35,53,-,53,88,21,-,21,32,-,32,53,8,-,8,12,-,12,20,39,-,39,46,-,46,85,-,-,-,-,-,-,-,4,-,4,7,-,7,11,6,-,6,4,-,4,10,13,-,13,21,-,21,34,32,-,32,32,-,32,64,1,-,1,9,-,9,10,25,-,25,25,-,25,50,-,-,-,-,-,-,-,1,-,1,5,-,5,6,8,-,8,7,-,7,15,13,-,13,9,-,9,22,18,-,18,30,-,30,48,14,-,14,14,-,14,28,632
Educación básica secundaria o secundaria baja,-,-,-,2,-,2,2,-,-,-,3,-,3,3,10,-,10,16,-,16,26,1,-,1,1,-,1,2,12,-,12,13,-,13,25,4,-,4,12,-,12,16,3,-,3,3,-,3,6,10,-,10,21,-,21,31,-,-,-,-,-,-,-,2,-,2,2,-,2,4,2,-,2,2,-,2,4,10,-,10,5,-,5,15,11,-,11,18,-,18,29,2,-,2,6,-,6,8,6,-,6,10,-,10,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,3,-,3,5,-,-,-,6,-,6,6,5,-,5,15,-,15,20,-,-,-,7,-,7,7,225
Educación media o secundaria alta,-,-,-,2,-,2,2,1,-,1,1,-,1,2,4,-,4,7,-,7,11,-,-,-,-,-,-,-,7,-,7,5,-,5,12,5,-,5,5,-,5,10,2,-,2,1,-,1,3,5,-,5,5,-,5,10,-,-,-,-,-,-,-,-,-,-,2,-,2,2,1,-,1,1,-,1,2,1,-,1,1,-,1,2,4,-,4,8,-,8,12,-,-,-,1,-,1,1,6,-,6,4,-,4,10,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2,-,2,1,-,1,3,2,-,2,1,-,1,3,2,-,2,4,-,4,6,2,-,2,-,-,-,2,94
Educación técnica profesional y tecnológica,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Sin escolaridad,-,-,-,2,-,2,2,-,-,-,-,-,-,-,16,-,16,13,-,13,29,7,-,7,1,-,1,8,19,-,19,14,-,14,33,9,-,9,4,-,4,13,2,-,2,1,-,1,3,14,-,14,17,-,17,31,-,-,-,-,-,-,-,4,-,4,2,-,2,6,1,-,1,-,-,-,1,10,-,10,4,-,4,14,9,-,9,2,-,2,11,3,-,3,2,-,2,5,12,-,12,13,-,13,25,-,-,-,-,-,-,-,3,-,3,1,-,1,4,4,-,4,1,-,1,5,6,-,6,3,-,3,9,5,-,5,7,-,7,12,12,-,12,13,-,13,25,236
Sin información,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,2,-,2,2,-,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,3,-,3,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,2,4,1,-,1,3,-,3,4,21
VIOLENCIA ENTRE OTROS FAMILIARES (VIF),-,13,13,-,24,24,37,-,16,16,-,22,22,38,-,95,95,-,192,192,287,-,15,15,-,18,18,33,-,130,130,-,252,252,382,-,110,110,-,149,149,259,-,28,28,-,59,59,87,-,138,138,-,231,231,369,-,8,8,-,9,9,17,-,13,13,-,36,36,49,-,32,32,-,48,48,80,-,54,54,-,101,101,155,-,115,115,-,163,163,278,-,34,34,-,42,42,76,-,93,93,-,166,166,259,-,-,-,-,1,1,1,-,13,13,-,18,18,31,-,38,38,-,35,35,73,-,55,55,-,69,69,124,-,79,79,-,124,124,203,-,40,40,-,44,44,84,2922
Educación inicial y educación preescolar,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,2,2,-,7,7,9,-,2,2,-,-,-,2,-,2,2,-,17,17,19,-,1,1,-,6,6,7,-,-,-,-,-,-,-,-,7,7,-,3,3,10,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,2,2,2,-,3,3,-,3,3,6,-,4,4,-,3,3,7,-,-,-,-,3,3,3,-,5,5,-,4,4,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,2,2,-,1,1,3,-,5,5,-,7,7,12,-,2,2,-,2,2,4,99
Educación básica primaria,-,1,1,-,-,-,1,-,2,2,-,3,3,5,-,20,20,-,36,36,56,-,4,4,-,1,1,5,-,20,20,-,46,46,66,-,14,14,-,7,7,21,-,1,1,-,6,6,7,-,15,15,-,28,28,43,-,-,-,-,-,-,-,-,3,3,-,8,8,11,-,4,4,-,2,2,6,-,7,7,-,14,14,21,-,28,28,-,29,29,57,-,7,7,-,9,9,16,-,21,21,-,15,15,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8,-,4,4,12,-,6,6,-,8,8,14,-,12,12,-,27,27,39,-,4,4,-,3,3,7,423
Educación básica secundaria o secundaria baja,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,11,-,8,8,19,-,1,1,-,1,1,2,-,11,11,-,15,15,26,-,7,7,-,9,9,16,-,2,2,-,1,1,3,-,10,10,-,8,8,18,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,2,2,2,-,3,3,-,3,3,6,-,9,9,-,5,5,14,-,3,3,-,1,1,4,-,4,4,-,8,8,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,2,2,-,3,3,5,-,7,7,-,10,10,17,-,4,4,-,-,-,4,153
