COMPORTAMIENTO DE LAS LESIONES NO FATALES POR VIOLENCIA INTRAFAMILIAR (VIF) EN COLOMBIA AÑO 2021 / DEPARTAMENTO DEL HECHO DANE,Amazonas,Amazonas.1,Amazonas.2,Amazonas.3,Amazonas.4,Amazonas.5,Amazonas.6,Antioquia,Antioquia.1,Antioquia.2,Antioquia.3,Antioquia.4,Antioquia.5,Antioquia.6,Arauca,Arauca.1,Arauca.2,Arauca.3,Arauca.4,Arauca.5,Arauca.6,"Archipiélago de San Andrés, Providencia y Santa Catalina","Archipiélago de San Andrés, Providencia y Santa Catalina.1","Archipiélago de San Andrés, Providencia y Santa Catalina.2","Archipiélago de San Andrés, Providencia y Santa Catalina.3","Archipiélago de San Andrés, Providencia y Santa Catalina.4","Archipiélago de San Andrés, Providencia y Santa Catalina.5","Archipiélago de San Andrés, Providencia y Santa Catalina.6",Atlántico,Atlántico.1,Atlántico.2,Atlántico.3,Atlántico.4,Atlántico.5,Atlántico.6,"Bogotá, D.C.","Bogotá, D.C..1","Bogotá, D.C..2","Bogotá, D.C..3","Bogotá, D.C..4","Bogotá, D.C..5","Bogotá, D.C..6",Bolívar,Bolívar.1,Bolívar.2,Bolívar.3,Bolívar.4,Bolívar.5,Bolívar.6,Boyacá,Boyacá.1,Boyacá.2,Boyacá.3,Boyacá.4,Boyacá.5,Boyacá.6,Caldas,Caldas.1,Caldas.2,Caldas.3,Caldas.4,Caldas.5,Caldas.6,Caquetá,Caquetá.1,Caquetá.2,Caquetá.3,Caquetá.4,Caquetá.5,Caquetá.6,Casanare,Casanare.1,Casanare.2,Casanare.3,Casanare.4,Casanare.5,Casanare.6,Cauca,Cauca.1,Cauca.2,Cauca.3,Cauca.4,Cauca.5,Cauca.6,Cesar,Cesar.1,Cesar.2,Cesar.3,Cesar.4,Cesar.5,Cesar.6,Chocó,Chocó.1,Chocó.2,Chocó.3,Chocó.4,Chocó.5,Chocó.6,Córdoba,Córdoba.1,Córdoba.2,Córdoba.3,Córdoba.4,Córdoba.5,Córdoba.6,Cundinamarca,Cundinamarca.1,Cundinamarca.2,Cundinamarca.3,Cundinamarca.4,Cundinamarca.5,Cundinamarca.6,Guainía,Guainía.1,Guainía.2,Guainía.3,Guainía.4,Guainía.5,Guainía.6,Guaviare,Guaviare.1,Guaviare.2,Guaviare.3,Guaviare.4,Guaviare.5,Guaviare.6,Huila,Huila.1,Huila.2,Huila.3,Huila.4,Huila.5,Huila.6,La Guajira,La Guajira.1,La Guajira.2,La Guajira.3,La Guajira.4,La Guajira.5,La Guajira.6,Magdalena,Magdalena.1,Magdalena.2,Magdalena.3,Magdalena.4,Magdalena.5,Magdalena.6,Meta,Meta.1,Meta.2,Meta.3,Meta.4,Meta.5,Meta.6,Nariño,Nariño.1,Nariño.2,Nariño.3,Nariño.4,Nariño.5,Nariño.6,Norte de Santander,Norte de Santander.1,Norte de Santander.2,Norte de Santander.3,Norte de Santander.4,Norte de Santander.5,Norte de Santander.6,Putumayo,Putumayo.1,Putumayo.2,Putumayo.3,Putumayo.4,Putumayo.5,Putumayo.6,Quindío,Quindío.1,Quindío.2,Quindío.3,Quindío.4,Quindío.5,Quindío.6,Risaralda,Risaralda.1,Risaralda.2,Risaralda.3,Risaralda.4,Risaralda.5,Risaralda.6,Santander,Santander.1,Santander.2,Santander.3,Santander.4,Santander.5,Santander.6,Sucre,Sucre.1,Sucre.2,Sucre.3,Sucre.4,Sucre.5,Sucre.6,Tolima,Tolima.1,Tolima.2,Tolima.3,Tolima.4,Tolima.5,Tolima.6,Valle del Cauca,Valle del Cauca.1,Valle del Cauca.2,Valle del Cauca.3,Valle del Cauca.4,Valle del Cauca.5,Valle del Cauca.6,Vaupés,Vaupés.1,Vaupés.2,Vaupés.3,Vaupés.4,Vaupés.5,Vaupés.6,Vichada,Vichada.1,Vichada.2,Vichada.3,Vichada.4,Vichada.5,Vichada.6,CIFRA
Familiar,15,-,15,15,-,15,30,279,-,279,317,-,317,596,39,-,39,41,-,41,80,4,-,4,9,-,9,13,76,-,76,65,-,65,141,817,-,817,884,-,884,1701,31,-,31,38,-,38,69,79,-,79,78,-,78,157,20,-,20,12,-,12,32,11,-,11,12,-,12,23,56,-,56,61,-,61,117,10,-,10,24,-,24,34,23,-,23,31,-,31,54,3,-,3,4,-,4,7,19,-,19,22,-,22,41,260,-,260,280,-,280,540,3,-,3,3,-,3,6,2,-,2,4,-,4,6,27,-,27,46,-,46,73,25,-,25,22,-,22,47,43,-,43,47,-,47,90,119,-,119,120,-,120,239,20,-,20,29,-,29,49,37,-,37,54,-,54,91,15,-,15,14,-,14,29,18,-,18,52,-,52,70,37,-,37,46,-,46,83,112,-,112,118,-,118,230,17,-,17,26,-,26,43,80,-,80,93,-,93,173,105,-,105,96,-,96,201,4,-,4,7,-,7,11,-,-,-,5,-,5,5,5081
Abuelo (a),-,-,-,-,-,-,-,5,-,5,7,-,7,12,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2,-,2,-,-,-,2,26,-,26,25,-,25,51,1,-,1,1,-,1,2,1,-,1,3,-,3,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,1,-,1,-,-,-,1,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,6,6,-,6,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,3,-,3,1,-,1,4,1,-,1,1,-,1,2,-,-,-,3,-,3,3,-,-,-,2,-,2,2,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,2,-,2,2,-,2,4,-,-,-,2,-,2,2,1,-,1,1,-,1,2,2,-,2,4,-,4,6,-,-,-,1,-,1,1,-,-,-,-,-,-,-,117
Cuñado (a),-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,1,-,1,3,1,-,1,7,-,7,8,-,-,-,1,-,1,1,1,-,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,1,-,1,3,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31
Hermano (a),1,-,1,1,-,1,2,11,-,11,15,-,15,26,2,-,2,1,-,1,3,-,-,-,-,-,-,-,2,-,2,4,-,4,6,31,-,31,46,-,46,77,2,-,2,3,-,3,5,5,-,5,2,-,2,7,1,-,1,1,-,1,2,-,-,-,1,-,1,1,1,-,1,3,-,3,4,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,1,-,1,1,12,-,12,6,-,6,18,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,3,-,3,3,1,-,1,-,-,-,1,1,-,1,4,-,4,5,6,-,6,6,-,6,12,-,-,-,-,-,-,-,4,-,4,-,-,-,4,3,-,3,2,-,2,5,2,-,2,2,-,2,4,6,-,6,2,-,2,8,7,-,7,5,-,5,12,1,-,1,3,-,3,4,5,-,5,3,-,3,8,2,-,2,5,-,5,7,1,-,1,-,-,-,1,-,-,-,-,-,-,-,228
Madrastra                                                                                           ,-,-,-,-,-,-,-,7,-,7,3,-,3,10,1,-,1,1,-,1,2,-,-,-,-,-,-,-,2,-,2,-,-,-,2,12,-,12,22,-,22,34,1,-,1,1,-,1,2,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,1,-,1,3,-,-,-,1,-,1,1,1,-,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,1,-,1,1,7,-,7,3,-,3,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,1,-,-,-,1,1,-,1,1,-,1,2,4,-,4,3,-,3,7,-,-,-,1,-,1,1,1,-,1,1,-,1,2,-,-,-,1,-,1,1,1,-,1,4,-,4,5,-,-,-,1,-,1,1,2,-,2,1,-,1,3,-,-,-,1,-,1,1,3,-,3,4,-,4,7,2,-,2,3,-,3,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,105
Madre,3,-,3,7,-,7,10,91,-,91,112,-,112,203,18,-,18,22,-,22,40,-,-,-,-,-,-,-,16,-,16,12,-,12,28,260,-,260,316,-,316,576,5,-,5,6,-,6,11,24,-,24,15,-,15,39,3,-,3,5,-,5,8,1,-,1,4,-,4,5,19,-,19,15,-,15,34,4,-,4,9,-,9,13,4,-,4,8,-,8,12,-,-,-,1,-,1,1,3,-,3,2,-,2,5,75,-,75,99,-,99,174,1,-,1,-,-,-,1,-,-,-,1,-,1,1,5,-,5,7,-,7,12,8,-,8,10,-,10,18,7,-,7,5,-,5,12,46,-,46,44,-,44,90,5,-,5,2,-,2,7,11,-,11,12,-,12,23,6,-,6,2,-,2,8,5,-,5,16,-,16,21,8,-,8,12,-,12,20,33,-,33,46,-,46,79,-,-,-,2,-,2,2,17,-,17,15,-,15,32,24,-,24,17,-,17,41,-,-,-,1,-,1,1,-,-,-,1,-,1,1,1528
Padrastro,3,-,3,1,-,1,4,31,-,31,24,-,24,55,7,-,7,4,-,4,11,-,-,-,1,-,1,1,11,-,11,7,-,7,18,97,-,97,68,-,68,165,4,-,4,7,-,7,11,10,-,10,10,-,10,20,1,-,1,2,-,2,3,5,-,5,2,-,2,7,8,-,8,8,-,8,16,1,-,1,2,-,2,3,1,-,1,5,-,5,6,1,-,1,1,-,1,2,3,-,3,6,-,6,9,35,-,35,25,-,25,60,-,-,-,-,-,-,-,-,-,-,3,-,3,3,8,-,8,6,-,6,14,3,-,3,3,-,3,6,11,-,11,5,-,5,16,23,-,23,21,-,21,44,1,-,1,2,-,2,3,4,-,4,3,-,3,7,1,-,1,1,-,1,2,1,-,1,5,-,5,6,11,-,11,6,-,6,17,19,-,19,24,-,24,43,5,-,5,4,-,4,9,15,-,15,9,-,9,24,11,-,11,10,-,10,21,-,-,-,1,-,1,1,-,-,-,1,-,1,1,608
Padre,4,-,4,6,-,6,10,100,-,100,114,-,114,214,8,-,8,9,-,9,17,2,-,2,3,-,3,5,29,-,29,20,-,20,49,288,-,288,309,-,309,597,15,-,15,11,-,11,26,29,-,29,33,-,33,62,6,-,6,-,-,-,6,4,-,4,5,-,5,9,21,-,21,28,-,28,49,2,-,2,9,-,9,11,10,-,10,12,-,12,22,1,-,1,1,-,1,2,10,-,10,8,-,8,18,94,-,94,102,-,102,196,1,-,1,1,-,1,2,2,-,2,-,-,-,2,8,-,8,16,-,16,24,8,-,8,7,-,7,15,10,-,10,18,-,18,28,33,-,33,27,-,27,60,7,-,7,12,-,12,19,14,-,14,26,-,26,40,3,-,3,4,-,4,7,7,-,7,23,-,23,30,7,-,7,18,-,18,25,35,-,35,30,-,30,65,5,-,5,13,-,13,18,32,-,32,47,-,47,79,51,-,51,41,-,41,92,3,-,3,3,-,3,6,-,-,-,3,-,3,3,1808
Primo (a),1,-,1,-,-,-,1,5,-,5,4,-,4,9,-,-,-,-,-,-,-,1,-,1,2,-,2,3,4,-,4,6,-,6,10,20,-,20,10,-,10,30,1,-,1,-,-,-,1,-,-,-,1,-,1,1,-,-,-,1,-,1,1,1,-,1,-,-,-,1,1,-,1,-,-,-,1,-,-,-,1,-,1,1,1,-,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,1,-,1,1,3,-,3,3,-,3,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,3,3,-,-,-,1,-,1,1,3,-,3,2,-,2,5,-,-,-,2,-,2,2,1,-,1,1,-,1,2,2,-,2,-,-,-,2,-,-,-,1,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,1,1,3,-,3,3,-,3,6,-,-,-,1,-,1,1,2,-,2,-,-,-,2,2,-,2,5,-,5,7,-,-,-,1,-,1,1,-,-,-,-,-,-,-,103
Suegro (a),-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7
Tío (a),3,-,3,-,-,-,3,16,-,16,18,-,18,34,1,-,1,1,-,1,2,-,-,-,2,-,2,2,8,-,8,10,-,10,18,54,-,54,49,-,49,103,2,-,2,4,-,4,6,6,-,6,11,-,11,17,4,-,4,2,-,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,2,-,2,4,4,-,4,1,-,1,5,-,-,-,1,-,1,1,2,-,2,2,-,2,4,9,-,9,18,-,18,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,3,4,-,4,7,3,-,3,-,-,-,3,5,-,5,8,-,8,13,4,-,4,9,-,9,13,6,-,6,5,-,5,11,1,-,1,6,-,6,7,-,-,-,-,-,-,-,1,-,1,1,-,1,2,5,-,5,4,-,4,9,4,-,4,4,-,4,8,4,-,4,-,-,-,4,1,-,1,7,-,7,8,6,-,6,5,-,5,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,328
Otros familiares civiles o consanguíneos,-,-,-,-,-,-,-,13,-,13,17,-,17,30,2,-,2,3,-,3,5,1,-,1,-,-,-,1,-,-,-,5,-,5,5,26,-,26,30,-,30,56,-,-,-,3,-,3,3,2,-,2,2,-,2,4,5,-,5,1,-,1,6,-,-,-,-,-,-,-,3,-,3,4,-,4,7,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,-,1,-,-,-,1,1,-,1,1,-,1,2,18,-,18,17,-,17,35,1,-,1,-,-,-,1,-,-,-,-,-,-,-,1,-,1,5,-,5,6,-,-,-,-,-,-,-,2,-,2,2,-,2,4,1,-,1,4,-,4,5,-,-,-,3,-,3,3,-,-,-,3,-,3,3,1,-,1,2,-,2,3,1,-,1,-,-,-,1,-,-,-,1,-,1,1,5,-,5,2,-,2,7,2,-,2,-,-,-,2,3,-,3,5,-,5,8,5,-,5,6,-,6,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,211
Sin información,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,2,-,-,-,2,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,1,-,1,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7
VIOLENCIA ENTRE OTROS FAMILIARES (VIF),-,19,19,-,23,23,42,-,513,513,-,990,990,1503,-,32,32,-,54,54,86,-,12,12,-,24,24,36,-,201,201,-,339,339,540,-,1119,1119,-,1803,1803,2922,-,70,70,-,147,147,217,-,162,162,-,228,228,390,-,39,39,-,84,84,123,-,11,11,-,30,30,41,-,50,50,-,92,92,142,-,53,53,-,114,114,167,-,53,53,-,104,104,157,-,5,5,-,8,8,13,-,41,41,-,87,87,128,-,356,356,-,569,569,925,-,4,4,-,5,5,9,-,-,-,-,4,4,4,-,115,115,-,168,168,283,-,36,36,-,59,59,95,-,121,121,-,192,192,313,-,86,86,-,179,179,265,-,52,52,-,134,134,186,-,120,120,-,195,195,315,-,13,13,-,46,46,59,-,39,39,-,80,80,119,-,40,40,-,112,112,152,-,216,216,-,347,347,563,-,36,36,-,69,69,105,-,151,151,-,258,258,409,-,181,181,-,420,420,601,-,27,27,-,18,18,45,-,1,1,-,4,4,5,10960
Familiar,-,19,19,-,23,23,42,-,513,513,-,990,990,1503,-,32,32,-,54,54,86,-,12,12,-,24,24,36,-,201,201,-,339,339,540,-,1119,1119,-,1803,1803,2922,-,70,70,-,147,147,217,-,162,162,-,228,228,390,-,39,39,-,84,84,123,-,11,11,-,30,30,41,-,50,50,-,92,92,142,-,53,53,-,114,114,167,-,53,53,-,104,104,157,-,5,5,-,8,8,13,-,41,41,-,87,87,128,-,356,356,-,569,569,925,-,4,4,-,5,5,9,-,-,-,-,4,4,4,-,115,115,-,168,168,283,-,36,36,-,59,59,95,-,121,121,-,192,192,313,-,86,86,-,179,179,265,-,52,52,-,134,134,186,-,120,120,-,195,195,315,-,13,13,-,46,46,59,-,39,39,-,80,80,119,-,40,40,-,112,112,152,-,216,216,-,347,347,563,-,36,36,-,69,69,105,-,151,151,-,258,258,409,-,181,181,-,420,420,601,-,27,27,-,18,18,45,-,1,1,-,4,4,5,10960
Abuelo (a),-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,4,4,7,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,2,2,-,3,3,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24
Cuñado (a),-,3,3,-,3,3,6,-,69,69,-,84,84,153,-,3,3,-,9,9,12,-,2,2,-,4,4,6,-,31,31,-,52,52,83,-,137,137,-,235,235,372,-,10,10,-,25,25,35,-,21,21,-,28,28,49,-,3,3,-,11,11,14,-,-,-,-,3,3,3,-,2,2,-,8,8,10,-,1,1,-,19,19,20,-,10,10,-,11,11,21,-,-,-,-,1,1,1,-,3,3,-,9,9,12,-,44,44,-,73,73,117,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,13,13,-,15,15,28,-,6,6,-,8,8,14,-,17,17,-,38,38,55,-,13,13,-,28,28,41,-,13,13,-,21,21,34,-,22,22,-,21,21,43,-,1,1,-,10,10,11,-,3,3,-,6,6,9,-,4,4,-,9,9,13,-,26,26,-,43,43,69,-,5,5,-,8,8,13,-,13,13,-,34,34,47,-,22,22,-,52,52,74,-,9,9,-,4,4,13,-,-,-,-,-,-,-,1380
Hermano (a),-,3,3,-,5,5,8,-,160,160,-,270,270,430,-,5,5,-,12,12,17,-,-,-,-,6,6,6,-,47,47,-,111,111,158,-,315,315,-,501,501,816,-,17,17,-,34,34,51,-,48,48,-,79,79,127,-,17,17,-,18,18,35,-,5,5,-,12,12,17,-,16,16,-,21,21,37,-,18,18,-,30,30,48,-,13,13,-,34,34,47,-,2,2,-,3,3,5,-,7,7,-,26,26,33,-,85,85,-,162,162,247,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,28,28,-,55,55,83,-,11,11,-,18,18,29,-,41,41,-,62,62,103,-,17,17,-,51,51,68,-,8,8,-,37,37,45,-,38,38,-,70,70,108,-,2,2,-,12,12,14,-,15,15,-,24,24,39,-,10,10,-,33,33,43,-,70,70,-,107,107,177,-,5,5,-,24,24,29,-,48,48,-,76,76,124,-,51,51,-,96,96,147,-,4,4,-,5,5,9,-,1,1,-,2,2,3,3105
Hijo (a),-,1,1,-,2,2,3,-,59,59,-,205,205,264,-,3,3,-,11,11,14,-,1,1,-,1,1,2,-,11,11,-,47,47,58,-,112,112,-,241,241,353,-,6,6,-,14,14,20,-,10,10,-,28,28,38,-,3,3,-,20,20,23,-,-,-,-,8,8,8,-,10,10,-,20,20,30,-,5,5,-,26,26,31,-,2,2,-,9,9,11,-,1,1,-,1,1,2,-,3,3,-,12,12,15,-,35,35,-,77,77,112,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,15,15,-,31,31,46,-,5,5,-,7,7,12,-,5,5,-,21,21,26,-,7,7,-,28,28,35,-,7,7,-,24,24,31,-,19,19,-,34,34,53,-,1,1,-,9,9,10,-,5,5,-,14,14,19,-,4,4,-,32,32,36,-,16,16,-,59,59,75,-,5,5,-,11,11,16,-,6,6,-,34,34,40,-,8,8,-,69,69,77,-,3,3,-,4,4,7,-,-,-,-,1,1,1,1471
Madrastra                                                                                           ,-,1,1,-,2,2,3,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,4,4,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,2,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,1,1,-,3,3,4,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,1,1,-,-,-,1,-,1,1,-,1,1,2,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,36
Madre,-,-,-,-,-,-,-,-,15,15,-,36,36,51,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,3,3,-,6,6,9,-,26,26,-,72,72,98,-,-,-,-,5,5,5,-,1,1,-,4,4,5,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,-,-,-,3,3,3,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,7,7,-,20,20,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,4,4,-,2,2,6,-,-,-,-,2,2,2,-,1,1,-,2,2,3,-,1,1,-,-,-,1,-,1,1,-,5,5,6,-,1,1,-,9,9,10,-,-,-,-,12,12,12,-,-,-,-,-,-,-,-,4,4,-,10,10,14,-,2,2,-,9,9,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,284
Nieto (a),-,-,-,-,-,-,-,-,-,-,-,9,9,9,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,6,6,6,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,33
Nuera,-,-,-,-,-,-,-,-,-,-,-,4,4,4,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,5,5,5,-,-,-,-,23,23,23,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,2,2,2,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,2,2,-,6,6,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,1,1,1,-,-,-,-,2,2,2,-,1,1,-,2,2,3,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,-,-,-,5,5,5,-,-,-,-,10,10,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,83
Padrastro,-,1,1,-,2,2,3,-,12,12,-,22,22,34,-,3,3,-,1,1,4,-,-,-,-,1,1,1,-,3,3,-,8,8,11,-,31,31,-,41,41,72,-,2,2,-,4,4,6,-,7,7,-,5,5,12,-,2,2,-,2,2,4,-,1,1,-,1,1,2,-,1,1,-,9,9,10,-,2,2,-,1,1,3,-,2,2,-,2,2,4,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,9,9,-,6,6,15,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,3,3,-,2,2,5,-,-,-,-,2,2,2,-,4,4,-,3,3,7,-,8,8,-,10,10,18,-,2,2,-,3,3,5,-,2,2,-,4,4,6,-,2,2,-,1,1,3,-,2,2,-,4,4,6,-,4,4,-,2,2,6,-,6,6,-,3,3,9,-,-,-,-,1,1,1,-,9,9,-,4,4,13,-,5,5,-,15,15,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,287
Padre,-,-,-,-,2,2,2,-,30,30,-,76,76,106,-,2,2,-,3,3,5,-,-,-,-,2,2,2,-,6,6,-,26,26,32,-,83,83,-,142,142,225,-,1,1,-,11,11,12,-,8,8,-,19,19,27,-,1,1,-,5,5,6,-,-,-,-,1,1,1,-,4,4,-,9,9,13,-,1,1,-,4,4,5,-,4,4,-,6,6,10,-,1,1,-,-,-,1,-,1,1,-,5,5,6,-,25,25,-,39,39,64,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,7,7,-,10,10,17,-,3,3,-,2,2,5,-,4,4,-,6,6,10,-,7,7,-,11,11,18,-,5,5,-,6,6,11,-,7,7,-,11,11,18,-,1,1,-,-,-,1,-,-,-,-,3,3,3,-,4,4,-,6,6,10,-,15,15,-,17,17,32,-,-,-,-,4,4,4,-,11,11,-,15,15,26,-,11,11,-,24,24,35,-,-,-,-,1,1,1,-,-,-,-,-,-,-,709
